Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300007346.a:Ga0070753_1000001_1039	2.4.1.15:96	GT20(2-451)	GT20_e1	GT20	N	3
3300007346.a:Ga0070753_1000001_1055	-	GH109(2-180)	GH109_e7	-	N	2
3300007346.a:Ga0070753_1000001_1168	-	GH154(19-358)	GH154_e14	GH154	N	3
3300007346.a:Ga0070753_1000001_1174	-	PL33_2(391-539)	PL33_e14	PL33_2	N	3
3300007346.a:Ga0070753_1000001_1176	3.1.1.72:4	CE7(5-317)	CE7_e23	CE7	N	3
3300007346.a:Ga0070753_1000001_1362	-	GH109(4-158)	GH109_e7	-	N	2
3300007346.a:Ga0070753_1000001_1393	-	GH103(29-328)	GH103_e42	GH103	Y(1-24)	3
3300007346.a:Ga0070753_1000001_152	3.2.1.40:1|3.2.1.40:8|3.1.1.73:2	CBM67(37-177)+GH78(218-742)	CBM67_e28+GH78_e80	GH78	N	3
3300007346.a:Ga0070753_1000001_184	3.2.1.-:2|3.2.1.6:2	GH16_21(30-241)	GH16_e350	GH16_21	Y(1-24)	3
3300007346.a:Ga0070753_1000001_189	-	GT2(15-141)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000001_195	-	GT2(19-166)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000001_196	-	GT2(7-172)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000001_32	-	GT1(89-413)	GT1_e493	GT1	N	3
3300007346.a:Ga0070753_1000001_337	-	GT2(5-160)	GT2	-	N	2
3300007346.a:Ga0070753_1000001_340	-	GT26(73-243)	GT26_e127	GT26	N	3
3300007346.a:Ga0070753_1000001_41	-	CE4(91-296)	CE4_e247	-	Y(1-27)	2
3300007346.a:Ga0070753_1000001_44	-	GT4(201-343)	GT4_e22	GT4	N	3
3300007346.a:Ga0070753_1000001_515	-	GT4(190-309)	GT4_e3056	GT4	N	3
3300007346.a:Ga0070753_1000001_517	-	GH3(63-287)	GH3_e84	GH3	N	3
3300007346.a:Ga0070753_1000001_581	-	CE11(8-280)	CE11_e11	CE11	N	3
3300007346.a:Ga0070753_1000001_590	-	GT28(186-348)	GT28_e116	GT28	N	3
3300007346.a:Ga0070753_1000001_6	-	GH109(7-192)	-	-	N	1
3300007346.a:Ga0070753_1000001_750	-	AA4(6-244)	-	-	N	1
3300007346.a:Ga0070753_1000001_856	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	GH13_11(171-519)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300007346.a:Ga0070753_1000001_858	2.4.1.21:29	GT5(4-474)	GT5_e31	GT5	N	3
3300007346.a:Ga0070753_1000001_860	2.4.1.18:57|2.4.1.18:14	CBM48(125-212)+GH13_9(279-579)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300007346.a:Ga0070753_1000001_861	2.4.1.1:158	GT35(107-820)	GT35_e0	GT35	N	3
3300007346.a:Ga0070753_1000001_915	-	GH24(3-140)	GH24_e148	-	N	2
3300007346.a:Ga0070753_1000001_943	-	GT32(21-100)	GT32_e90	GT0+GT32	N	3
3300007346.a:Ga0070753_1000001_975	-	AA12(152-429)	-	-	N	1
3300007346.a:Ga0070753_1000001_983	3.2.1.22:13	GH4(5-185)	GH4_e0	GH4	N	3
3300007346.a:Ga0070753_1000001_984	-	GH4(4-184)	GH4_e26	GH4	N	3
3300007346.a:Ga0070753_1000004_115	3.5.1.-:2	CE14(6-118)	CE14_e47	-	N	2
3300007346.a:Ga0070753_1000004_239	-	GT4(240-381)	GT4_e3621	-	N	2
3300007346.a:Ga0070753_1000004_242	-	GT4(206-358)	GT4_e1003	-	N	2
3300007346.a:Ga0070753_1000004_246	-	GT2(9-146)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000004_247	-	GT4(199-343)	GT4_e3367	GT4	N	3
3300007346.a:Ga0070753_1000004_266	-	CE9(12-341)	CE9_e37	CE9	N	3
3300007346.a:Ga0070753_1000004_27	-	GH109(3-162)	GH109_e7	-	N	2
3300007346.a:Ga0070753_1000004_274	3.2.1.24:1	GH38(251-513)	GH38_e18	GH38	N	3
3300007346.a:Ga0070753_1000004_397	-	GH23(61-173)	GH23_e697	-	Y(1-39)	2
3300007346.a:Ga0070753_1000004_476	-	CE1(47-201)	CE1_e19	-	Y(1-13)	2
3300007346.a:Ga0070753_1000004_538	-	GH20(270-644)	GH20_e62	GH20	N	3
3300007346.a:Ga0070753_1000004_636	-	GT2(236-459)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000005_10	-	GH109(2-143)	-	-	N	1
3300007346.a:Ga0070753_1000005_155	-	AA3_2(3-530)	AA3_e57	AA3_2	N	3
3300007346.a:Ga0070753_1000005_167	-	GH2(17-474)	GH2_e12	GH2	N	3
3300007346.a:Ga0070753_1000005_169	3.2.1.55:37	GH51(2-502)	GH51_e0	GH51	N	3
3300007346.a:Ga0070753_1000005_239	-	GH2(22-650)	GH2_e94	GH2	N	3
3300007346.a:Ga0070753_1000005_264	-	GH108(10-98)	GH108_e69	GH108	N	3
3300007346.a:Ga0070753_1000005_298	2.4.1.129:1	GT51(117-281)	GT51_e144	GT51	N	3
3300007346.a:Ga0070753_1000005_459	3.2.1.141:34|3.2.1.1:4|-	GH13_10(115-421)	CBM48_e0+GH13_e120	GH13_10	N	3
3300007346.a:Ga0070753_1000005_460	-	GH13_26(27-296)	GH13_e100	GH13_26	N	3
3300007346.a:Ga0070753_1000005_476	-	GH140(100-361)	-	-	N	1
3300007346.a:Ga0070753_1000005_492	3.2.1.23:1	GH2(5-665)	GH2_e125	GH2	N	3
3300007346.a:Ga0070753_1000005_51	-	CE9(10-380)	CE9_e55	CE9	N	3
3300007346.a:Ga0070753_1000005_638	-	GT2(27-186)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000006_163	-	GT2(5-170)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000006_25	-	GH114(68-232)	GH114_e21	GH114	Y(1-31)	3
3300007346.a:Ga0070753_1000006_289	-	GH42(2-342)	GH42_e22	GH42	N	3
3300007346.a:Ga0070753_1000006_336	-	GT51(55-235)	GT51_e77	GT51	N	3
3300007346.a:Ga0070753_1000006_352	3.2.1.23:13	GH42(9-392)	GH42_e1	GH42	N	3
3300007346.a:Ga0070753_1000006_356	-	GT19(8-353)	GT19_e40	GT19	N	3
3300007346.a:Ga0070753_1000006_416	-	GH109(3-155)	-	-	N	1
3300007346.a:Ga0070753_1000006_81	-	GH109(2-148)	-	-	N	1
3300007346.a:Ga0070753_1000014_140	-	GH109(6-175)	GH109_e7	-	N	2
3300007346.a:Ga0070753_1000014_182	-	CBM91(2-158)	CBM91_e24	-	N	2
3300007346.a:Ga0070753_1000014_183	3.2.1.37:21|3.2.1.55:3|3.2.1.-:1	GH43_11(5-295)	GH43_e285	GH43_11	N	3
3300007346.a:Ga0070753_1000014_198	-	GH25(60-237)	GH25_e260	GH25	Y(1-15)	3
3300007346.a:Ga0070753_1000014_3	3.2.1.21:1	GH3(85-313)	GH3_e109	GH3	N	3
3300007346.a:Ga0070753_1000014_34	-	GT8(5-248)	GT8_e240	GT8	N	3
3300007346.a:Ga0070753_1000014_81	2.4.1.129:1	GT51(143-316)	GT51_e144	GT51	N	3
3300007346.a:Ga0070753_1000022_18	-	GT2(24-186)	GT2	GT2	N	3
3300007346.a:Ga0070753_1000022_23	-	GT76(46-248)	GT76_e12	-	N	2
3300007346.a:Ga0070753_1000022_25	3.2.1.141:34|3.2.1.1:4|-	GH13_10(120-435)	CBM48_e0+GH13_e35	GH13_10	N	3
3300007346.a:Ga0070753_1000022_84	1.1.3.-:1	AA7(48-390)	AA7_e0	-	N	2
3300007346.a:Ga0070753_1000028_107	3.2.1.21:2|3.2.1.126:1|3.2.1.37:1	GH3(30-245)	GH3_e175	GH3	N	3
3300007346.a:Ga0070753_1000028_27	-	GT51(53-204)	GT51_e118	-	N	2
3300007346.a:Ga0070753_1000028_72	-	GH127(12-547)	GH127_e1	GH127	N	3
3300007346.a:Ga0070753_1000048_2	-	GH103(38-329)	GH103_e39	GH103	Y(1-35)	3
