HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT28.hmm	157	3300013570.a:Ga0118086_10002_24	358	1.5e-33	2	151	190	340	0.9490445859872612
GT51.hmm	177	3300013570.a:Ga0118086_10002_49	744	1.5e-61	2	176	80	255	0.9830508474576272
GT4.hmm	160	3300013570.a:Ga0118086_10002_57	381	3.5e-39	6	159	193	343	0.95625
GH13_31.hmm	349	3300013570.a:Ga0118086_10002_97	552	4.1e-160	1	349	28	372	0.997134670487106
GT2.hmm	170	3300013570.a:Ga0118086_10003_124	722	3.2e-28	1	131	5	133	0.7647058823529411
GT4.hmm	160	3300013570.a:Ga0118086_10003_128	382	3.2e-27	7	151	204	349	0.9
GT4.hmm	160	3300013570.a:Ga0118086_10003_37	497	1.7e-34	6	156	322	473	0.9375
AA1.hmm	358	3300013570.a:Ga0118086_10004_138	478	1.7e-44	10	357	101	469	0.9692737430167597
GH25.hmm	177	3300013570.a:Ga0118086_10004_57	270	8e-31	2	174	81	246	0.9717514124293786
GT4.hmm	160	3300013570.a:Ga0118086_10004_77	502	1.1e-30	9	158	322	470	0.93125
CE1.hmm	227	3300013570.a:Ga0118086_10006_21	252	7.1e-27	1	220	16	238	0.9647577092511013
GT28.hmm	157	3300013570.a:Ga0118086_10006_24	392	3.8e-25	2	150	205	350	0.9426751592356688
GH73.hmm	128	3300013570.a:Ga0118086_10006_52	1336	4.5e-23	3	125	1184	1317	0.953125
CE9.hmm	373	3300013570.a:Ga0118086_10007_102	391	2.2e-131	2	373	7	384	0.9946380697050938
GT2.hmm	170	3300013570.a:Ga0118086_10007_105	369	2.2e-27	2	168	5	171	0.9764705882352941
GT26.hmm	171	3300013570.a:Ga0118086_10007_43	253	1.5e-64	2	171	65	232	0.9883040935672515
GT2.hmm	170	3300013570.a:Ga0118086_10007_47	355	1.2e-28	2	163	5	169	0.9470588235294117
GH32.hmm	293	3300013570.a:Ga0118086_10008_24	491	1.1e-94	1	293	37	337	0.9965870307167235
GT51.hmm	177	3300013570.a:Ga0118086_10008_94	270	9.8e-57	10	177	77	250	0.943502824858757
CE14.hmm	124	3300013570.a:Ga0118086_10010_33	222	4.6e-29	1	124	8	126	0.9919354838709677
GT4.hmm	160	3300013570.a:Ga0118086_10010_37	501	9.8e-33	8	157	323	471	0.93125
CE1.hmm	227	3300013570.a:Ga0118086_10011_54	256	1.2e-42	1	224	10	251	0.9823788546255506
GH1.hmm	429	3300013570.a:Ga0118086_10012_27	471	1e-148	1	428	1	468	0.9953379953379954
AA3_2.hmm	568	3300013570.a:Ga0118086_10014_37	573	1.1e-157	2	566	7	539	0.9929577464788732
GT51.hmm	177	3300013570.a:Ga0118086_10015_20	302	2.9e-54	3	177	83	272	0.9830508474576272
GH73.hmm	128	3300013570.a:Ga0118086_10015_55	284	6.6e-23	3	125	132	258	0.953125
GT4.hmm	160	3300013570.a:Ga0118086_10016_15	503	1e-25	8	145	318	453	0.85625
GH73.hmm	128	3300013570.a:Ga0118086_10016_26	656	6e-29	2	128	364	505	0.984375
CE1.hmm	227	3300013570.a:Ga0118086_10016_44	253	3.4e-40	1	223	10	250	0.9779735682819384
CBM50.hmm	40	3300013570.a:Ga0118086_10021_17	325	2.8e-17	1	39	86	127	0.95
CBM50.hmm	40	3300013570.a:Ga0118086_10021_17	325	3.7e-17	1	40	149	191	0.975
GT4.hmm	160	3300013570.a:Ga0118086_10021_18	502	9.6e-34	6	155	324	474	0.93125
GH170.hmm	350	3300013570.a:Ga0118086_10023_12	351	3.8e-99	1	350	1	343	0.9971428571428571
GH73.hmm	128	3300013570.a:Ga0118086_10023_19	259	8.3e-24	3	126	115	241	0.9609375
