3300014016.a:Ga0120862_100067	PUL0335_25	61.2	417	155	3	28320	29567	2	412	2.53e-152	480
3300014016.a:Ga0120862_100038	PUL0341_12	51.0	531	238	7	49233	50786	3	524	2.58e-171	540
3300014016.a:Ga0120862_100037	PUL0024_6	27.0	489	352	3	32537	33997	79	564	3.92e-56	207
3300014016.a:Ga0120862_100071	PUL0413_15	46.8	462	219	6	23310	21928	126	561	6.28e-112	369
3300014016.a:Ga0120862_100002	PUL0070_26	76.9	602	127	4	333715	335520	1	590	1.96e-312	951
3300014016.a:Ga0120862_100011	PUL0106_8	41.5	950	501	20	2023	4806	6	922	1.49e-199	639
3300014016.a:Ga0120862_100016	PUL0267_9	54.1	666	294	3	9531	11516	8	665	4.15e-232	723
3300014016.a:Ga0120862_100017	PUL0180_3	38.9	686	355	11	28758	26707	4	627	5.97e-143	464
3300014016.a:Ga0120862_100064	PUL0329_18	37.9	243	141	4	2181	1471	4	242	6.00e-42	155
3300014016.a:Ga0120862_100041	PUL0069_6	82.2	332	59	0	19927	18932	1	332	2.04e-184	568
3300014016.a:Ga0120862_100018	PUL0049_25	34.6	1261	729	32	36793	33056	49	1228	4.65e-192	628
3300014016.a:Ga0120862_100029	PUL0145_15	36.1	1056	645	10	42657	39550	6	1051	3.97e-200	645
3300014016.a:Ga0120862_100023	PUL0230_10	35.8	302	182	6	92776	93663	88	383	5.75e-49	182
3300014016.a:Ga0120862_100003	PUL0459_5	46.0	750	389	5	147712	145487	10	751	2.54e-215	679
3300014016.a:Ga0120862_100026	PUL0267_10	54.4	979	399	7	25032	22096	4	935	0.0	1046
3300014016.a:Ga0120862_100032	PUL0106_10	54.6	355	157	4	24856	23804	1	355	7.68e-119	382
