HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA6.hmm	195	3300011471.a:Ga0121060_100006_127	202	2.4e-65	2	194	6	196	0.9846153846153847
GT51.hmm	177	3300011471.a:Ga0121060_100006_166	892	4.2e-60	10	176	201	370	0.9378531073446328
GT73.hmm	245	3300011471.a:Ga0121060_100006_179	285	1.2e-53	6	236	34	273	0.9387755102040817
GH23.hmm	135	3300011471.a:Ga0121060_100006_18	1011	3.2e-25	3	134	142	290	0.9703703703703703
GT4.hmm	160	3300011471.a:Ga0121060_100006_180	366	1.8e-28	10	153	197	333	0.89375
GT25.hmm	181	3300011471.a:Ga0121060_100006_181	252	4.2e-35	1	180	1	177	0.988950276243094
GT4.hmm	160	3300011471.a:Ga0121060_100006_182	366	1.1e-26	10	153	201	337	0.89375
GT4.hmm	160	3300011471.a:Ga0121060_100006_220	507	2.3e-32	7	156	250	397	0.93125
GT20.hmm	475	3300011471.a:Ga0121060_100006_267	472	2.9e-146	13	474	2	465	0.9705263157894737
GT30.hmm	177	3300011471.a:Ga0121060_100006_326	458	1.6e-57	4	175	34	213	0.9661016949152542
GH23.hmm	135	3300011471.a:Ga0121060_100006_372	491	4.1e-21	13	113	339	462	0.7407407407407407
GT19.hmm	354	3300011471.a:Ga0121060_100006_72	463	7.1e-125	1	353	61	441	0.9943502824858758
GH103.hmm	295	3300011471.a:Ga0121060_100006_79	448	1.2e-100	1	294	83	371	0.9932203389830508
AA3.hmm	618	3300011471.a:Ga0121060_100013_22	576	2.3e-42	90	410	8	558	0.517799352750809
GH23.hmm	135	3300011471.a:Ga0121060_100013_71	774	6e-23	17	124	499	611	0.7925925925925926
CE1.hmm	227	3300011471.a:Ga0121060_100014_122	292	6.9e-55	1	225	21	287	0.986784140969163
GH23.hmm	135	3300011471.a:Ga0121060_100024_60	255	7.9e-35	10	126	111	225	0.8592592592592593
GH23.hmm	135	3300011471.a:Ga0121060_100024_65	662	3.3e-25	15	123	511	638	0.8
GH3.hmm	216	3300011471.a:Ga0121060_100027_15	347	3.6e-46	10	214	58	278	0.9444444444444444
GT51.hmm	177	3300011471.a:Ga0121060_100027_31	910	1.1e-66	2	176	70	244	0.9830508474576272
AA4.hmm	522	3300011471.a:Ga0121060_100029_105	470	3e-23	15	257	9	243	0.46360153256704983
GT2.hmm	170	3300011471.a:Ga0121060_100029_121	245	1e-25	1	114	5	116	0.6647058823529411
GH103.hmm	295	3300011471.a:Ga0121060_100029_60	461	1.5e-100	1	294	33	323	0.9932203389830508
GT51.hmm	177	3300011471.a:Ga0121060_100033_30	259	6.2e-59	7	176	80	249	0.9548022598870056
CE11.hmm	271	3300011471.a:Ga0121060_100033_79	292	3.1e-111	1	270	3	275	0.992619926199262
GT28.hmm	157	3300011471.a:Ga0121060_100033_85	373	5.5e-54	2	157	194	358	0.9872611464968153
AA4.hmm	522	3300011471.a:Ga0121060_100036_18	459	5.2e-26	11	248	3	228	0.4540229885057471
GT2.hmm	170	3300011471.a:Ga0121060_100050_11	322	3.3e-23	1	148	4	153	0.8647058823529412
GT4.hmm	160	3300011471.a:Ga0121060_100050_12	359	1.2e-40	9	157	184	331	0.925
GT4.hmm	160	3300011471.a:Ga0121060_100050_13	363	5.8e-42	3	156	182	332	0.95625
GT4.hmm	160	3300011471.a:Ga0121060_100050_15	377	6.5e-35	10	159	199	350	0.93125
GT4.hmm	160	3300011471.a:Ga0121060_100050_18	372	1.1e-25	8	155	192	339	0.91875
GT2.hmm	170	3300011471.a:Ga0121060_100054_10	270	7.7e-25	1	143	4	148	0.8352941176470589
GT14.hmm	250	3300011471.a:Ga0121060_100054_11	300	2e-33	8	241	11	264	0.932
GT52.hmm	263	3300011471.a:Ga0121060_100054_12	334	6.9e-61	10	262	37	298	0.9581749049429658
