Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300012543.a:Ga0120961_10002_101	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	GH1(5-474)	GH1_e0	GH1	N	3
3300012543.a:Ga0120961_10002_14	-	GT2(246-428)	GT2	GT2	N	3
3300012543.a:Ga0120961_10002_165	4.2.2.6:3|4.2.2.6:3	PL22(31-132)+PL22(215-383)	PL22_e0+PL22_e0	PL22_1	N	3
3300012543.a:Ga0120961_10002_170	3.2.1.26:13	GH32(29-329)	GH32_e0	GH32	N	3
3300012543.a:Ga0120961_10002_182	-	GH1(6-463)	GH1_e42	GH1	N	3
3300012543.a:Ga0120961_10002_250	4.2.2.n1:8	GH102(126-257)	GH102_e2	GH102	Y(1-24)	3
3300012543.a:Ga0120961_10002_345	3.2.1.78:1|-	GH5_41(87-350)+CBM35(613-727)	GH5_e136+CBM35_e0	CBM35+GH5_41	Y(1-24)	3
3300012543.a:Ga0120961_10002_346	3.2.1.86:10|3.2.1.85:2|3.2.1.21:1	GH1(3-461)	GH1_e13	GH1	N	3
3300012543.a:Ga0120961_10002_363	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-470)	GH1_e85	GH1	N	3
3300012543.a:Ga0120961_10002_379	4.2.2.n1:10	GH103(62-349)	GH103_e0	GH103	Y(1-22)	3
3300012543.a:Ga0120961_10002_54	3.2.1.52:16	GH3(56-278)	GH3_e19	GH3	N	3
3300012543.a:Ga0120961_10003_146	3.2.1.86:12|3.2.1.38:3|3.2.1.85:3|3.2.1.21:1|3.2.1.-:1	GH1(3-453)	GH1_e115	GH1	N	3
3300012543.a:Ga0120961_10003_147	-	GH109(3-152)	GH109_e2	-	N	2
3300012543.a:Ga0120961_10003_23	-	AA3(6-587)	-	-	N	1
3300012543.a:Ga0120961_10003_264	-	GH13_16(29-379)	GH13_e227	GH13_16	N	3
3300012543.a:Ga0120961_10003_306	-	GH109(11-193)	GH109_e2	-	N	2
3300012543.a:Ga0120961_10004_128	-	GH105(60-376)	GH105_e57	GH105	N	3
3300012543.a:Ga0120961_10004_131	2.4.1.15:96	GT20(2-452)	GT20_e1	GT20	N	3
3300012543.a:Ga0120961_10004_162	3.2.1.1:2	GH13_5(31-373)	GH13_e245	GH13_5	N	3
3300012543.a:Ga0120961_10004_230	-	GT2(15-152)	GT2	GT2	N	3
3300012543.a:Ga0120961_10004_232	-	GT2(11-140)	GT2	GT2	N	3
3300012543.a:Ga0120961_10004_233	-	GT4(190-347)	GT4_e1046	GT4	N	3
3300012543.a:Ga0120961_10004_234	-	GT2(5-118)	GT2	GT2	N	3
3300012543.a:Ga0120961_10004_236	2.4.1.-:4|2.4.1.-:2	GT111(7-244)+GT8(273-547)	GT111_e0+GT8_e1	GT111+GT8	N	3
3300012543.a:Ga0120961_10004_242	-	GT32(72-154)	GT32_e141	GT32	N	3
3300012543.a:Ga0120961_10004_243	-	GT4(183-325)	GT4_e2495	GT4	N	3
3300012543.a:Ga0120961_10004_245	-	GT2(4-144)	GT2	GT2	N	3
3300012543.a:Ga0120961_10004_246	-	GH39(78-321)	GH39_e28	GH39	Y(1-23)	3
3300012543.a:Ga0120961_10004_248	-	GT4(200-339)	GT4_e774	GT4	N	3
3300012543.a:Ga0120961_10004_312	3.2.1.21:20|3.2.1.-:6	GH3(98-319)	GH3_e1	GH3	Y(1-21)	3
3300012543.a:Ga0120961_10004_319	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-459)	GH1_e85	GH1	N	3
3300012543.a:Ga0120961_10004_334	-	CE1(21-272)	-	-	N	1
3300012543.a:Ga0120961_10004_41	3.2.1.28:18	GH37(62-536)	GH37_e6	GH37	Y(1-35)	3
3300012543.a:Ga0120961_10004_43	4.2.2.n1:8	GH23(38-197)	GH23_e734	GH23	Y(1-19)	3
3300012543.a:Ga0120961_10005_100	-	GT2(5-113)	GT2	GT2	Y(1-17)	3
3300012543.a:Ga0120961_10005_125	3.2.1.-:1|3.2.1.1:1	GH13_19(226-595)	GH13_e62	GH13_19	Y(1-18)	3
3300012543.a:Ga0120961_10005_126	-	GH73(60-180)	GH73_e253	GH73	N	3
3300012543.a:Ga0120961_10005_165	2.4.1.12:1|2.4.1.12:6|2.4.1.-:1	GT2(130-300)	GT2+GT2	GT2	Y(1-20)	3
3300012543.a:Ga0120961_10005_169	3.2.1.4:13|3.2.1.6:2|3.2.1.73:1	GH8(25-328)	GH8_e29	GH8	Y(1-24)	3
3300012543.a:Ga0120961_10005_175	2.4.1.12:6|2.4.1.-:1|2.4.1.12:6|2.4.1.-:1	GT2(276-446)	GT2+GT2	GT2	N	3
3300012543.a:Ga0120961_10005_177	3.2.1.4:20|3.2.1.6:1	GH8(26-344)	GH8_e0	GH8	Y(1-23)	3
3300012543.a:Ga0120961_10005_189	3.2.1.28:18	GH37(71-545)	GH37_e6	GH37	N	3
3300012543.a:Ga0120961_10005_212	-	GT2(11-171)	GT2	GT2	N	3
3300012543.a:Ga0120961_10005_215	2.4.2.43:13	GT83(5-518)	GT83_e0	GT83	N	3
3300012543.a:Ga0120961_10005_259	2.4.1.18:57|2.4.1.18:57|2.4.1.18:14	CBM48(124-211)+GH13_9(274-574)	CBM48_e2+CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300012543.a:Ga0120961_10005_260	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	CBM48(10-99)+GH13_11(173-521)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300012543.a:Ga0120961_10005_262	2.4.1.21:29	GT5(2-474)	GT5_e31	GT5	N	3
3300012543.a:Ga0120961_10005_263	2.4.1.1:158	GT35(101-810)	GT35_e0	GT35	N	3
3300012543.a:Ga0120961_10005_271	2.4.1.1:158	GT35(91-794)	GT35_e0	GT35	N	3
3300012543.a:Ga0120961_10005_272	2.4.1.25:11	GH77(149-686)	GH77_e27	GH77	N	3
3300012543.a:Ga0120961_10005_291	2.4.1.129:12	GT51(54-229)	GT51_e130	GT51	N	3
3300012543.a:Ga0120961_10005_42	3.2.1.177:12	GH31(239-668)	GH31_e31	GH31	N	3
3300012543.a:Ga0120961_10005_44	-	GH4(2-179)	GH4_e2	GH4	N	3
3300012543.a:Ga0120961_10005_85	2.4.1.-:2	GT2(6-138)	GT2	GT2	N	3
3300012543.a:Ga0120961_10005_86	2.4.99.-:25	GT30(32-210)	GT30_e0	GT30	N	3
3300012543.a:Ga0120961_10005_87	-	GT2(8-130)	GT2	GT2	N	3
3300012543.a:Ga0120961_10005_88	-	GT4(194-338)	GT4_e2866	GT4	N	3
3300012543.a:Ga0120961_10005_89	-	GT4(203-336)	GT4_e3707	GT4	N	3
3300012543.a:Ga0120961_10005_9	3.5.1.-:2	CE14(11-122)	CE14_e47	-	N	2
3300012543.a:Ga0120961_10005_90	2.4.99.-:1	GT9(86-320)	GT9_e18	GT9	N	3
3300012543.a:Ga0120961_10005_92	-	GT9(104-313)	GT9_e2	GT9	N	3
3300012543.a:Ga0120961_10005_94	2.4.99.-:1	GT73(57-294)	GT73_e0	GT73	N	3
3300012543.a:Ga0120961_10005_95	2.4.99.-:11	GT9(76-299)	GT9_e71	GT9	N	3
3300012543.a:Ga0120961_10005_96	2.4.99.-:11	GT9(56-293)	GT9_e84	GT9	N	3
3300012543.a:Ga0120961_10007_232	3.2.1.55:2|3.2.1.37:1|-	GH43_10(7-276)+CBM91(310-502)	GH43_e0+CBM91_e10	GH43_10	N	3
3300012543.a:Ga0120961_10007_331	3.2.1.-:1	GH42(10-376)	GH42_e0	GH42	N	3
