HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH51.hmm	630	3300029065.a:Ga0169207_1001_110	1254	1.2e-47	131	551	246	667	0.6666666666666666
GH120.hmm	91	3300029065.a:Ga0169207_1001_110	1254	1.8e-40	2	91	945	1034	0.978021978021978
GH3.hmm	216	3300029065.a:Ga0169207_1001_111	860	1.9e-67	3	214	107	327	0.9768518518518519
GH3.hmm	216	3300029065.a:Ga0169207_1001_116	862	5.2e-66	3	214	107	327	0.9768518518518519
GH25.hmm	177	3300029065.a:Ga0169207_1001_142	286	1.4e-56	1	177	88	263	0.9943502824858758
GH33.hmm	342	3300029065.a:Ga0169207_1001_143	568	6.2e-25	116	304	64	313	0.5497076023391813
CE9.hmm	373	3300029065.a:Ga0169207_1001_161	389	2.7e-112	2	373	6	378	0.9946380697050938
GT2.hmm	170	3300029065.a:Ga0169207_1001_174	251	3.8e-29	2	168	8	174	0.9764705882352941
CBM62.hmm	131	3300029065.a:Ga0169207_1001_202	654	1.9e-19	67	131	453	517	0.48854961832061067
CBM62.hmm	131	3300029065.a:Ga0169207_1001_202	654	9.1e-17	2	62	525	585	0.4580152671755725
GH23.hmm	135	3300029065.a:Ga0169207_1001_242	464	1.1e-22	12	128	301	426	0.8592592592592593
GH13_5.hmm	342	3300029065.a:Ga0169207_1001_256	482	1.3e-150	1	342	30	370	0.9970760233918129
GH29.hmm	346	3300029065.a:Ga0169207_1001_291	606	8.4e-84	38	338	51	372	0.8670520231213873
GH2.hmm	752	3300029065.a:Ga0169207_1001_292	1021	6.1e-216	18	749	55	903	0.9720744680851063
GH20.hmm	337	3300029065.a:Ga0169207_1001_293	772	1.9e-112	8	336	153	511	0.973293768545994
GH20.hmm	337	3300029065.a:Ga0169207_1001_296	550	8.3e-118	9	335	161	507	0.9673590504451038
GH141.hmm	527	3300029065.a:Ga0169207_1001_300	781	7e-62	2	523	23	543	0.9886148007590133
GH20.hmm	337	3300029065.a:Ga0169207_1001_303	519	5.9e-104	14	336	143	476	0.9554896142433235
GH13_14.hmm	289	3300029065.a:Ga0169207_1001_308	665	1.8e-118	1	289	198	522	0.9965397923875432
GH16_3.hmm	230	3300029065.a:Ga0169207_1001_322	280	2.2e-57	2	229	46	273	0.9869565217391304
GH13.hmm	299	3300029065.a:Ga0169207_1001_342	617	9.8e-64	12	296	162	486	0.9498327759197325
GH13_10.hmm	313	3300029065.a:Ga0169207_1001_351	954	8.9e-46	1	203	514	735	0.645367412140575
GH65.hmm	372	3300029065.a:Ga0169207_1001_357	772	5.6e-136	1	370	322	701	0.9919354838709677
GH32.hmm	293	3300029065.a:Ga0169207_1001_385	623	2.7e-94	1	290	137	438	0.9863481228668942
GH97.hmm	631	3300029065.a:Ga0169207_1001_392	720	2e-265	4	630	17	704	0.9920760697305864
GT2.hmm	170	3300029065.a:Ga0169207_1001_398	318	1.1e-32	1	168	4	167	0.9823529411764705
GH73.hmm	128	3300029065.a:Ga0169207_1002_171	207	7.5e-17	5	124	105	204	0.9296875
GT4.hmm	160	3300029065.a:Ga0169207_1002_219	344	1.4e-24	9	153	183	311	0.9
GT4.hmm	160	3300029065.a:Ga0169207_1002_220	381	9.9e-39	6	150	187	328	0.9
GT4.hmm	160	3300029065.a:Ga0169207_1002_221	366	4e-36	7	158	182	334	0.94375
GT2.hmm	170	3300029065.a:Ga0169207_1002_223	243	1.4e-25	1	103	9	108	0.6
