Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011569.a:Ga0121583_100022_39	ASV45029.1|GH23	26.7	1903	1058	50	2	1813	1565	3221	5.3e-152	543.5
3300011569.a:Ga0121583_100022_81	AHC21644.2|GH1	48.3	518	262	3	4	519	8	521	7.9e-138	494.6
3300011569.a:Ga0121583_100022_88	ULB33647.1|GH13_8	67.6	667	214	2	1	666	1	666	3.8e-286	987.6
3300011569.a:Ga0121583_100022_96	BBD46063.1|GT2	63.4	322	118	0	3	324	2	323	3.9e-119	431.8
3300011569.a:Ga0121583_100022_100	BBD46068.1|GH29	62.8	599	220	3	1	598	1	597	3.6e-227	791.6
3300011569.a:Ga0121583_100022_124	QKG78837.1|GH171	56.8	370	159	1	32	400	22	391	4.2e-123	445.3
3300011569.a:Ga0121583_100067_11	CEA16513.1|GT2	49.0	390	194	2	1	387	1	388	6.3e-108	394.8
3300011569.a:Ga0121583_100067_14	CCO12112.2|GH13_31	74.5	419	106	1	3	420	4	422	1.2e-176	623.2
3300011569.a:Ga0121583_100067_50	CEA16829.1|GT19	68.7	377	116	2	1	375	1	377	8.3e-145	517.3
3300011569.a:Ga0121583_100003_46	ULB33684.1|GT2	79.4	316	65	0	1	316	1	316	9.3e-150	533.5
3300011569.a:Ga0121583_100003_48	CAE6204650.1|GH28	51.3	600	284	3	2	594	745	1343	6.0e-174	614.8
3300011569.a:Ga0121583_100003_87	SCD20825.1|CE0|GH9	70.5	834	233	3	1	833	10	831	0.0e+00	1253.0
3300011569.a:Ga0121583_100003_163	BBD45795.1|GT4	53.2	378	177	0	8	385	9	386	1.1e-120	437.2
3300011569.a:Ga0121583_100003_165	BBD45797.1|GT4	58.8	386	158	1	1	386	1	385	4.5e-130	468.4
3300011569.a:Ga0121583_100003_177	BBE17138.1|GH92	67.7	745	237	3	15	755	19	763	0.0e+00	1091.3
3300011569.a:Ga0121583_100003_189	UKJ05929.1|GT51	49.1	791	383	6	4	787	1	778	4.4e-217	758.4
