CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_10	8418	9782	+	Glycos_trans_3N
CGC1	null	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_11	9830	10225	+	null
CGC1	TC	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_12	10499	11329	-	3.A.1.24.5
CGC1	TC	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_13	11603	12436	-	3.A.1.24.5
CGC1	null	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_14	12810	13082	+	null
CGC1	null	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_15	12995	14344	-	null
CGC1	TF	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_16	14767	15264	-	HTH_3
CGC1	null	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_17	15836	16621	-	null
CGC1	CAZyme	3300029368.a:Ga0243967_100714	3300029368.a:Ga0243967_100714_18	16822	17634	+	CE4
CGC1	STP	3300029368.a:Ga0243967_100172	3300029368.a:Ga0243967_100172_11	10342	11349	-	HD
CGC1	null	3300029368.a:Ga0243967_100172	3300029368.a:Ga0243967_100172_12	11432	12259	-	null
CGC1	TF	3300029368.a:Ga0243967_100172	3300029368.a:Ga0243967_100172_13	12387	13016	-	HTH_11
CGC1	TC	3300029368.a:Ga0243967_100172	3300029368.a:Ga0243967_100172_14	13086	15470	-	4.A.2.1.10
CGC1	null	3300029368.a:Ga0243967_100172	3300029368.a:Ga0243967_100172_15	15809	17017	-	null
CGC1	CAZyme	3300029368.a:Ga0243967_100172	3300029368.a:Ga0243967_100172_16	17064	19199	-	GT51| GT51
CGC1	CAZyme	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_79	74865	76583	-	GT83
CGC1	null	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_80	76602	78041	-	null
CGC1	null	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_81	78478	79215	+	null
CGC1	STP	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_82	79235	80674	+	Fer4
CGC1	null	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_83	80687	81397	+	null
CGC1	TC	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_84	81699	83120	+	2.A.23.1.8
CGC1	null	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_85	83265	83732	-	null
CGC1	null	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_86	83723	84169	-	null
CGC1	TF	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_87	84258	84935	+	Crp
CGC1	null	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_88	85100	85750	+	null
CGC1	null	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_89	85763	86419	+	null
CGC1	TC	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_90	86609	87376	-	3.A.1.139.3
CGC1	TC	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_91	87403	88032	-	3.A.1.139.1
CGC1	STP	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_92	88651	89466	+	Fer4+Fer4+Nitroreductase
CGC1	STP	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_93	89471	90685	+	PALP+ACT
CGC1	TC	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_94	90775	92235	+	2.A.3.1.15
CGC1	TC	3300029368.a:Ga0243967_100003	3300029368.a:Ga0243967_100003_95	92566	93369	+	3.A.1.24.5
CGC1	STP	3300029368.a:Ga0243967_100017	3300029368.a:Ga0243967_100017_149	146557	147048	+	AAA
CGC1	null	3300029368.a:Ga0243967_100017	3300029368.a:Ga0243967_100017_150	147009	147929	+	null
CGC1	TC	3300029368.a:Ga0243967_100017	3300029368.a:Ga0243967_100017_151	148186	149508	-	2.A.1.82.4
CGC1	TF	3300029368.a:Ga0243967_100017	3300029368.a:Ga0243967_100017_152	149659	150183	-	HTH_11
CGC1	null	3300029368.a:Ga0243967_100017	3300029368.a:Ga0243967_100017_153	150849	152138	+	null
CGC1	TC	3300029368.a:Ga0243967_100017	3300029368.a:Ga0243967_100017_154	152478	153221	+	9.B.27.2.5
CGC1	CAZyme	3300029368.a:Ga0243967_100017	3300029368.a:Ga0243967_100017_155	153233	154954	+	 GT83|GT83
