dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300026096.a:Ga0208184_100009_318	475	9.1e-180	9	471	2	454	0.9767441860465116	0.9767441860465116
GH109_e7	GH109:31	-	-	390	3300026096.a:Ga0208184_100016_17	352	8e-18	2	147	10	156	0.3717948717948718	0.3717948717948718
CBM50_e118	CBM50:9	-	chitin, peptidoglycan	44	3300026096.a:Ga0208184_100016_201	320	4.7e-16	4	43	51	90	0.8863636363636364	0.8863636363636364
GH73_e114	GH73:3220	3.2.1.-:3	peptidoglycan	136	3300026096.a:Ga0208184_100016_232	314	1.7e-65	1	136	160	295	0.9926470588235294	0.9926470588235294
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300026096.a:Ga0208184_100021_104	306	2.3e-132	1	271	5	276	0.9926470588235294	0.9926470588235294
GT51_e28	GT51:6681	2.4.1.129:11	-	172	3300026096.a:Ga0208184_100021_53	845	1.3e-82	2	171	211	380	0.9825581395348837	0.9825581395348837
CE9_e34	CE9:1668	3.5.1.25:2|3.5.1.80:2	host glycan	366	3300026096.a:Ga0208184_100025_81	152	2.3e-76	220	366	1	147	0.3989071038251366	0.3989071038251366
GH77_e27	GH77:4919|GH13_26:95|GT35:1	2.4.1.25:11	starch	540	3300026096.a:Ga0208184_100038_78	695	1.7e-272	1	539	149	685	0.9962962962962963	0.9962962962962963
GT2	GT2:42	-	-	127	3300026096.a:Ga0208184_100056_29	280	6.4e-74	1	126	9	134	0.984251968503937	0.984251968503937
GT4_e1042	GT4:40	-	-	71	3300026096.a:Ga0208184_100056_31	406	1.2e-43	1	71	288	358	0.9859154929577465	0.9859154929577465
GT4_e731	GT4:130	-	-	149	3300026096.a:Ga0208184_100056_44	407	1.9e-68	1	145	225	369	0.9664429530201343	0.9664429530201343
AA3_e57	AA3_2:11	-	-	532	3300026096.a:Ga0208184_100071_9	557	3.4e-204	1	532	3	533	0.9981203007518797	0.9981203007518797
GH18_e193	GH18:646|CBM5:643|CBM73:11|CBM13:1|CBM12:1	3.2.1.14:10	chitin	188	3300026096.a:Ga0208184_100090_60	898	4.2e-108	1	188	607	794	0.9946808510638298	0.9946808510638298
CE9_e0	CE9:4926	3.5.1.25:23	host glycan	370	3300026096.a:Ga0208184_100092_10	383	6.3e-186	2	370	6	377	0.9945945945945946	0.9945945945945946
GT4_e1251	GT4:177	2.4.1.-:2	-	150	3300026096.a:Ga0208184_100102_29	375	2.6e-69	2	146	195	339	0.96	0.96
GT2	GT2:36	-	-	128	3300026096.a:Ga0208184_100103_24	345	3e-65	1	128	10	137	0.9921875	0.9921875
GT9_e84	GT9:7143|GT2:1	2.4.99.-:11	-	263	3300026096.a:Ga0208184_100103_29	349	1.5e-115	5	241	66	307	0.8973384030418251	0.8973384030418251
GH13_e245	GH13_5:159|GH13:3	3.2.1.1:2	sucrose, starch	342	3300026096.a:Ga0208184_100009_345	496	2.4e-190	2	342	33	374	0.9941520467836257	0.9941520467836257
GH23_e734	GH23:3967	4.2.2.n1:8	peptidoglycan	150	3300026096.a:Ga0208184_100016_146	204	2.8e-68	1	148	53	200	0.98	0.98
GH65_e4	GH65:1853	2.4.1.230:11	alpha-glucan	386	3300026096.a:Ga0208184_100016_16	756	9.7e-180	1	385	299	674	0.9948186528497409	0.9948186528497409
GH13_e137	GH13_18:228|GH13:5	2.4.1.352:2	sucrose, glucosylglycerate	342	3300026096.a:Ga0208184_100016_23	560	1.9e-178	1	342	83	424	0.9970760233918129	0.9970760233918129
GT19_e17	GT19:7713	2.4.1.182:13	-	358	3300026096.a:Ga0208184_100021_20	383	1.8e-173	1	358	10	367	0.9972067039106145	0.9972067039106145
AA1_e20	AA1:10	-	-	461	3300026096.a:Ga0208184_100021_79	517	4.6e-28	3	461	75	512	0.9934924078091106	0.9934924078091106
CBM50_e486	CBM50:11431|GH73:1|CE4:1|GH25:1	-	chitin, peptidoglycan	43	3300026096.a:Ga0208184_100027_110	380	2.2e-21	1	42	124	165	0.9534883720930233	0.9534883720930233
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300026096.a:Ga0208184_100027_137	475	1.8e-229	1	470	4	471	0.997872340425532	0.997872340425532
GH1_e0	GH1:9150	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	beta-glucan, beta-galactan, beta-glucan	472	3300026096.a:Ga0208184_100032_39	478	6.7e-248	2	472	6	475	0.9957627118644068	0.9957627118644068
GH31_e85	GH31:2083	3.2.1.199:9	polyphenol	440	3300026096.a:Ga0208184_100033_91	679	5.3e-222	2	439	230	666	0.9931818181818182	0.9931818181818182
GH23_e96	GH23:3929	4.2.2.n1:10	peptidoglycan	127	3300026096.a:Ga0208184_100036_24	646	2e-65	1	126	497	622	0.984251968503937	0.984251968503937
GT51_e130	GT51:5094	2.4.1.129:12	-	176	3300026096.a:Ga0208184_100038_58	851	1.2e-91	1	176	55	230	0.9943181818181818	0.9943181818181818
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300026096.a:Ga0208184_100038_92	658	9e-40	4	96	10	101	0.9108910891089109	0.9108910891089109
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300026096.a:Ga0208184_100038_92	658	1.1e-155	3	356	173	522	0.9860335195530726	0.9860335195530726
