dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300014621.a:Ga0121362_10001_245	692	1.5e-41	4	96	15	108	0.9108910891089109	0.9108910891089109
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300014621.a:Ga0121362_10001_245	692	3.5e-173	3	356	188	537	0.9860335195530726	0.9860335195530726
GT25_e93	GT25:18	-	-	171	3300014621.a:Ga0121362_10001_747	259	2.3e-71	1	171	3	172	0.9941520467836257	0.9941520467836257
GH13_e245	GH13_5:159|GH13:3	3.2.1.1:2	sucrose, starch	342	3300014621.a:Ga0121362_10001_753	494	9.8e-185	2	341	33	373	0.9912280701754386	0.9912280701754386
CBM50_e86	CBM50:16	-	chitin, peptidoglycan	42	3300014621.a:Ga0121362_10001_799	86	2.8e-26	1	42	37	84	0.9761904761904762	0.9761904761904762
GT8_e175	GT8:103	-	-	250	3300014621.a:Ga0121362_10001_898	277	4.4e-133	1	250	4	251	0.996	0.996
GH1_e73	GH1:69|GT4:62	-	-	321	3300014621.a:Ga0121362_10002_222	1254	7.3e-161	2	319	31	348	0.9875389408099688	0.9875389408099688
GT4_e3814	GT4:260	-	-	124	3300014621.a:Ga0121362_10002_222	1254	1.4e-49	2	120	600	716	0.9516129032258065	0.9516129032258065
CE9_e0	CE9:4926	3.5.1.25:23	host glycan	370	3300014621.a:Ga0121362_10002_270	383	1.5e-188	2	369	6	376	0.9918918918918919	0.9918918918918919
GH15_e13	GH15:495	-	-	367	3300014621.a:Ga0121362_10002_361	605	1.5e-205	1	367	223	589	0.997275204359673	0.997275204359673
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	3300014621.a:Ga0121362_10002_369	766	1.8e-101	2	221	100	319	0.9864864864864865	0.9864864864864865
GT20_e18	GT20:58	-	-	436	3300014621.a:Ga0121362_10003_122	508	5.4e-259	1	435	48	482	0.9954128440366973	0.9954128440366973
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300014621.a:Ga0121362_10003_198	465	7.9e-219	1	469	4	459	0.9957446808510638	0.9957446808510638
GH24_e169	GH24:56	-	-	125	3300014621.a:Ga0121362_10003_33	169	4.9e-57	1	125	30	154	0.992	0.992
GH42_e20	GH42:2137	3.2.1.23:22	arabinogalactan protein	373	3300014621.a:Ga0121362_10003_386	688	8.5e-201	1	372	20	391	0.9946380697050938	0.9946380697050938
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300014621.a:Ga0121362_10004_399	306	1.9e-130	1	271	5	276	0.9926470588235294	0.9926470588235294
AA1_e20	AA1:10	-	-	461	3300014621.a:Ga0121362_10004_438	532	6.6e-22	3	461	75	526	0.9934924078091106	0.9934924078091106
