HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE20.hmm	249	3300029709.a:Ga0245177_100007_118	662	5.9e-45	3	118	103	225	0.46184738955823296
CE20.hmm	249	3300029709.a:Ga0245177_100007_118	662	2.5e-46	121	248	419	544	0.5100401606425703
GH106.hmm	824	3300029709.a:Ga0245177_100007_176	1085	4.3e-236	91	822	346	1077	0.8871359223300971
GH43_2.hmm	273	3300029709.a:Ga0245177_100007_177	440	4.8e-67	2	272	31	291	0.989010989010989
CBM6.hmm	138	3300029709.a:Ga0245177_100007_177	440	1.2e-16	30	138	328	437	0.782608695652174
GH43_33.hmm	315	3300029709.a:Ga0245177_100007_178	358	2.3e-80	2	315	45	331	0.9936507936507937
GT2.hmm	170	3300029709.a:Ga0245177_100007_183	322	2.3e-33	1	168	10	172	0.9823529411764705
GH109.hmm	399	3300029709.a:Ga0245177_100007_286	466	4.9e-174	3	397	58	455	0.9874686716791979
GT2.hmm	170	3300029709.a:Ga0245177_100007_289	311	1.6e-28	1	169	5	177	0.9882352941176471
GH2.hmm	752	3300029709.a:Ga0245177_100007_299	619	2.9e-79	21	398	55	479	0.5013297872340425
GT20.hmm	475	3300029709.a:Ga0245177_100007_6	739	8.3e-172	31	471	6	443	0.9263157894736842
GH15.hmm	361	3300029709.a:Ga0245177_100007_7	600	2.3e-76	3	360	221	582	0.9889196675900277
GT3.hmm	637	3300029709.a:Ga0245177_100007_91	1423	1.1e-107	1	346	17	351	0.5416012558869702
GT35.hmm	674	3300029709.a:Ga0245177_100007_91	1423	4.2e-141	19	637	690	1309	0.9169139465875371
GH133.hmm	372	3300029709.a:Ga0245177_100007_92	646	5.6e-100	10	372	288	633	0.9731182795698925
GT5.hmm	472	3300029709.a:Ga0245177_100007_94	429	1.6e-33	2	471	3	425	0.9936440677966102
GH57.hmm	383	3300029709.a:Ga0245177_100007_95	405	5.4e-68	2	311	6	323	0.8067885117493473
GT51.hmm	177	3300029709.a:Ga0245177_100018_109	791	5.5e-65	1	177	66	254	0.9943502824858758
CE4.hmm	130	3300029709.a:Ga0245177_100018_138	203	3.9e-25	8	112	23	123	0.8
GT4.hmm	160	3300029709.a:Ga0245177_100018_152	392	4.9e-19	9	154	203	352	0.90625
GT2.hmm	170	3300029709.a:Ga0245177_100018_156	251	1e-16	1	123	4	119	0.7176470588235294
GT51.hmm	177	3300029709.a:Ga0245177_100018_161	235	1.2e-48	12	176	53	216	0.9265536723163842
CBM67.hmm	176	3300029709.a:Ga0245177_100018_197	936	6.9e-39	12	166	183	347	0.875
GH78.hmm	504	3300029709.a:Ga0245177_100018_197	936	8.1e-146	5	503	378	888	0.9880952380952381
CE1.hmm	227	3300029709.a:Ga0245177_100018_205	679	5.2e-18	11	214	412	648	0.8942731277533039
GT30.hmm	177	3300029709.a:Ga0245177_100018_225	410	3.2e-44	10	176	45	207	0.9378531073446328
CE1.hmm	227	3300029709.a:Ga0245177_100018_232	710	2.8e-19	5	208	450	681	0.8942731277533039
GH39.hmm	431	3300029709.a:Ga0245177_100018_249	476	5.9e-38	58	372	105	403	0.728538283062645
GT4.hmm	160	3300029709.a:Ga0245177_100018_254	370	2.1e-24	13	158	202	340	0.90625
GH127.hmm	524	3300029709.a:Ga0245177_100018_26	665	3.7e-59	54	523	90	546	0.8950381679389313
GT2.hmm	170	3300029709.a:Ga0245177_100018_261	325	1.3e-30	4	120	1	115	0.6823529411764706
GT5.hmm	472	3300029709.a:Ga0245177_100018_53	273	6.5e-44	1	211	5	225	0.4449152542372881
GH109.hmm	399	3300029709.a:Ga0245177_100018_9	460	7e-21	5	187	65	252	0.45614035087719296
CBM67.hmm	176	3300029709.a:Ga0245177_100034_118	925	7.5e-39	11	172	155	336	0.9147727272727273
GH78.hmm	504	3300029709.a:Ga0245177_100034_118	925	1.6e-167	1	503	358	877	0.996031746031746
GH23.hmm	135	3300029709.a:Ga0245177_100034_161	462	2.3e-20	10	123	297	454	0.837037037037037
GH127.hmm	524	3300029709.a:Ga0245177_100034_67	632	9.4e-49	138	523	168	559	0.7347328244274809
GH2.hmm	752	3300029709.a:Ga0245177_100034_94	668	1.1e-85	26	504	19	593	0.6356382978723404
GH109.hmm	399	3300029709.a:Ga0245177_100062_14	491	8.8e-18	3	157	39	183	0.38596491228070173
CE1.hmm	227	3300029709.a:Ga0245177_100062_17	275	8.6e-53	1	217	32	259	0.9515418502202643
GH106.hmm	824	3300029709.a:Ga0245177_100062_20	1069	2.7e-67	3	667	36	751	0.8058252427184466
CBM67.hmm	176	3300029709.a:Ga0245177_100062_59	963	2e-38	9	169	185	359	0.9090909090909091
GH78.hmm	504	3300029709.a:Ga0245177_100062_59	963	6.1e-137	5	502	387	914	0.9861111111111112
GH146.hmm	503	3300029709.a:Ga0245177_100062_84	578	8e-30	217	503	240	519	0.5685884691848907
GH106.hmm	824	3300029709.a:Ga0245177_100084_126	778	1.3e-74	2	648	26	773	0.7839805825242718
