Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029708.a:Ga0245189_100008_101	3.2.1.88:1	GH27(194-431)	GH27_e28	GH27	Y(1-21)	3
3300029708.a:Ga0245189_100008_118	-	CE1(35-271)	CE1_e29	-	Y(1-21)	2
3300029708.a:Ga0245189_100008_126	3.2.1.63:1|3.2.1.51:1	GH29(33-357)	GH29_e63	GH29	Y(1-26)	3
3300029708.a:Ga0245189_100008_149	3.2.1.18:6	GH33(191-527)	GH33_e121	GH33	Y(1-20)	3
3300029708.a:Ga0245189_100008_180	-	GH85(120-429)	GH85_e14	GH85	Y(1-22)	3
3300029708.a:Ga0245189_100008_183	-|-	GH84(178-497)+CBM32(781-905)	GH84_e1+CBM32_e32	GH84	Y(1-23)	3
3300029708.a:Ga0245189_100008_184	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(245-753)	GH92_e0	GH92	Y(1-25)	3
3300029708.a:Ga0245189_100008_185	3.2.1.52:18|3.2.1.-:1	GH20(159-514)	GH20_e12	GH20	Y(1-23)	3
3300029708.a:Ga0245189_100008_186	3.2.1.52:18|3.2.1.-:1|-	GH20(147-495)	GH20_e12+CBM32_e198	GH20	Y(1-24)	3
3300029708.a:Ga0245189_100008_188	2.4.1.319:4|2.4.1.320:2	GH130(20-318)	GH130_e13	GH130	N	3
3300029708.a:Ga0245189_100008_189	3.2.1.24:1	GH92(261-750)	GH92_e13	GH92	Y(1-22)	3
3300029708.a:Ga0245189_100008_208	-	CE1(162-361)	-	-	Y(1-21)	1
3300029708.a:Ga0245189_100008_223	3.2.1.20:2	GH13_38(32-398)	GH13_e113	GH13_38	N	3
3300029708.a:Ga0245189_100008_244	3.2.1.3:2|3.2.1.20:2	GH97(9-696)	GH97_e22	GH97	Y(1-20)	3
3300029708.a:Ga0245189_100008_255	-	GH109(1-395)	GH109_e3	GH109	N	3
3300029708.a:Ga0245189_100008_267	3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1	GH3(75-301)	GH3_e165	GH3	Y(1-24)	3
3300029708.a:Ga0245189_100008_30	-	GH16_3(175-422)	GH16_e265	GH16_3	Y(1-22)	3
3300029708.a:Ga0245189_100008_305	-	GH2(54-916)	GH2_e30	GH2	Y(1-23)	3
3300029708.a:Ga0245189_100008_307	-	GH20(157-514)	GH20_e135	GH20	Y(1-22)	3
