dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH63_e1	GH63:1941	3.2.1.20:9|3.2.1.84:9	alpha-glucan, alpha-glucan	774	3300029191.a:Ga0168694_100004_186	784	0	2	774	8	781	0.9974160206718347	0.9974160206718347
GH2_e92	GH2:6387|CBM67:1|CBM32:1	3.2.1.23:41	beta-galactan	861	3300029191.a:Ga0168694_100004_190	1031	0	3	861	28	887	0.9965156794425087	0.9965156794425087
AA3_e57	AA3_2:11	-	-	532	3300029191.a:Ga0168694_100019_32	557	3.4e-204	1	532	3	533	0.9981203007518797	0.9981203007518797
GH1_e0	GH1:9150	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	beta-glucan, beta-galactan, beta-glucan	472	3300029191.a:Ga0168694_100020_59	478	2.7e-247	2	472	6	475	0.9957627118644068	0.9957627118644068
GH13_e245	GH13_5:159|GH13:3	3.2.1.1:2	sucrose, starch	342	3300029191.a:Ga0168694_100040_78	496	2.4e-190	2	342	33	374	0.9941520467836257	0.9941520467836257
GH3_e19	GH3:6438	3.2.1.52:16	chitin	223	3300029191.a:Ga0168694_100044_85	342	3.6e-108	2	223	56	278	0.9910313901345291	0.9910313901345291
CE9_e0	CE9:4926	3.5.1.25:23	host glycan	370	3300029191.a:Ga0168694_100084_86	383	6.3e-186	2	370	6	377	0.9945945945945946	0.9945945945945946
GT2	GT2:42	-	-	127	3300029191.a:Ga0168694_100090_45	280	6.4e-74	1	126	9	134	0.984251968503937	0.984251968503937
GT4_e1042	GT4:40	-	-	71	3300029191.a:Ga0168694_100090_47	406	1.2e-43	1	71	288	358	0.9859154929577465	0.9859154929577465
GH24_e32	GH24:2579	3.2.1.17:8	peptidoglycan	125	3300029191.a:Ga0168694_100102_57	166	2.3e-66	2	125	34	157	0.984	0.984
GH13_e62	GH13_19:166|CBM26:16|CBM25:10|CBM74:4|GH13:2|CBM48:1	3.2.1.-:1|3.2.1.1:1	sucrose, starch, starch	378	3300029191.a:Ga0168694_100112_24	677	4.6e-193	1	377	227	595	0.9947089947089947	0.9947089947089947
GH37_e6	GH37:7900	3.2.1.28:18	trehalose	476	3300029191.a:Ga0168694_100112_79	550	5.5e-212	1	475	73	545	0.9957983193277311	0.9957983193277311
GH65_e4	GH65:1853	2.4.1.230:11	alpha-glucan	386	3300029191.a:Ga0168694_100125_68	756	9.7e-180	1	385	299	674	0.9948186528497409	0.9948186528497409
GH2_e29	GH2:3674|GH31:1	3.2.1.31:89	beta-glucuronan	578	3300029191.a:Ga0168694_100218_38	604	1.6e-267	2	578	9	588	0.9965397923875432	0.9965397923875432
GT9_e84	GT9:7143|GT2:1	2.4.99.-:11	-	263	3300029191.a:Ga0168694_100224_24	349	9e-116	5	241	66	307	0.8973384030418251	0.8973384030418251
GT73_e2	GT73:871	2.4.99.-:10	-	239	3300029191.a:Ga0168694_100224_28	270	7e-136	1	238	19	256	0.9916317991631799	0.9916317991631799
GT4_e1207	GT4:40	2.4.1.-:1	-	147	3300029191.a:Ga0168694_100224_32	360	7.5e-68	2	145	179	322	0.9727891156462585	0.9727891156462585
GT4_e1251	GT4:177	2.4.1.-:2	-	150	3300029191.a:Ga0168694_100224_35	375	1.5e-68	2	146	195	339	0.96	0.96
GT30_e0	GT30:6984|GT2:1	2.4.99.-:25	-	177	3300029191.a:Ga0168694_100224_37	426	2.9e-79	1	176	35	211	0.9887005649717514	0.9887005649717514
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029191.a:Ga0168694_100276_21	475	1.8e-229	1	470	4	471	0.997872340425532	0.997872340425532
GH23_e96	GH23:3929	4.2.2.n1:10	peptidoglycan	127	3300029191.a:Ga0168694_100363_24	646	2.6e-65	1	126	497	622	0.984251968503937	0.984251968503937
CE4_e321	CE4:3543|GH153:3495|GT2:1	3.5.1.-:8|3.2.1.-:8	peptidoglycan	170	3300029191.a:Ga0168694_100619_24	673	2.4e-71	2	170	104	272	0.9882352941176471	0.9882352941176471
GH153_e1	GH153:2729|CE4:2716	3.5.1.-:7|3.2.1.-:7	exo-polysaccharide	349	3300029191.a:Ga0168694_100619_24	673	3.2e-166	1	349	315	665	0.997134670487106	0.997134670487106
CE9_e34	CE9:1668	3.5.1.25:2|3.5.1.80:2	host glycan	366	3300029191.a:Ga0168694_100004_134	378	2e-201	1	366	8	373	0.9972677595628415	0.9972677595628415
GT51_e0	GT51:5325	2.4.1.129:10	-	165	3300029191.a:Ga0168694_100004_62	243	9.3e-87	1	164	63	227	0.9878787878787879	0.9878787878787879
CBM34_e8	CBM34:3739|GH13_21:3729|GH13:3|CBM25:2|GH13_20:1	3.2.1.20:14|3.2.1.1:3	starch	108	3300029191.a:Ga0168694_100019_114	606	1e-44	1	107	7	113	0.9814814814814815	0.9814814814814815
GH13_e88	GH13_21:161|CBM34:128|GH13_20:6|GH13:4|CBM25:2	3.2.1.1:1|3.2.1.133:1|3.2.1.20:1	sucrose, starch, starch, starch	315	3300029191.a:Ga0168694_100019_114	606	4.2e-156	1	315	179	492	0.9968253968253968	0.9968253968253968
GT2	GT2:33	-	-	167	3300029191.a:Ga0168694_100019_78	399	6.4e-101	1	167	35	201	0.9940119760479041	0.9940119760479041
GH102_e2	GH102:4353	4.2.2.n1:8	-	134	3300029191.a:Ga0168694_100020_155	366	3.1e-69	1	134	127	258	0.9925373134328358	0.9925373134328358
CBM50_e486	CBM50:11431|GH73:1|CE4:1|GH25:1	-	chitin, peptidoglycan	43	3300029191.a:Ga0168694_100020_95	252	4.4e-20	1	42	43	84	0.9534883720930233	0.9534883720930233
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300029191.a:Ga0168694_100026_70	306	2.3e-132	1	271	5	276	0.9926470588235294	0.9926470588235294
CBM50_e567	CBM50:3868	-	chitin, peptidoglycan	42	3300029191.a:Ga0168694_100040_145	441	3.6e-22	1	42	99	140	0.9761904761904762	0.9761904761904762
GH23_e734	GH23:3967	4.2.2.n1:8	peptidoglycan	150	3300029191.a:Ga0168694_100044_24	204	2.8e-68	1	148	53	200	0.98	0.98
GH13_e1	GH13_29:585|GH13:36|GH13_31:2	3.2.1.93:2	sucrose, trehalose	345	3300029191.a:Ga0168694_100052_32	552	2.9e-179	1	345	30	372	0.9971014492753624	0.9971014492753624
GH31_e85	GH31:2083	3.2.1.199:9	polyphenol	440	3300029191.a:Ga0168694_100071_23	679	5.3e-222	2	439	230	666	0.9931818181818182	0.9931818181818182
AA2_e1	AA2:59	-	-	252	3300029191.a:Ga0168694_100071_90	727	9e-18	14	109	92	188	0.376984126984127	0.376984126984127
AA2_e1	AA2:59	-	-	252	3300029191.a:Ga0168694_100071_90	727	8.1e-17	16	249	461	720	0.9246031746031746	0.9246031746031746
GT2	GT2:59	-	-	129	3300029191.a:Ga0168694_100090_49	249	2.4e-51	1	127	5	134	0.9767441860465116	0.9767441860465116
GT4_e2254	GT4:11	-	-	152	3300029191.a:Ga0168694_100090_54	408	2.1e-49	3	148	230	375	0.9539473684210527	0.9539473684210527
GT4_e731	GT4:130	-	-	149	3300029191.a:Ga0168694_100090_61	407	1.3e-68	1	145	225	369	0.9664429530201343	0.9664429530201343
GT4_e3152	GT4:20	-	-	148	3300029191.a:Ga0168694_100090_65	388	1.5e-59	1	142	205	349	0.9527027027027027	0.9527027027027027
GH25_e19	GH25:1217	-	-	167	3300029191.a:Ga0168694_100090_8	273	2.3e-98	1	167	71	246	0.9940119760479041	0.9940119760479041
GT2	GT2:522	2.4.1.12:6|2.4.1.-:1	-	352	3300029191.a:Ga0168694_100112_65	873	1.6e-104	91	265	275	450	0.4943181818181818	0.4943181818181818
GT2	GT2:522	2.4.1.12:6|2.4.1.-:1	-	352	3300029191.a:Ga0168694_100112_65	873	1.2e-59	78	286	434	690	0.5909090909090909	0.5909090909090909
GH8_e0	GH8:4312	3.2.1.4:20|3.2.1.6:1	cellulose, beta-glucan	326	3300029191.a:Ga0168694_100112_67	369	1.6e-148	1	326	26	344	0.9969325153374233	0.9969325153374233
GT2	GT2:36	-	-	128	3300029191.a:Ga0168694_100224_20	345	2.1e-65	1	128	10	137	0.9921875	0.9921875
GT8_e183	GT8:1370	2.4.1.58:14	-	255	3300029191.a:Ga0168694_100224_30	339	6.7e-120	2	255	25	276	0.9921568627450981	0.9921568627450981
GH31_e31	GH31:4050	3.2.1.177:12	xyloglucan	431	3300029191.a:Ga0168694_100224_60	773	3.2e-237	1	430	240	669	0.9953596287703016	0.9953596287703016
CBM50_e486	CBM50:11431|GH73:1|CE4:1|GH25:1	-	chitin, peptidoglycan	43	3300029191.a:Ga0168694_100276_48	380	2.2e-21	1	42	124	165	0.9534883720930233	0.9534883720930233
GT2	GT2:253|GT8:1|GT0:1	2.4.1.-:1	-	280	3300029191.a:Ga0168694_100619_23	442	1.4e-132	2	272	77	347	0.9642857142857143	0.9642857142857143
GH23_e150	GH23:4464	4.2.2.n1:2	peptidoglycan	149	3300029191.a:Ga0168694_101489_8	360	3.1e-72	2	148	208	354	0.9798657718120806	0.9798657718120806
GT51_e71	GT51:5520	-	-	166	3300029191.a:Ga0168694_100001_70	758	7.8e-79	1	165	50	213	0.9879518072289156	0.9879518072289156
GH23_e259	GH23:688	-	-	121	3300029191.a:Ga0168694_100020_114	125	1.1e-71	1	116	5	119	0.9504132231404959	0.9504132231404959
GT51_e28	GT51:6681	2.4.1.129:11	-	172	3300029191.a:Ga0168694_100026_121	845	1.3e-82	2	171	211	380	0.9825581395348837	0.9825581395348837
AA1_e20	AA1:10	-	-	461	3300029191.a:Ga0168694_100026_95	517	4.6e-28	3	461	75	512	0.9934924078091106	0.9934924078091106
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300029191.a:Ga0168694_100034_50	658	9e-40	4	96	10	101	0.9108910891089109	0.9108910891089109
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300029191.a:Ga0168694_100034_50	658	1.1e-155	3	356	173	522	0.9860335195530726	0.9860335195530726
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300029191.a:Ga0168694_100034_53	816	0	1	711	102	811	0.9971910112359551	0.9971910112359551
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300029191.a:Ga0168694_100034_63	798	0	1	711	92	796	0.9971910112359551	0.9971910112359551
GH77_e27	GH77:4919|GH13_26:95|GT35:1	2.4.1.25:11	starch	540	3300029191.a:Ga0168694_100034_64	695	5.3e-272	1	539	149	685	0.9962962962962963	0.9962962962962963
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300029191.a:Ga0168694_100040_105	475	9.1e-180	9	471	2	454	0.9767441860465116	0.9767441860465116
GH104_e0	GH104:2301	4.2.2.n1:8	-	146	3300029191.a:Ga0168694_100040_5	159	2.1e-68	2	146	7	150	0.9863013698630136	0.9863013698630136
GH73_e114	GH73:3220	3.2.1.-:3	peptidoglycan	136	3300029191.a:Ga0168694_100044_110	314	1.7e-65	1	136	160	295	0.9926470588235294	0.9926470588235294
GH37_e6	GH37:7900	3.2.1.28:18	trehalose	476	3300029191.a:Ga0168694_100044_20	566	8.6e-223	1	474	58	530	0.9936974789915967	0.9936974789915967
CBM50_e118	CBM50:9	-	chitin, peptidoglycan	44	3300029191.a:Ga0168694_100044_79	320	4.7e-16	4	43	51	90	0.8863636363636364	0.8863636363636364
CE8_e3	CE8:3130	-	-	331	3300029191.a:Ga0168694_100058_23	428	5.4e-206	1	331	91	421	0.9969788519637462	0.9969788519637462
GT9_e71	GT9:5354	2.4.99.-:11	-	224	3300029191.a:Ga0168694_100224_25	319	1.1e-111	1	222	78	299	0.9866071428571429	0.9866071428571429
GT4_e21	GT4:54	-	-	161	3300029191.a:Ga0168694_100224_27	381	2.6e-79	1	160	189	348	0.9875776397515528	0.9875776397515528
GT8_e223	GT8:173	-	-	250	3300029191.a:Ga0168694_100224_33	327	7.6e-103	1	249	27	263	0.992	0.992
GH103_e0	GH103:4244	4.2.2.n1:10	-	291	3300029191.a:Ga0168694_100276_6	397	1.5e-140	1	290	100	390	0.993127147766323	0.993127147766323
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	3300029191.a:Ga0168694_100474_7	756	3.1e-98	2	221	90	309	0.9864864864864865	0.9864864864864865
AA6_e2	AA6:22	-	-	195	3300029191.a:Ga0168694_100619_5	199	9.2e-70	2	193	5	193	0.9794871794871794	0.9794871794871794
GH23_e819	GH23:3899|CBM50:3878	-	-	143	3300029191.a:Ga0168694_101271_12	407	5.5e-75	1	143	56	198	0.993006993006993	0.993006993006993
CBM50_e338	CBM50:4180|GH23:4153	-	chitin, peptidoglycan	43	3300029191.a:Ga0168694_101271_12	407	4.3e-20	1	42	298	338	0.9534883720930233	0.9534883720930233
CBM50_e338	CBM50:4180|GH23:4153	-	chitin, peptidoglycan	43	3300029191.a:Ga0168694_101271_12	407	4.2e-19	1	42	357	396	0.9534883720930233	0.9534883720930233
GT83_e0	GT83:3973	2.4.2.43:13	-	513	3300029191.a:Ga0168694_100001_306	551	4.2e-248	3	513	8	517	0.9941520467836257	0.9941520467836257
GT2	GT2:251	-	-	165	3300029191.a:Ga0168694_100001_309	323	1.8e-79	1	163	12	174	0.9818181818181818	0.9818181818181818
