HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH77.hmm	494	3300029080.a:Ga0169200_100068_106	492	1e-165	1	490	8	481	0.9898785425101214
CBM13.hmm	188	3300029080.a:Ga0169200_100077_105	197	7.9e-16	45	129	11	96	0.44680851063829785
GH25.hmm	177	3300029080.a:Ga0169200_100077_108	498	6e-44	1	176	304	484	0.9887005649717514
GT2.hmm	170	3300029080.a:Ga0169200_100077_12	809	9.3e-25	1	115	273	387	0.6705882352941176
GT2.hmm	170	3300029080.a:Ga0169200_100077_12	809	3.1e-19	1	169	531	712	0.9882352941176471
CBM48.hmm	76	3300029080.a:Ga0169200_100077_45	655	1.8e-21	3	70	22	105	0.881578947368421
GH13_9.hmm	301	3300029080.a:Ga0169200_100077_45	655	2e-118	2	300	178	464	0.9900332225913622
GH13_20.hmm	300	3300029080.a:Ga0169200_100077_46	453	2.1e-73	11	298	41	321	0.9566666666666667
GT4.hmm	160	3300029080.a:Ga0169200_100077_65	403	6.2e-17	7	157	220	371	0.9375
PL12_3.hmm	144	3300029080.a:Ga0169200_100077_69	522	1e-26	1	108	334	435	0.7430555555555556
GT32.hmm	90	3300029080.a:Ga0169200_100077_73	252	1.5e-24	3	87	20	95	0.9333333333333333
CE1.hmm	227	3300029080.a:Ga0169200_100079_135	256	2.8e-40	6	220	16	247	0.9427312775330396
GH25.hmm	177	3300029080.a:Ga0169200_100079_3	263	1.7e-41	1	177	51	233	0.9943502824858758
GH2.hmm	752	3300029080.a:Ga0169200_100079_43	747	4.1e-97	27	491	2	562	0.6170212765957447
GH13_39.hmm	316	3300029080.a:Ga0169200_100128_40	619	2.7e-122	1	315	183	513	0.9936708860759493
GT35.hmm	674	3300029080.a:Ga0169200_100128_41	799	1e-250	1	673	90	794	0.9970326409495549
GH77.hmm	494	3300029080.a:Ga0169200_100147_38	526	2.4e-166	1	482	8	500	0.9736842105263158
GH3.hmm	216	3300029080.a:Ga0169200_100147_59	808	4.2e-64	7	204	33	237	0.9120370370370371
GH3.hmm	216	3300029080.a:Ga0169200_100147_60	1024	2.1e-49	31	212	721	929	0.8379629629629629
CBM34.hmm	120	3300029080.a:Ga0169200_100156_56	576	2e-18	2	120	7	123	0.9833333333333333
GH13_20.hmm	300	3300029080.a:Ga0169200_100156_56	576	1.4e-124	1	296	170	466	0.9833333333333333
GH105.hmm	332	3300029080.a:Ga0169200_100156_75	382	1e-111	8	331	36	378	0.9728915662650602
GH28.hmm	325	3300029080.a:Ga0169200_100156_76	519	2e-70	9	310	107	470	0.9261538461538461
GH13_14.hmm	289	3300029080.a:Ga0169200_100176_70	650	1.1e-109	1	289	187	506	0.9965397923875432
GH112.hmm	715	3300029080.a:Ga0169200_100180_55	720	0	1	715	8	718	0.9986013986013986
GH2.hmm	752	3300029080.a:Ga0169200_100213_24	640	8.6e-105	29	526	4	571	0.660904255319149
GH3.hmm	216	3300029080.a:Ga0169200_100213_25	1084	1.8e-41	4	197	759	959	0.8935185185185185
GT4.hmm	160	3300029080.a:Ga0169200_100213_33	401	6.2e-25	7	152	234	369	0.90625
GT4.hmm	160	3300029080.a:Ga0169200_100213_35	382	2.3e-31	10	159	203	354	0.93125
GT4.hmm	160	3300029080.a:Ga0169200_100213_37	374	7.3e-30	7	154	198	341	0.91875
GH1.hmm	429	3300029080.a:Ga0169200_100238_14	474	1.9e-143	7	426	4	464	0.9766899766899767
GH2.hmm	752	3300029080.a:Ga0169200_100238_36	591	3.9e-96	24	404	12	477	0.5053191489361702
CE8.hmm	288	3300029080.a:Ga0169200_100238_43	317	8.4e-77	2	281	4	304	0.96875
GT51.hmm	177	3300029080.a:Ga0169200_100277_4	765	1.7e-53	9	176	57	230	0.943502824858757
GT2.hmm	170	3300029080.a:Ga0169200_100334_5	333	1.3e-31	1	170	4	177	0.9941176470588236
PL9_1.hmm	375	3300029080.a:Ga0169200_100352_16	1354	2.5e-125	5	371	406	816	0.976
CE12.hmm	210	3300029080.a:Ga0169200_100352_16	1354	7.4e-41	1	206	839	1076	0.9761904761904762
GT2.hmm	170	3300029080.a:Ga0169200_100352_36	320	1e-31	1	114	7	118	0.6647058823529411
GT4.hmm	160	3300029080.a:Ga0169200_100368_33	472	1.8e-26	13	159	286	437	0.9125
GT2.hmm	170	3300029080.a:Ga0169200_100369_10	336	1.7e-37	1	148	10	152	0.8647058823529412
GH31.hmm	427	3300029080.a:Ga0169200_100369_13	670	3e-133	4	426	135	614	0.9882903981264637
GH4.hmm	179	3300029080.a:Ga0169200_100369_26	443	1.1e-64	1	179	5	184	0.994413407821229
GT28.hmm	157	3300029080.a:Ga0169200_100380_11	376	9e-48	2	155	195	358	0.9745222929936306
GH2.hmm	752	3300029080.a:Ga0169200_100380_21	796	2e-94	33	492	7	531	0.6103723404255319
GH109.hmm	399	3300029080.a:Ga0169200_100380_31	360	2.8e-23	5	160	2	147	0.38847117794486213
CE1.hmm	227	3300029080.a:Ga0169200_100397_7	274	1.4e-17	8	208	37	255	0.8810572687224669
GT2.hmm	170	3300029080.a:Ga0169200_100402_10	627	4.2e-18	1	127	335	464	0.7411764705882353
GT5.hmm	472	3300029080.a:Ga0169200_100432_21	473	1.6e-173	1	471	2	466	0.9957627118644068
CBM48.hmm	76	3300029080.a:Ga0169200_100432_24	722	5.3e-21	3	71	32	117	0.8947368421052632
GH13_9.hmm	301	3300029080.a:Ga0169200_100432_24	722	1.4e-161	1	301	184	484	0.9966777408637874
GT2.hmm	170	3300029080.a:Ga0169200_100446_14	327	1.5e-23	2	167	8	177	0.9705882352941176
CBM13.hmm	188	3300029080.a:Ga0169200_100487_15	249	1.7e-22	8	141	15	155	0.7074468085106383
GH33.hmm	342	3300029080.a:Ga0169200_100589_4	387	6.9e-34	16	339	31	363	0.9444444444444444
GT4.hmm	160	3300029080.a:Ga0169200_100605_13	533	4.1e-21	8	157	349	500	0.93125
GT2.hmm	170	3300029080.a:Ga0169200_100625_4	343	9.3e-28	3	150	9	156	0.8647058823529412
GH23.hmm	135	3300029080.a:Ga0169200_100704_11	194	5.2e-25	14	123	54	186	0.8074074074074075
CE4.hmm	130	3300029080.a:Ga0169200_100704_9	284	9.3e-20	5	111	71	181	0.8153846153846154
