Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300010265.a:Ga0134098_1000009_1	-	GT9(43-287)	GT9_e68	GT9	N	3
3300010265.a:Ga0134098_1000009_102	-	GT51(61-224)	GT51_e94	GT51	N	3
3300010265.a:Ga0134098_1000009_103	-	GH77(182-671)	GH77_e29	GH77	N	3
3300010265.a:Ga0134098_1000009_167	-	GT9(62-244)	GT9_e185	-	N	2
3300010265.a:Ga0134098_1000009_2	-	GT2(11-137)	GT2	GT2	N	3
3300010265.a:Ga0134098_1000009_232	-	GT2(9-169)	GT2	-	N	2
3300010265.a:Ga0134098_1000009_234	-	GH109(1-149)	GH109_e7	-	N	2
3300010265.a:Ga0134098_1000013_13	-	GT9(82-310)	GT9_e261	GT9	N	3
3300010265.a:Ga0134098_1000013_14	-	GT9(66-299)	GT9_e123	GT9	N	3
3300010265.a:Ga0134098_1000013_156	3.2.1.92:6	GH171(23-388)	GH171_e0	GH171	N	3
3300010265.a:Ga0134098_1000013_178	-	GT28(188-349)	GT28_e53	GT28	N	3
3300010265.a:Ga0134098_1000013_33	-	GH57(6-455)	GH57_e7	GH57	N	3
3300010265.a:Ga0134098_1000013_61	-	GT4(177-315)	GT4_e480	-	N	2
3300010265.a:Ga0134098_1000013_63	-	GT4(181-327)	GT4_e2604	GT4	N	3
3300010265.a:Ga0134098_1000022_105	-	GH166(44-266)	GH166_e11	GH166	Y(1-20)	3
3300010265.a:Ga0134098_1000022_107	-	GT4(306-463)	GT4_e324	GT4	N	3
3300010265.a:Ga0134098_1000022_23	-	GT5(2-484)	GT5_e37	GT5	N	3
3300010265.a:Ga0134098_1000022_76	-	GT51(52-227)	GT51_e151	GT51	N	3
3300010265.a:Ga0134098_1000022_79	-	AA4(27-223)	-	-	N	1
3300010265.a:Ga0134098_1000052_111	-	CE9(3-226)	CE9_e21	CE9	N	3
3300010265.a:Ga0134098_1000052_13	-	GH23(484-616)	GH23_e265	GH23	Y(1-21)	3
3300010265.a:Ga0134098_1000052_34	-	AA4(5-260)	AA4_e1	-	N	2
3300010265.a:Ga0134098_1000052_92	-	AA6(3-121)	-	-	N	1
3300010265.a:Ga0134098_1000081_64	2.4.1.1:9	GT35(23-497)	GT35_e7	GT35	N	3
3300010265.a:Ga0134098_1000081_81	-	GH23(85-228)	GH23_e598	CBM50+GH23	Y(1-24)	3
3300010265.a:Ga0134098_1000081_87	-	GT83(193-541)	GT83_e87	-	N	2
3300010265.a:Ga0134098_1000081_88	-	GT2(4-165)	GT2	GT2	N	3
3300010265.a:Ga0134098_1000150_24	-	GT4(193-348)	GT4_e759	-	N	2
3300010265.a:Ga0134098_1000150_66	-	GT4(196-355)	GT4_e2585	-	N	2
