3300029040_7	GT2	N
3300029040_7	GT28	N
3300029040_7	GT2	N
3300029040_7	CE9	N
3300029040_7	GH4	N
3300029040_7	GH146	N
3300029040_7	GH32	N
3300029040_7	GH13_31	N
3300029040_7	GH151	N
3300029040_7	GH30_1	N
3300029040_7	GH4	Y
3300029040_7	GH151	N
3300029040_7	GH13	N
3300029040_7	CE4	Y
3300029040_7	GH23	Y
3300029040_7	GT2	N
3300029040_7	GT2	N
3300029040_7	GT2	N
3300029040_7	CE1	N
3300029040_7	GH25	N
3300029040_7	GH77	N
3300029040_7	CBM67	N
3300029040_7	GT35	N
3300029040_7	GH105	N
3300029040_7	GH95	N
3300029040_7	GH43_27	N
3300029040_7	CE4	N
3300029040_7	GH116	N
3300029040_7	GH25	N
3300029040_7	GH32	N
3300029040_7	GH13_39	N
3300029040_7	GT35	N
3300029040_7	GH172	N
3300029040_7	GH65	N
3300029040_7	GH95	N
3300029040_7	GH127	N
3300029040_7	GH43_12	N
3300029040_7	GT28	N
3300029040_7	GT2	N
3300029040_7	GH18	N
3300029040_7	GH120	N
3300029040_7	GH29	N
3300029040_7	GH31	N
3300029040_7	GH127	N
3300029040_7	GH31	N
3300029040_7	GT2	N
3300029040_7	GH5_2	Y
3300029040_7	GH10	N
3300029040_7	GH10	N
3300029040_7	GH25	N
3300029040_7	GT4	N
3300029040_7	GH13_20	N
3300029040_7	CBM67	N
3300029040_7	GH36	N
3300029040_7	GH31	N
3300029040_7	GH42	N
3300029040_7	CBM48	N
3300029040_7	GT5	N
3300029040_7	GH3	N
3300029040_7	GH151	N
3300029040_7	CBM67	Y
3300029040_7	GT51	N
3300029040_7	CE4	Y
3300029040_7	GH141	Y
3300029040_7	GH141	Y
3300029040_7	GH36	N
3300029040_7	GT28	N
3300029040_7	CBM67	N
3300029040_7	GH42	N
3300029203_16	GH38	N
3300029203_16	GH29	N
3300029203_16	GH33	N
3300029203_16	GH38	N
3300029203_16	GH3	Y
3300029203_16	CE4	N
