dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	2199352035.a:2207096910_117	903	1.7e-61	2	179	134	312	0.9516129032258065	0.9516129032258065
GH78_e80	GH78:1278|CBM67:96|GH3:3|GH0:2|GH18:2|CBM0:1	3.2.1.40:8|3.1.1.73:2	alpha-rhamnoside	510	2199352035.a:2207096910_117	903	2.4e-236	2	507	338	852	0.9901960784313726	0.9901960784313726
GT4_e3953	GT4:5	-	-	89	2199352035.a:2207096910_139	395	5.7e-39	1	88	275	362	0.9775280898876404	0.9775280898876404
PL17_e4	PL17_2:212|PL17:6	4.2.2.26:6|4.2.2.3:2	alginate, alginate	136	2199352035.a:2207096910_254	710	3e-16	53	135	182	260	0.6029411764705882	0.6029411764705882
PL17_e4	PL17_2:212|PL17:6	4.2.2.26:6|4.2.2.3:2	alginate, alginate	136	2199352035.a:2207096910_254	710	1.6e-50	2	133	384	516	0.9632352941176471	0.9632352941176471
GH109_e2	GH109:143	-	-	391	2199352035.a:2207096910_314	442	2.9e-23	1	154	39	190	0.391304347826087	0.391304347826087
GH20_e9	GH20:95	-	-	339	2199352035.a:2207096910_358	526	8.4e-175	1	338	152	490	0.9941002949852508	0.9941002949852508
GT2	GT2:13	-	-	125	2199352035.a:2207096910_396	346	8.6e-51	1	120	12	131	0.952	0.952
CE20_e20	CE20:241	-	-	236	2199352035.a:2207096910_448	641	4.4e-89	1	235	100	531	0.9915254237288136	0.9915254237288136
GH3_e0	GH3:1894|GH67:1|CBM6:1|CBM32:1	3.2.1.37:92|3.2.1.55:39|3.2.1.21:1|3.2.1.6:1|3.2.1.73:1	xylan, arabinan, beta-glucan, beta-glucan	251	2199352035.a:2207096910_449	872	2.6e-107	4	248	60	308	0.9721115537848606	0.9721115537848606
GH95_e1	GH95:1763|CBM13:26|CBM2:14|CE6:11|CBM6:7|CBM32:5|CE8:2|GH29:1|CE12:1|CBM5:1|GH1:1	3.2.1.-:3|3.2.1.63:2	pectin, xylan, xyloglucan, host glycan	743	2199352035.a:2207096910_463	817	0	3	732	22	756	0.9811574697173621	0.9811574697173621
GH10_e101	GH10:68|CBM4:40|CBM0:10	3.2.1.8:10	xylan	231	2199352035.a:2207096910_469	573	6.3e-78	2	231	337	565	0.9913419913419913	0.9913419913419913
GH43_e59	GH43_29:334|CBM6:308|CBM2:13|CBM13:12|CBM22:12|CBM42:12|GH43_10:9|GH43:9|CBM48:6|CE0:6|GH43_17:4|GH27:3|GH43_30:2|CE6:2|CBM64:1|CBM51:1|GH43_26:1|CBM1:1	3.2.1.37:2|3.2.1.55:2|3.2.1.8:1	xylan, xylan, xylan	281	2199352035.a:2207096910_474	456	3.8e-137	1	281	26	309	0.99644128113879	0.99644128113879
CBM6_e0	CBM6:335|GH43_29:310|CBM13:12|CBM22:12|CBM2:12|GH43_16:11|GH43:10|CBM48:6|CE0:6|GH27:2|CBM32:1|CBM36:1|CBM1:1|GH43_10:1|CBM64:1	3.2.1.8:1|3.2.1.37:1|3.2.1.55:1	beta-glucan, xylan, cellulose	125	2199352035.a:2207096910_474	456	5.3e-43	2	124	331	454	0.976	0.976
GH97_e18	GH97:183|GH146:3|GH43_19:3|CE6:2	3.2.1.22:1|3.2.1.88:1	alpha-glucan	633	2199352035.a:2207096910_475	647	0	4	632	17	645	0.9921011058451816	0.9921011058451816
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	2199352035.a:2207096910_617	762	3.4e-109	1	222	98	317	0.9954954954954955	0.9954954954954955
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	2199352035.a:2207096910_86	826	4.2e-263	6	716	31	756	0.9902370990237099	0.9902370990237099
GH51_e38	GH51:100|CBM2:73|CBM13:5	-	-	418	2199352035.a:2207096910_88	473	1.2e-51	2	297	26	350	0.7057416267942583	0.7057416267942583
GH35_e43	GH35:828|CBM32:242|GH43_24:11	3.2.1.23:3	pectin	314	2199352035.a:2207096910_90	622	2e-150	1	314	43	355	0.9968152866242038	0.9968152866242038
GH43_e151	GH43_26:83|GH43_34:4|GH43:1|GH2:1	-	-	303	2199352035.a:2207096911_195	348	3.2e-156	1	303	30	331	0.9966996699669967	0.9966996699669967
GH93_e16	GH93:5|CBM13:1|CBM61:1	-	-	307	2199352035.a:2207096911_201	397	2.6e-21	3	301	67	367	0.9706840390879479	0.9706840390879479
GH43_e225	GH43_3:17|GH43_32:1	-	-	301	2199352035.a:2207096911_204	361	9.9e-138	2	300	45	343	0.9900332225913622	0.9900332225913622
GH109_e7	GH109:31	-	-	390	2199352035.a:2207096911_23	369	3.6e-19	2	149	40	191	0.3769230769230769	0.3769230769230769
CE15_e17	CE15:7|CE0:4	-	-	308	2199352035.a:2207096911_242	776	1e-114	1	308	84	403	0.9967532467532467	0.9967532467532467
CE15_e17	CE15:7|CE0:4	-	-	308	2199352035.a:2207096911_242	776	1.5e-74	19	304	449	772	0.9253246753246753	0.9253246753246753
CBM32_e129	CBM32:7|GH136:2|GH98:1	-	host glycan	117	2199352035.a:2207096911_254	897	8.2e-22	2	112	32	146	0.9401709401709402	0.9401709401709402
GH92_e44	GH92:41	-	-	515	2199352035.a:2207096911_254	897	1.4e-254	8	515	385	890	0.9844660194174757	0.9844660194174757
GH127_e1	GH127:332|CBM51:1	-	-	530	2199352035.a:2207096911_385	675	4.5e-32	310	529	313	543	0.41320754716981134	0.41320754716981134
GH2_e125	GH2:201|CBM32:11	3.2.1.23:1	beta-galactan	702	2199352035.a:2207096911_88	922	1.7e-258	2	699	25	705	0.9928774928774928	0.9928774928774928
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	2199352035.a:2207096911_93	421	2.2e-146	2	323	74	414	0.9907407407407407	0.9907407407407407
GH2_e97	GH2:72	-	-	674	2199352035.a:2207096911_94	916	2.2e-259	4	673	16	694	0.9925816023738873	0.9925816023738873
GT4_e341	GT4:11	-	-	148	2199352035.a:2207096912_102	373	3.5e-58	1	148	195	342	0.9932432432432432	0.9932432432432432
GT2	GT2:19	-	-	181	2199352035.a:2207096912_104	283	9.8e-47	1	177	8	191	0.9723756906077348	0.9723756906077348
AA4_e1	AA4:19	-	-	525	2199352035.a:2207096912_217	470	5.1e-23	14	281	13	266	0.5085714285714286	0.5085714285714286
GH9_e30	GH9:107|CE0:60|CE4:3	-	-	470	2199352035.a:2207096913_138	824	5.3e-224	2	469	122	589	0.9936170212765958	0.9936170212765958
GT2	GT2:444	-	-	314	2199352035.a:2207096913_253	340	1.3e-132	2	300	6	305	0.9490445859872612	0.9490445859872612
GH13_e24	GH13:58	-	sucrose	279	2199352035.a:2207096913_269	460	5.8e-147	1	278	58	337	0.992831541218638	0.992831541218638
GT2	GT2:377	-	-	167	2199352035.a:2207096913_299	253	1.3e-80	1	167	6	172	0.9940119760479041	0.9940119760479041
GH105_e41	GH105:313|CE8:1	3.2.1.-:1	pectin	343	2199352035.a:2207096913_68	636	4.1e-163	3	342	46	385	0.9883381924198251	0.9883381924198251
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	2199352035.a:2207096914_16	553	7.1e-56	1	300	36	309	0.5630885122410546	0.5630885122410546
GT35_e2	GT35:370	-	-	307	2199352035.a:2207096914_16	553	1.3e-158	1	306	177	483	0.993485342019544	0.993485342019544
GH2_e14	GH2:396|GH43:2|GH43_26:1|CBM35:1|GH43_10:1	-	-	567	2199352035.a:2207096914_252	748	3.4e-244	1	560	41	604	0.9858906525573192	0.9858906525573192
GH142_e0	GH142:115|GH143:47	3.2.1.185:1|3.2.1.-:1	pectin	471	2199352035.a:2207096914_255	513	4.3e-235	1	470	41	506	0.9957537154989384	0.9957537154989384
PL1_e77	PL1_2:202|PL1:4	-	-	191	2199352035.a:2207096914_264	547	1.7e-108	1	191	133	323	0.9947643979057592	0.9947643979057592
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	2199352035.a:2207096914_268	800	0	8	716	20	737	0.9874476987447699	0.9874476987447699
GH137_e0	GH137:122|CBM57:46|GH2:46|GH106:2	3.2.1.31:1|3.2.1.185:1	pectin	339	2199352035.a:2207096914_269	363	1.1e-168	2	338	23	362	0.9911504424778761	0.9911504424778761
GH28_e10	GH28:407|CE8:1|CE19:1|GH43_18:1	3.2.1.67:1	pectin	343	2199352035.a:2207096914_272	519	5.9e-145	2	340	52	409	0.9854227405247813	0.9854227405247813
CBM32_e90	CBM32:304|GH92:297|CBM0:11|CBM6:1|CBM20:1|CBM25:1|GH76:1	3.2.1.113:1	host glycan	120	2199352035.a:2207096914_54	327	6.2e-36	6	119	203	319	0.9416666666666667	0.9416666666666667
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	2199352035.a:2207096914_59	759	4.2e-256	2	509	232	739	0.9960707269155207	0.9960707269155207
CE9_e104	CE9:18	-	-	358	2199352035.a:2207096915_180	377	7.6e-153	3	357	16	372	0.9888268156424581	0.9888268156424581
