HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE1.hmm	227	3300011824.a:Ga0122099_100001_200	629	1.7e-20	5	208	377	612	0.8942731277533039
CE12.hmm	210	3300011824.a:Ga0122099_100001_255	247	8.9e-79	1	209	23	232	0.9904761904761905
CE8.hmm	288	3300011824.a:Ga0122099_100001_256	322	2.5e-101	2	287	25	316	0.9895833333333334
GH28.hmm	325	3300011824.a:Ga0122099_100001_258	556	2.4e-78	7	306	74	472	0.92
CE12.hmm	210	3300011824.a:Ga0122099_100001_259	271	1.3e-69	2	210	31	261	0.9904761904761905
GH43_10.hmm	271	3300011824.a:Ga0122099_100001_260	540	3.2e-107	1	271	33	302	0.996309963099631
CBM91.hmm	200	3300011824.a:Ga0122099_100001_260	540	6e-28	5	196	337	534	0.955
GH105.hmm	332	3300011824.a:Ga0122099_100001_261	405	1.8e-120	6	331	57	403	0.9789156626506024
PL1_2.hmm	183	3300011824.a:Ga0122099_100001_265	737	3.2e-81	1	183	74	260	0.994535519125683
CE8.hmm	288	3300011824.a:Ga0122099_100001_265	737	2.7e-95	2	286	446	731	0.9861111111111112
GH73.hmm	128	3300011824.a:Ga0122099_100001_282	353	3.2e-35	3	128	32	164	0.9765625
GH2.hmm	752	3300011824.a:Ga0122099_100001_3	625	1.4e-107	22	484	36	613	0.6143617021276596
AA6.hmm	195	3300011824.a:Ga0122099_100001_30	384	2.2e-42	1	193	28	210	0.9846153846153847
CE11.hmm	271	3300011824.a:Ga0122099_100001_403	463	3e-79	1	222	5	227	0.8154981549815498
GT2.hmm	170	3300011824.a:Ga0122099_100001_410	296	9.4e-20	1	142	16	164	0.8294117647058824
GH3.hmm	216	3300011824.a:Ga0122099_100001_541	684	8.4e-54	3	214	178	420	0.9768518518518519
GT2.hmm	170	3300011824.a:Ga0122099_100001_583	347	1.5e-27	1	147	9	151	0.8588235294117647
GT2.hmm	170	3300011824.a:Ga0122099_100001_588	468	6.2e-30	1	166	112	280	0.9705882352941176
CBM16.hmm	116	3300011824.a:Ga0122099_100001_650	259	7.6e-17	1	104	22	147	0.8879310344827587
