dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4_e154	GT4:41	-	-	147	3300025061.a:Ga0208300_100009_338	450	3.6e-52	2	146	263	409	0.9795918367346939	0.9795918367346939
GT51_e97	GT51:477	-	-	165	3300025061.a:Ga0208300_100018_40	226	4.6e-83	1	165	56	220	0.9939393939393939	0.9939393939393939
GH103_e3	GH103:1578	-	-	294	3300025061.a:Ga0208300_100108_26	487	3e-130	2	293	45	333	0.9897959183673469	0.9897959183673469
GH23_e239	GH23:484	-	-	111	3300025061.a:Ga0208300_100134_12	282	7.1e-50	2	110	124	230	0.972972972972973	0.972972972972973
GT4_e3561	GT4:6	-	-	157	3300025061.a:Ga0208300_100216_35	387	4.3e-63	2	156	201	355	0.9808917197452229	0.9808917197452229
GT25_e182	GT25:20	-	-	174	3300025061.a:Ga0208300_100269_4	260	3.4e-78	1	174	3	175	0.9942528735632183	0.9942528735632183
GT25_e104	GT25:74	-	-	178	3300025061.a:Ga0208300_100269_5	255	4.1e-92	1	178	6	183	0.9943820224719101	0.9943820224719101
CBM50_e371	CBM50:12	-	chitin, peptidoglycan	43	3300025061.a:Ga0208300_100018_116	273	1.8e-29	1	43	69	111	0.9767441860465116	0.9767441860465116
GT4_e424	GT4:16	-	-	141	3300025061.a:Ga0208300_100018_149	397	8.4e-71	1	140	206	344	0.9858156028368794	0.9858156028368794
CBM50_e403	CBM50:14	-	chitin, peptidoglycan	44	3300025061.a:Ga0208300_100018_202	444	6.4e-26	1	44	195	238	0.9772727272727273	0.9772727272727273
CBM50_e403	CBM50:14	-	chitin, peptidoglycan	44	3300025061.a:Ga0208300_100018_202	444	6.1e-27	1	44	283	326	0.9772727272727273	0.9772727272727273
GH103_e18	GH103:51	-	-	290	3300025061.a:Ga0208300_100030_115	446	5.9e-156	1	289	81	369	0.993103448275862	0.993103448275862
GH23_e41	GH23:436|CBM50:432	-	-	139	3300025061.a:Ga0208300_100086_9	1080	2.9e-73	1	139	152	290	0.9928057553956835	0.9928057553956835
CBM50_e213	CBM50:1472|GH23:1439	-	chitin, peptidoglycan	44	3300025061.a:Ga0208300_100086_9	1080	2.1e-16	1	43	823	865	0.9545454545454546	0.9545454545454546
CBM50_e213	CBM50:1472|GH23:1439	-	chitin, peptidoglycan	44	3300025061.a:Ga0208300_100086_9	1080	3e-17	1	43	986	1028	0.9545454545454546	0.9545454545454546
CBM50_e391	CBM50:1681	-	chitin, peptidoglycan	49	3300025061.a:Ga0208300_100113_66	169	4.1e-29	1	49	119	167	0.9795918367346939	0.9795918367346939
GH23_e534	GH23:442	-	-	125	3300025061.a:Ga0208300_100134_15	707	1.5e-61	1	125	558	684	0.992	0.992
AA6_e2	AA6:22	-	-	195	3300025061.a:Ga0208300_100241_15	213	3.6e-52	2	192	17	202	0.9743589743589743	0.9743589743589743
GT2	GT2:33	-	-	153	3300025061.a:Ga0208300_100269_2	295	5.5e-68	1	152	10	161	0.9869281045751634	0.9869281045751634
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300025061.a:Ga0208300_100381_13	298	7.8e-118	1	271	4	274	0.9926470588235294	0.9926470588235294
GT28_e48	GT28:443	-	-	160	3300025061.a:Ga0208300_100381_7	386	2.2e-72	1	159	213	371	0.9875	0.9875
GT51_e28	GT51:6681	2.4.1.129:11	-	172	3300025061.a:Ga0208300_100393_24	882	2.4e-78	1	171	217	386	0.9883720930232558	0.9883720930232558
GT30_e52	GT30:437	2.4.99.-:4	-	181	3300025061.a:Ga0208300_100009_224	544	3.4e-71	13	179	97	263	0.9171270718232044	0.9171270718232044
GT19_e17	GT19:7713	2.4.1.182:13	-	358	3300025061.a:Ga0208300_100009_282	436	3.6e-129	1	350	26	399	0.9748603351955307	0.9748603351955307
GT14_e50	GT14:15	-	-	249	3300025061.a:Ga0208300_100030_174	293	9.6e-72	1	248	4	253	0.9919678714859438	0.9919678714859438
GH23_e254	GH23:389	-	-	142	3300025061.a:Ga0208300_100086_10	411	3.3e-57	1	140	267	406	0.9788732394366197	0.9788732394366197
GT51_e153	GT51:4623	-	-	175	3300025061.a:Ga0208300_100113_3	941	6.4e-74	1	175	70	244	0.9942857142857143	0.9942857142857143
GT2	GT2:8	-	-	133	3300025061.a:Ga0208300_100216_36	294	3.8e-57	1	128	5	134	0.9548872180451128	0.9548872180451128
GT4_e420	GT4:33|GT2:1	-	-	151	3300025061.a:Ga0208300_100216_37	374	9.3e-52	2	148	195	340	0.9668874172185431	0.9668874172185431
GH3_e19	GH3:6438	3.2.1.52:16	chitin	223	3300025061.a:Ga0208300_100252_2	357	1.2e-97	2	223	56	278	0.9910313901345291	0.9910313901345291
GH103_e3	GH103:1578	-	-	294	3300025061.a:Ga0208300_100252_31	475	6.5e-132	1	293	39	329	0.9931972789115646	0.9931972789115646
