CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_8	5088	6377	+	3.A.18.1.1
CGC1	TF	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_9	6378	7181	-	MarR
CGC1	null	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_10	7238	8659	-	null
CGC1	null	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_11	8656	8925	-	null
CGC1	STP	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_12	8944	10038	-	Pyr_redox
CGC1	CAZyme	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_13	10045	11148	-	GT2| GT2
CGC1	STP	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_14	11138	11911	-	HEM4
CGC1	null	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_15	12337	12486	+	null
CGC1	null	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_16	12497	13003	-	null
CGC1	CAZyme	3300029494.a:Ga0244011_1001605	3300029494.a:Ga0244011_1001605_17	13168	14190	+	GT2| GT2
CGC1	CAZyme	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_4	3566	4612	+	GT28
CGC1	STP	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_5	4615	5916	-	Pyr_redox_2
CGC1	null	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_6	6010	6285	+	null
CGC1	STP	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_7	6279	6782	-	ACT
CGC1	null	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_8	7063	7347	-	null
CGC1	null	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_9	7551	8465	-	null
CGC1	STP	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_10	8468	8962	-	HD
CGC1	TF	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_11	8969	9490	-	none
CGC1	null	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_12	9576	10433	-	null
CGC1	null	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_13	10498	11067	+	null
CGC1	TC	3300029494.a:Ga0244011_1003152	3300029494.a:Ga0244011_1003152_14	11140	12081	-	3.C.1.1.1
