Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300021400.a:Ga0224422_10085227_4	-	AA4(9-235)	AA4_e1	-	N	2
3300021400.a:Ga0224422_10137608_12	-	AA4(9-238)	AA4_e1	-	N	2
3300021400.a:Ga0224422_10405180_37	-	GH3(125-347)	GH3_e29	GH3	N	3
3300021400.a:Ga0224422_10405180_38	-	CE9(7-375)	CE9_e66	CE9	N	3
3300021400.a:Ga0224422_10405180_72	-	AA4(8-248)	AA4_e1	-	N	2
3300021400.a:Ga0224422_10613854_26	-	GT83(4-469)	GT83_e69	GT83	Y(1-24)	3
3300021400.a:Ga0224422_10613854_4	-	CE1(190-331)	-	-	Y(1-26)	1
3300021400.a:Ga0224422_10698053_121	-	AA4(10-226)	AA4_e1	-	N	2
3300021400.a:Ga0224422_10698053_3	-	GT83(9-513)	GT83_e14	GT83	N	3
3300021400.a:Ga0224422_10698053_4	-	GT2(5-166)	GT2	GT2	N	3
3300021400.a:Ga0224422_10698053_65	-	GT2(3-163)	GT2	GT2	N	3
3300021400.a:Ga0224422_10698053_88	-	GH170(3-356)	GH170_e20	GH170	N	3
3300021400.a:Ga0224422_10698054_29	-	SLH(88-128)	-	-	Y(1-24)	1
3300021400.a:Ga0224422_10823280_121	-	AA4(8-234)	AA4_e1	-	N	2
3300021400.a:Ga0224422_10823280_160	-	AA4(9-226)	AA4_e1	-	N	2
3300021400.a:Ga0224422_10823280_188	2.4.1.129:1	GT51(71-235)	GT51_e144	GT51	Y(1-24)	3
3300021400.a:Ga0224422_10823280_191	-	CE11(6-273)	CE11_e34	CE11	N	3
3300021400.a:Ga0224422_10823280_195	-	GT19(3-357)	GT19_e10	GT19	N	3
3300021400.a:Ga0224422_10823280_197	-	GT30(42-224)	GT30_e33	GT30	N	3
3300021400.a:Ga0224422_10823280_223	-	AA4(8-227)	AA4_e1	-	N	2
3300021400.a:Ga0224422_10823280_64	-	GT51(66-241)	GT51_e132	GT51	N	3
3300021400.a:Ga0224422_10823280_73	-	GT26(56-226)	GT26_e111	GT26	N	3
