dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA4_e1	AA4:19	-	-	525	3300021400.a:Ga0224422_10085227_4	474	4.5e-19	12	255	9	243	0.46285714285714286	0.46285714285714286
AA4_e1	AA4:19	-	-	525	3300021400.a:Ga0224422_10137608_12	470	1.4e-19	12	249	10	239	0.4514285714285714	0.4514285714285714
AA4_e1	AA4:19	-	-	525	3300021400.a:Ga0224422_10137608_19	472	5.8e-16	11	238	9	228	0.43238095238095237	0.43238095238095237
CE9_e66	CE9:13	-	-	358	3300021400.a:Ga0224422_10405180_38	388	1.3e-189	2	358	18	376	0.994413407821229	0.994413407821229
AA4_e1	AA4:19	-	-	525	3300021400.a:Ga0224422_10405180_72	469	6.1e-26	10	258	8	248	0.4723809523809524	0.4723809523809524
GT83_e69	GT83:43	-	-	427	3300021400.a:Ga0224422_10613854_26	542	3.4e-160	3	425	7	458	0.9882903981264637	0.9882903981264637
GT83_e14	GT83:11	-	-	515	3300021400.a:Ga0224422_10698053_3	559	1.3e-277	2	513	11	523	0.9922330097087378	0.9922330097087378
AA4_e1	AA4:19	-	-	525	3300021400.a:Ga0224422_10823280_121	468	1.1e-26	11	289	8	274	0.5295238095238095	0.5295238095238095
GT51_e144	GT51:1920	2.4.1.129:1	-	168	3300021400.a:Ga0224422_10823280_188	259	5.2e-67	6	167	74	235	0.9583333333333334	0.9583333333333334
GT19_e10	GT19:21	-	-	356	3300021400.a:Ga0224422_10823280_195	381	4.6e-172	1	356	4	358	0.9971910112359551	0.9971910112359551
AA4_e1	AA4:19	-	-	525	3300021400.a:Ga0224422_10823280_223	469	9.2e-21	10	266	8	252	0.4876190476190476	0.4876190476190476
CE4_e274	CE4:13|GT4:1	-	-	141	3300021400.a:Ga0224422_11148442_71	273	1.7e-31	2	140	105	231	0.9787234042553191	0.9787234042553191
AA4_e1	AA4:19	-	-	525	3300021400.a:Ga0224422_11148442_79	475	1.1e-18	12	242	10	233	0.4380952380952381	0.4380952380952381
CE4_e74	CE4:6	-	-	120	3300021400.a:Ga0224422_11148442_91	293	1.8e-73	1	120	91	210	0.9916666666666667	0.9916666666666667
CE1_e38	CE1:175	-	-	268	3300021400.a:Ga0224422_11371567_108	271	1.9e-18	19	143	40	159	0.4626865671641791	0.4626865671641791
GT4_e1974	GT4:5	-	-	148	3300021400.a:Ga0224422_11505843_63	411	1.2e-50	1	147	217	363	0.9864864864864865	0.9864864864864865
GT4_e1067	GT4:7	-	-	137	3300021400.a:Ga0224422_11505843_68	405	2.6e-54	2	134	234	366	0.9635036496350365	0.9635036496350365
GT4_e3619	GT4:7	-	-	139	3300021400.a:Ga0224422_11505843_70	359	2.3e-39	5	134	186	316	0.9280575539568345	0.9280575539568345
GT2	GT2:8	-	-	163	3300021400.a:Ga0224422_11505843_72	336	7e-52	1	162	7	165	0.9877300613496932	0.9877300613496932
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300021400.a:Ga0224422_12326251_165	480	3.2e-213	1	470	4	474	0.9957537154989384	0.9957537154989384
