Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300027834.a:Ga0209344_10000006_128	-	CE4(69-185)	CE4_e214	-	N	2
3300027834.a:Ga0209344_10000006_133	-	GT2(16-121)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_161	-	CE1(30-250)	-	-	Y(1-20)	1
3300027834.a:Ga0209344_10000006_168	-	GT5(5-230)	GT5_e28	GT5	N	3
3300027834.a:Ga0209344_10000006_2	-	GT105(78-205)	GT105_e8	GT0	N	3
3300027834.a:Ga0209344_10000006_237	-	GT2(6-172)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_314	-	GT2(41-209)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_366	-	GT2(56-281)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_367	-	GT2(7-118)	GT2	-	N	2
3300027834.a:Ga0209344_10000006_370	-	GH113(23-326)	GH113_e22	GH113	Y(1-20)	3
3300027834.a:Ga0209344_10000006_372	-	GT2(3-159)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_402	-	GT19(4-350)	GT19_e2	GT19	N	3
3300027834.a:Ga0209344_10000006_598	-	CE1(38-252)	-	-	Y(1-19)	1
3300027834.a:Ga0209344_10000006_615	-	GT2(41-157)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_7	-	GT2(13-170)	GT2	-	N	2
3300027834.a:Ga0209344_10000006_718	-	GT83(4-483)	GT83_e95	GT0	N	3
3300027834.a:Ga0209344_10000006_720	-	GT2(7-138)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_758	-	GT2(13-143)	GT2	-	N	2
3300027834.a:Ga0209344_10000006_760	-	GT2(6-142)	GT2	-	N	2
3300027834.a:Ga0209344_10000006_761	-	GT2(9-141)	GT2	-	N	2
3300027834.a:Ga0209344_10000006_763	-	GT2(4-120)	GT2	-	N	2
3300027834.a:Ga0209344_10000006_764	-	GT2(9-152)	GT2	-	N	2
3300027834.a:Ga0209344_10000006_768	-	GT4(88-230)	GT4_e3552	-	N	2
3300027834.a:Ga0209344_10000006_771	-	GT4(215-351)	GT4_e2424	GT4	N	3
3300027834.a:Ga0209344_10000006_773	-	GT4(170-314)	GT4_e3095	GT4	N	3
3300027834.a:Ga0209344_10000006_774	-	GT4(208-357)	GT4_e352	GT4	N	3
3300027834.a:Ga0209344_10000006_780	-	GT2(153-251)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000006_781	-	GT4(182-337)	GT4_e1662	GT4	N	3
3300027834.a:Ga0209344_10000006_782	-	GT4(197-337)	GT4_e1843	GT4	N	3
3300027834.a:Ga0209344_10000006_784	-	GT4(164-312)	GT4_e2076	GT4	N	3
3300027834.a:Ga0209344_10000006_91	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(238-723)	GH92_e0	GH92	Y(1-17)	3
3300027834.a:Ga0209344_10000006_94	-	CE4(14-138)	CE4_e341	-	N	2
3300027834.a:Ga0209344_10000007_109	-	GT9(73-301)	GT9_e87	GT9	Y(1-22)	3
3300027834.a:Ga0209344_10000007_122	-	GT26(41-211)	GT26_e186	GT26	N	3
3300027834.a:Ga0209344_10000007_143	-	GT83(8-357)	GT83_e22	-	N	2
3300027834.a:Ga0209344_10000007_158	-|-|-	GH23(159-294)+CBM50(475-517)	GH23_e731+CBM50_e954+CBM50_e954	CBM50+GH23	Y(1-25)	3
3300027834.a:Ga0209344_10000007_209	-	GT51(52-216)	GT51_e158	-	N	2
3300027834.a:Ga0209344_10000007_295	-	GT9(395-576)	GT9_e85	GT0	N	3
3300027834.a:Ga0209344_10000007_32	-	GT51(64-220)	GT51_e13	GT51	N	3
3300027834.a:Ga0209344_10000007_73	-	GT51(69-245)	GT51_e181	GT51	N	3
3300027834.a:Ga0209344_10000009_162	4.2.2.26:1	PL7_5(69-348)	PL7_e37	PL7_5	Y(1-25)	3
3300027834.a:Ga0209344_10000009_165	4.2.2.26:1	PL7_5(46-336)	PL7_e37	PL7_5	Y(1-20)	3
3300027834.a:Ga0209344_10000009_166	4.2.2.11:2|4.2.2.-:2|4.2.2.3:1|4.2.2.11:1|4.2.2.-:1	PL6(30-413)+PL6_1(510-758)	PL6_e7+PL6_e2	PL6_1	Y(1-21)	3
3300027834.a:Ga0209344_10000009_236	-	GT27(5-232)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000009_350	-	GH3(104-327)	GH3_e104	GH3	Y(1-20)	3
3300027834.a:Ga0209344_10000009_351	-	GT4(194-336)	GT4_e2566	GT4	N	3
3300027834.a:Ga0209344_10000009_407	-	CE1(37-273)	-	-	Y(1-22)	1
3300027834.a:Ga0209344_10000009_445	-	GH74(116-204)	GH74_e4	-	Y(1-25)	2
3300027834.a:Ga0209344_10000009_536	-	CE11(9-233)	CE11_e18	CE11	N	3
3300027834.a:Ga0209344_10000009_80	-	GH24(3-142)	GH24_e181	-	N	2
3300027834.a:Ga0209344_10000014_173	-	GT28(207-363)	GT28_e0	GT28	N	3
3300027834.a:Ga0209344_10000014_241	-	GT2(5-147)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000014_267	-	GT51(62-242)	GT51_e154	GT51	N	3
3300027834.a:Ga0209344_10000014_309	-|-	GH73(81-208)	GH73_e68+CBM50_e945	-	Y(1-22)	2
3300027834.a:Ga0209344_10000014_383	-	GT30(38-207)	GT30_e55	GT30	N	3
3300027834.a:Ga0209344_10000023_282	-	GT2(3-128)	GT2	GT2	N	3
3300027834.a:Ga0209344_10000023_290	-	GT4(178-325)	GT4_e2413	-	N	2
