Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300012846.a:Ga0160433_100003_224	-	GT5(8-229)	GT5_e28	-	N	2
3300012846.a:Ga0160433_100003_250	-	GH171(44-387)	GH171_e3	GH171	Y(1-20)	3
3300012846.a:Ga0160433_100003_351	-|-	GH73(39-165)	GH73_e88+CBM50_e750	-	Y(1-21)	2
3300012846.a:Ga0160433_100003_467	-	CE4(80-200)	CE4_e122	-	N	2
3300012846.a:Ga0160433_100003_53	-	GT2(63-199)	GT2	GT2	N	3
3300012846.a:Ga0160433_100011_240	-	GT4(194-343)	GT4_e2566	GT4	N	3
3300012846.a:Ga0160433_100018_116	-	GT83(2-473)	GT83_e32	GT83	Y(1-20)	3
3300012846.a:Ga0160433_100018_77	-	GT19(4-343)	GT19_e2	GT19	N	3
3300012846.a:Ga0160433_100027_115	-	GT2(42-160)	GT2	-	Y(1-21)	2
3300012846.a:Ga0160433_100027_145	-	GH15(220-581)	GH15_e57	GH15	N	3
3300012846.a:Ga0160433_100027_146	2.4.1.15:96	GT20(5-462)	GT20_e1	GT20	N	3
3300012846.a:Ga0160433_100027_18	-	CE14(44-162)	-	-	Y(1-20)	1
3300012846.a:Ga0160433_100027_68	-	GT2(18-137)	GT2	GT2	N	3
3300012846.a:Ga0160433_100027_78	-	GH3(111-337)	GH3_e104	GH3	Y(1-23)	3
3300012846.a:Ga0160433_100027_96	-	GT2(27-189)	GT2	GT2	N	3
3300012846.a:Ga0160433_100034_10	-	GT2(5-118)	GT2	-	N	2
3300012846.a:Ga0160433_100034_105	-	CE1(428-671)	-	-	Y(1-19)	1
3300012846.a:Ga0160433_100034_15	-	GT2(6-171)	GT2	-	N	2
3300012846.a:Ga0160433_100034_7	-	CE4(24-141)	CE4_e293	-	N	2
3300012846.a:Ga0160433_100039_55	-	GT4(194-355)	GT4_e535	GT4	N	3
3300012846.a:Ga0160433_100039_58	-	CE11(41-261)	CE11_e18	CE11	N	3
3300012846.a:Ga0160433_100043_100	-	CE14(21-126)	CE14_e27	-	N	2
3300012846.a:Ga0160433_100043_12	-	GT2(9-130)	GT2	-	N	2
