Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300010153.a:Ga0098059_1000048_19	CCO12112.2|GH13_31	63.0	430	153	3	1	426	1	428	1.8e-151	539.7
3300010153.a:Ga0098059_1000048_49	QNL21724.1|GT2	42.3	485	279	1	19	502	3	487	2.2e-108	396.7
3300010153.a:Ga0098059_1000095_2	UKZ91289.1|AA0	63.7	757	242	6	18	748	1	750	4.3e-286	987.6
3300010153.a:Ga0098059_1000287_9	CAD7245033.1|GT58	66.8	494	133	4	4	490	1055	1524	1.3e-177	626.7
3300010153.a:Ga0098059_1000287_14	CAG7911095.1|GH5_11	40.6	895	496	14	20	887	589	1474	1.0e-198	697.6
3300010153.a:Ga0098059_1000146_25	AXY72765.1|GH97	49.0	510	252	6	26	529	667	1174	2.3e-148	529.6
3300010153.a:Ga0098059_1000146_30	ARU51130.1|CBM5	41.3	526	208	10	76	598	67	494	2.3e-105	387.1
3300010153.a:Ga0098059_1000169_8	CUS02524.2|GT2	57.3	682	288	2	11	689	7	688	2.3e-225	785.8
3300010153.a:Ga0098059_1000075_19	QKJ64953.1|GT4	54.6	412	182	4	5	413	5	414	6.1e-125	451.4
3300010153.a:Ga0098059_1000075_31	CAN65674.1|GH28	42.2	559	295	7	61	614	95	630	1.7e-129	467.2
3300010153.a:Ga0098059_1000025_171	AXJ01263.1|GH3	49.3	958	478	3	4	959	9	960	1.8e-276	956.1
3300010153.a:Ga0098059_1000122_44	CAD7252417.1|GH13	49.4	589	280	9	129	703	342	926	8.4e-143	511.5
3300010153.a:Ga0098059_1000122_59	AMJ20543.1|GH13_11	53.9	419	174	2	11	426	7	409	5.4e-116	421.8
3300010153.a:Ga0098059_1000329_10	UPQ78904.1|GT4	44.1	522	278	6	8	528	7	515	5.4e-134	481.9
3300010153.a:Ga0098059_1000153_26	AUG57914.1|GT4	51.3	429	205	3	4	431	465	890	3.0e-122	442.6
3300010153.a:Ga0098059_1000153_27	VEJ19452.1|GT4	59.9	339	128	4	1	336	368	701	1.7e-112	409.8
3300010153.a:Ga0098059_1000153_44	ANW94971.1|PL0	45.6	513	272	5	11	517	12	523	1.7e-127	460.3
3300010153.a:Ga0098059_1000153_45	BBG65145.1|GT4	62.8	400	147	2	3	401	2	400	3.9e-145	518.5
3300010153.a:Ga0098059_1000153_46	AUG57914.1|GT4	50.9	432	209	2	8	438	470	899	5.5e-124	448.4
3300010153.a:Ga0098059_1000153_48	CAI32746.2|GT4	58.6	396	156	2	1	390	1	394	3.2e-128	462.2
3300010153.a:Ga0098059_1000197_36	CAD7226128.1|GH38	35.1	733	407	15	20	712	1345	2048	1.1e-113	414.8
