Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300027026.a:Ga0207814_100007_11	3.2.1.8:1	GH10(26-358)	GH10_e93	GH10	Y(1-25)	3
3300027026.a:Ga0207814_100007_128	-	GT4(189-312)	GT4_e1279	GT4	N	3
3300027026.a:Ga0207814_100007_142	-	GT19(4-350)	GT19_e2	GT19	N	3
3300027026.a:Ga0207814_100007_160	3.2.1.71:1|3.2.1.214:1	GH144(41-453)	GH144_e1	GH144	Y(1-24)	3
3300027026.a:Ga0207814_100007_2	-	GH3(79-305)	GH3_e43	GH3	N	3
3300027026.a:Ga0207814_100007_221	-	GH31(225-665)	GH31_e38	GH31	N	3
3300027026.a:Ga0207814_100007_224	-|-	GH13_10(394-620)	CBM48_e31+GH13_e156	CBM48+GH13	Y(1-23)	3
3300027026.a:Ga0207814_100007_226	3.2.1.1:1	GH13_36(54-374)	GH13_e231	GH13_36	Y(1-22)	3
3300027026.a:Ga0207814_100007_233	-	AA12(55-345)	AA12_e0	-	Y(1-23)	2
3300027026.a:Ga0207814_100007_242	2.4.1.18:166|2.4.1.18:50	GH13_8(228-518)	CBM48_e32+GH13_e20	CBM48+GH13_8	N	3
3300027026.a:Ga0207814_100007_250	-	GH18(30-366)	GH18_e245	GH18	Y(1-24)	3
3300027026.a:Ga0207814_100007_258	2.4.1.4:2	GH13_4(103-502)	GH13_e181	GH13_4	N	3
3300027026.a:Ga0207814_100007_305	-	GH109(39-194)	GH109_e2	-	Y(1-27)	2
3300027026.a:Ga0207814_100007_307	3.2.1.75:1	GH30_3(7-419)	GH30_e43	GH30_3	N	3
3300027026.a:Ga0207814_100007_317	3.2.1.139:4|3.2.1.131:3|3.2.1.-:1	GH67(22-691)	GH67_e0	GH67	Y(1-21)	3
3300027026.a:Ga0207814_100007_377	-	GT2(51-276)	GT2	GT2	N	3
3300027026.a:Ga0207814_100007_378	-	GT2(8-133)	GT2	-	N	2
3300027026.a:Ga0207814_100007_383	-	GH113(38-338)	GH113_e18	GH113	Y(1-28)	3
3300027026.a:Ga0207814_100007_385	-	GH109(55-450)	GH109_e5	GH109	N	3
3300027026.a:Ga0207814_100007_403	-	GH109(41-231)	-	-	Y(1-16)	1
3300027026.a:Ga0207814_100007_425	-	GT4(202-346)	GT4_e1454	GT4	N	3
3300027026.a:Ga0207814_100007_480	-	AA3(4-559)	-	-	N	1
3300027026.a:Ga0207814_100007_481	-	CE1(175-366)	-	-	Y(1-23)	1
3300027026.a:Ga0207814_100007_49	-	GT2(6-116)	GT2	GT2	N	3
3300027026.a:Ga0207814_100012_176	-	GT35(178-504)	GT35_e2	GT35	N	3
3300027026.a:Ga0207814_100012_199	-|-	CBM67(38-209)+GH78(272-771)	CBM67_e8+GH78_e66	CBM67+GH78	Y(1-26)	3
3300027026.a:Ga0207814_100012_32	-	GT51(71-259)	GT51_e181	GT51	N	3
3300027026.a:Ga0207814_100012_328	-	GH109(5-154)	-	-	N	1
3300027026.a:Ga0207814_100012_5	-	GH9(115-585)	GH9_e30	GH9	Y(1-21)	3
3300027026.a:Ga0207814_100012_6	-	CE4(40-158)	CE4_e20	-	Y(1-20)	2
3300027026.a:Ga0207814_100014_110	-	GH63(422-873)	-	GH0	N	2
3300027026.a:Ga0207814_100014_13	3.2.1.73:1|3.2.1.39:1	GH16_3(34-265)	GH16_e279	GH16_3	Y(1-30)	3
3300027026.a:Ga0207814_100014_151	-	CE1(51-233)	-	-	N	1
3300027026.a:Ga0207814_100014_21	-	GH109(36-196)	-	-	N	1
3300027026.a:Ga0207814_100014_223	3.2.1.39:1|3.2.1.6:1|3.2.1.73:1	GH16_3(64-292)	GH16_e342	GH16_3	Y(1-30)	3
3300027026.a:Ga0207814_100014_249	-	GH109(40-199)	-	-	N	1
3300027026.a:Ga0207814_100014_334	-	GH3(109-334)	GH3_e104	GH3	Y(1-25)	3
3300027026.a:Ga0207814_100014_338	-	GT4(196-341)	GT4_e2566	GT4	N	3
3300027026.a:Ga0207814_100014_361	-	GT2(47-185)	GT2	GT2	N	3
3300027026.a:Ga0207814_100014_362	-	GT83(3-418)	GT83_e95	GT83	N	3
3300027026.a:Ga0207814_100014_57	-|-|-	GH23(102-236)	GH23_e735+CBM50_e954+CBM50_e792	CBM50+GH23	Y(1-24)	3
3300027026.a:Ga0207814_100014_6	-	GH57(6-329)	GH57_e4	GH57	N	3
3300027026.a:Ga0207814_100014_7	-	GT4(242-385)	GT4_e602	GT4	N	3
3300027026.a:Ga0207814_100014_74	-	GT2(8-124)	GT2	GT2	N	3
3300027026.a:Ga0207814_100014_8	-	GH133(286-630)	GH133_e1	GH133	N	3
3300027026.a:Ga0207814_100014_97	-	CE4(85-294)	-	-	N	1
3300027026.a:Ga0207814_100014_98	3.2.1.49:3	GH109(38-187)	GH109_e1	-	Y(1-35)	2
3300027026.a:Ga0207814_100015_24	-	GT2(4-125)	GT2	-	N	2
3300027026.a:Ga0207814_100015_27	-	CE14(51-166)	CE14_e28	-	N	2
3300027026.a:Ga0207814_100015_270	-	GT2(64-202)+GT2(142-332)	GT2	GT2	N	3
3300027026.a:Ga0207814_100015_290	-	CE1(135-366)	CBM20_e36	-	N	2
3300027026.a:Ga0207814_100015_341	3.2.1.52:1	GH20(311-730)	GH20_e124	GH20	Y(1-22)	3
3300027026.a:Ga0207814_100015_370	-	CE1(36-255)	-	-	Y(1-21)	1
3300027026.a:Ga0207814_100015_64	-	GH109(3-294)	GH109_e7	-	N	2
3300027026.a:Ga0207814_100015_70	-	GH109(37-212)	GH109_e7	-	N	2
3300027026.a:Ga0207814_100015_79	3.2.1.39:1	GH17(57-294)	GH17_e48	GH17	N	3
3300027026.a:Ga0207814_100015_80	3.2.1.39:1	GH17(540-781)	GH17_e48	GH17	N	3
3300027026.a:Ga0207814_100015_81	3.2.1.39:1	GH17(112-380)	GH17_e61	GH17	Y(1-23)	3
3300027026.a:Ga0207814_100015_82	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(79-291)	GH3_e227	GH3	N	3
3300027026.a:Ga0207814_100015_83	2.4.1.97:1	GH149(21-1143)	GH149_e0	GH149	N	3
3300027026.a:Ga0207814_100015_93	-	GH109(5-160)	GH109_e7	-	N	2
3300027026.a:Ga0207814_100015_99	-	CE14(7-112)	CE14_e10	CE14	N	3
3300027026.a:Ga0207814_100018_157	-	GH18(40-392)	GH18_e295	GH18	Y(1-28)	3
3300027026.a:Ga0207814_100018_189	-	GT4(200-355)	GT4_e3282	GT4	N	3
3300027026.a:Ga0207814_100018_191	-	GT4(186-345)	GT4_e1927	GT4	N	3
3300027026.a:Ga0207814_100018_193	-	GT2(11-182)	GT2	GT2	N	3
3300027026.a:Ga0207814_100018_303	-	CBM9(41-211)	-	-	Y(1-25)	1
