Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300011790.a:Ga0121052_100001_222	-	GT81(90-315)	GT81_e1	GT81	N	3
3300011790.a:Ga0121052_100001_30	-	GH23(105-213)	GH23_e239	GH23	N	3
3300011790.a:Ga0121052_100001_33	-	GH23(218-367)	GH23_e254	GH23	Y(1-43)	3
3300011790.a:Ga0121052_100001_69	-	GT2(58-285)	GT2	GT2	N	3
3300011790.a:Ga0121052_100003_100	3.5.1.108:18	CE11(4-274)	CE11_e22	CE11	N	3
3300011790.a:Ga0121052_100003_119	2.4.99.-:4	GT30(36-214)	GT30_e52	GT30	N	3
3300011790.a:Ga0121052_100003_190	-	GT51(62-235)	GT51_e153	GT51	N	3
3300011790.a:Ga0121052_100003_233	-	AA4(12-224)	AA4_e1	-	N	2
3300011790.a:Ga0121052_100003_327	-	AA6(5-193)	AA6_e2	-	N	2
3300011790.a:Ga0121052_100003_336	-	GH23(509-636)	GH23_e534	GH23	Y(1-39)	3
3300011790.a:Ga0121052_100003_94	-	GT28(195-354)	GT28_e48	GT28	N	3
3300011790.a:Ga0121052_100005_227	-	GH108(9-89)	GH108_e77	-	N	2
3300011790.a:Ga0121052_100005_331	2.4.1.129:11	GT51(153-324)	GT51_e28	GT51	N	3
3300011790.a:Ga0121052_100006_130	2.4.1.15:96	GT20(3-455)	GT20_e1	GT20	N	3
3300011790.a:Ga0121052_100006_22	-	CE1(21-274)	-	-	N	1
3300011790.a:Ga0121052_100006_238	-	AA1(45-577)	AA1_e13	-	Y(1-24)	2
3300011790.a:Ga0121052_100006_245	-	AA3_2(4-536)	AA3_e57	AA3_2	N	3
3300011790.a:Ga0121052_100006_273	-	CE3(31-194)	-	-	Y(1-29)	1
3300011790.a:Ga0121052_100006_277	-	GT51(54-218)	GT51_e97	GT51	N	3
3300011790.a:Ga0121052_100010_127	3.2.1.52:16	GH3(55-277)	GH3_e19	GH3	N	3
3300011790.a:Ga0121052_100010_129	-	GT4(240-387)	GT4_e154	GT4	N	3
3300011790.a:Ga0121052_100010_154	-	CE4(85-210)	CE4_e345	-	N	2
3300011790.a:Ga0121052_100010_155	-	GT2(7-157)	GT2	GT2	N	3
3300011790.a:Ga0121052_100010_156	-	GT4(166-276)	GT4_e572	GT4	N	3
3300011790.a:Ga0121052_100010_158	-	GT25(6-191)	GT25_e92	GT25	N	3
3300011790.a:Ga0121052_100010_65	-	GT4(191-340)	GT4_e1856	GT4	N	3
3300011790.a:Ga0121052_100010_95	-	CE14(48-163)	CE14_e48	-	N	2
3300011790.a:Ga0121052_100015_191	-|-|-	GH23(137-275)	GH23_e41+CBM50_e213+CBM50_e213	CBM50+GH23	N	3
3300011790.a:Ga0121052_100015_22	-	GH103(41-330)	GH103_e11	GH103	N	3
3300011790.a:Ga0121052_100031_146	-	GH103(49-346)	GH103_e3	GH103	Y(1-21)	3
3300011790.a:Ga0121052_100031_62	-	GT4(202-353)	GT4_e1410	GT4	Y(1-16)	3
3300011790.a:Ga0121052_100031_65	-	GT4(194-330)	GT4_e2290	GT4	N	3
3300011790.a:Ga0121052_100074_8	-	GH25(48-221)	GH25_e57	GH25	N	3
3300011790.a:Ga0121052_100103_45	2.4.1.182:13	GT19(8-370)	GT19_e17	GT19	N	3
3300011790.a:Ga0121052_100315_23	-	GH23(106-217)	GH23_e553	-	N	2
3300011790.a:Ga0121052_100010_159	2.4.1.-:1	-	GT32_e140	GT32	N	2
3300011790.a:Ga0121052_100010_160	-	-	GT4_e3004	GT4	N	2
3300011790.a:Ga0121052_100010_97	-	-	GT2	GT2	N	2
3300011790.a:Ga0121052_100001_197	-	-	CBM50_e255	CBM50	N	2
3300011790.a:Ga0121052_100006_149	-	-	CBM50_e391	-	N	1
3300011790.a:Ga0121052_100031_4	-	-	CBM50_e425	CBM50	Y(1-39)	2
3300011790.a:Ga0121052_100010_102	-	-	-	GT28	N	1
3300011790.a:Ga0121052_100010_162	-	-	-	GT83	N	1
3300011790.a:Ga0121052_100010_175	-	-	-	GH13_26	N	1
3300011790.a:Ga0121052_100010_181	-	-	-	GH1	N	1
3300011790.a:Ga0121052_100010_217	-	-	-	GH28	N	1
3300011790.a:Ga0121052_100015_81	-	-	-	GH28	N	1
3300011790.a:Ga0121052_100015_154	-	-	-	GT51	N	1
3300011790.a:Ga0121052_100015_156	-	-	-	GH13_3	N	1
3300011790.a:Ga0121052_100015_189	-	-	-	GH23	N	1
3300011790.a:Ga0121052_100015_190	-	-	-	GH23	Y(1-27)	1
3300011790.a:Ga0121052_100015_195	-	-	-	GT9	N	1
3300011790.a:Ga0121052_100006_77	-	-	-	CBM50+GH25	N	1
3300011790.a:Ga0121052_100006_134	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100006_157	-	-	-	GH38	N	1
3300011790.a:Ga0121052_100006_236	-	-	-	CBM50	N	1
3300011790.a:Ga0121052_100006_262	-	-	-	GH39	N	1
3300011790.a:Ga0121052_100006_289	-	-	-	CBM9	Y(1-20)	1
3300011790.a:Ga0121052_100006_302	-	-	-	GH103	N	1
3300011790.a:Ga0121052_100039_57	-	-	-	GH5_11	N	1
3300011790.a:Ga0121052_100039_115	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100039_117	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100039_118	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100039_119	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100039_120	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100039_121	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100121_9	-	-	-	GH1	N	1
3300011790.a:Ga0121052_100121_14	-	-	-	GH152	N	1
3300011790.a:Ga0121052_100031_15	-	-	-	GT58	N	1
3300011790.a:Ga0121052_100031_40	-	-	-	CBM50	N	1
3300011790.a:Ga0121052_100031_80	-	-	-	CBM32	N	1
3300011790.a:Ga0121052_100124_3	-	-	-	GT2	N	1
3300011790.a:Ga0121052_100124_25	-	-	-	GH13	N	1
3300011790.a:Ga0121052_100124_32	-	-	-	GH92	N	1
3300011790.a:Ga0121052_100103_56	-	-	-	GH13_31	N	1
3300011790.a:Ga0121052_100001_22	-	-	-	GH13	N	1
3300011790.a:Ga0121052_100001_105	-	-	-	GH6	N	1
3300011790.a:Ga0121052_100001_201	-	-	-	GT4	N	1
3300011790.a:Ga0121052_100001_237	-	-	-	GT4	N	1
3300011790.a:Ga0121052_100001_263	-	-	-	GH103	N	1
3300011790.a:Ga0121052_100001_278	-	-	-	GH13_23	N	1
3300011790.a:Ga0121052_100001_422	-	-	-	GT4	N	1
3300011790.a:Ga0121052_100005_34	-	-	-	CE8	N	1
3300011790.a:Ga0121052_100005_39	-	-	-	GT51	N	1
3300011790.a:Ga0121052_100005_124	-	-	-	GH13_30	N	1
3300011790.a:Ga0121052_100003_118	-	-	-	GT1	N	1
3300011790.a:Ga0121052_100003_123	-	-	-	GH1	N	1
3300011790.a:Ga0121052_100315_3	-	-	-	GT87	N	1
3300011790.a:Ga0121052_100196_23	-	-	-	GH13_11	N	1
