PUL0017	2.72e-186	3300026283_8
PUL0038	2.79e-153	3300026283_8
PUL0039	4.49e-25	3300026283_8
PUL0058	2.05e-196	3300026283_8
PUL0093	2.29e-116	3300026283_8
PUL0106	1.93e-180	3300026283_8
PUL0121	2.31e-09	3300026283_8
PUL00138	8.26e-07	3300026283_8
PUL0152	1.39e-101	3300026283_8
PUL0160	2.14e-34	3300026283_8
PUL0209	7.37e-111	3300026283_8
PUL0216	6.9e-118	3300026283_8
PUL0267	3.43e-212	3300026283_8
PUL0311	2.91e-110	3300026283_8
PUL0335	2.58e-195	3300026283_8
PUL0340	3.89e-114	3300026283_8
PUL0390	3.05e-119	3300026283_8
PUL0393	5.52e-160	3300026283_8
PUL0454	3.56e-45	3300026283_8
PUL0460	1.17e-108	3300026283_8
PUL01218	2.94e-32	3300026283_8
PUL01615	1.36e-45	3300026283_8
PUL03412	1.1e-152	3300026283_8
PUL03680	3.08e-58	3300026283_8
PUL04066	4.49e-93	3300026283_8
PUL04132	8.91e-149	3300026283_8
PUL04299	7.53e-29	3300026283_8
PUL04299	8.93e-27	3300026283_8
PUL04608	1.26e-94	3300026283_8
PUL046003	1.74e-139	3300026283_8
PUL0017	2.72e-186	3300026287_12
PUL0038	2.79e-153	3300026287_12
PUL0058	4.54e-196	3300026287_12
PUL0093	1.99e-116	3300026287_12
PUL0106	1.93e-180	3300026287_12
PUL0106	3.3e-81	3300026287_12
PUL0152	1.39e-101	3300026287_12
PUL0209	7.37e-111	3300026287_12
PUL0216	6.9e-118	3300026287_12
PUL0267	3.42e-212	3300026287_12
PUL0335	2.58e-195	3300026287_12
PUL0393	5.52e-160	3300026287_12
PUL01218	2.94e-32	3300026287_12
PUL03412	1.27e-152	3300026287_12
PUL04066	4.49e-93	3300026287_12
PUL04132	8.91e-149	3300026287_12
PUL04299	8.93e-27	3300026287_12
PUL0017	2.61e-186	3300026288_13
PUL0038	1.95e-153	3300026288_13
PUL0039	4.49e-25	3300026288_13
PUL0058	4.41e-196	3300026288_13
PUL0093	1.99e-116	3300026288_13
PUL0106	1.93e-180	3300026288_13
PUL0106	3.3e-81	3300026288_13
PUL00138	8.08e-07	3300026288_13
PUL0152	1.39e-101	3300026288_13
PUL0160	2.14e-34	3300026288_13
PUL0209	7.37e-111	3300026288_13
PUL0216	6.89e-118	3300026288_13
PUL0267	3.42e-212	3300026288_13
PUL0326	4.18e-14	3300026288_13
PUL0335	2.09e-195	3300026288_13
PUL0340	7.02e-114	3300026288_13
PUL0390	6.49e-119	3300026288_13
PUL0393	5.52e-160	3300026288_13
PUL0454	2.04e-44	3300026288_13
