dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:147	-	-	133	3300029590.a:Ga0245099_1000095_40	346	3.5e-43	1	133	12	144	0.9924812030075187	0.9924812030075187
GT2	GT2:6	-	-	152	3300029590.a:Ga0245099_1000148_56	348	2.2e-58	1	150	10	161	0.9802631578947368	0.9802631578947368
GT2	GT2:20	-	-	126	3300029590.a:Ga0245099_1000148_63	357	1.3e-55	1	125	9	133	0.9841269841269841	0.9841269841269841
GT2	GT2:20	-	-	126	3300029590.a:Ga0245099_1000148_68	365	2e-53	1	123	12	134	0.9682539682539683	0.9682539682539683
GT2	GT2:28	-	-	230	3300029590.a:Ga0245099_1000244_25	285	1.6e-64	2	219	11	229	0.9434782608695652	0.9434782608695652
GT2	GT2:23	-	-	221	3300029590.a:Ga0245099_1000244_26	312	1.7e-39	1	187	11	210	0.8416289592760181	0.8416289592760181
GT2	GT2:138	-	-	155	3300029590.a:Ga0245099_1000636_12	312	1.1e-72	1	154	8	162	0.9870967741935484	0.9870967741935484
GT2	GT2:33	-	-	186	3300029590.a:Ga0245099_1000636_9	337	2.9e-81	1	186	7	191	0.9946236559139785	0.9946236559139785
GT2	GT2:18	-	-	225	3300029590.a:Ga0245099_1000691_25	436	1.4e-110	1	225	53	280	0.9955555555555555	0.9955555555555555
GT51_e8	GT51:1294	-	-	175	3300029590.a:Ga0245099_1000691_4	740	7.2e-65	8	174	79	246	0.9485714285714286	0.9485714285714286
GT28_e115	GT28:31	-	-	163	3300029590.a:Ga0245099_1000766_37	370	1.5e-69	1	163	189	351	0.9938650306748467	0.9938650306748467
CE9_e44	CE9:51	-	-	367	3300029590.a:Ga0245099_1000029_49	373	1e-163	2	367	7	369	0.9945504087193461	0.9945504087193461
GH25_e197	GH25:5|CBM13:1	-	-	173	3300029590.a:Ga0245099_1000148_50	547	2.5e-63	1	173	108	290	0.9942196531791907	0.9942196531791907
GT2	GT2:12	-	-	156	3300029590.a:Ga0245099_1000148_57	232	4e-65	2	155	11	164	0.9807692307692307	0.9807692307692307
GT2	GT2:27	-	-	150	3300029590.a:Ga0245099_1000148_64	404	2.6e-38	1	113	4	116	0.7466666666666667	0.7466666666666667
GT2	GT2:125	-	-	175	3300029590.a:Ga0245099_1000148_67	357	2.2e-39	1	119	16	134	0.6742857142857143	0.6742857142857143
GT2	GT2:147	-	-	133	3300029590.a:Ga0245099_1000228_21	343	7.9e-55	2	132	7	141	0.9774436090225563	0.9774436090225563
GH73_e131	GH73:19	-	-	151	3300029590.a:Ga0245099_1000228_33	218	2.4e-65	2	151	65	213	0.9867549668874173	0.9867549668874173
CE4_e267	CE4:233|CBM50:1	-	-	120	3300029590.a:Ga0245099_1000468_60	504	2.6e-33	2	113	301	421	0.925	0.925
