#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH8_e21.hmm|GH8:43   -            338 3300005977.a:Ga0081474_120919_10 -            118      0.03   14.0   0.0   1   1   1.5e-06     0.037   13.6   0.0   115   188    12    94     6   108 0.81 -
GT4_e3095.hmm|GT4:5  -            150 3300005977.a:Ga0081474_115906_6 -            248     0.055   13.6   0.1   1   3   4.7e-05       1.2    9.3   0.0   106   143     6    46     3    52 0.87 -
GT4_e3095.hmm|GT4:5  -            150 3300005977.a:Ga0081474_115906_6 -            248     0.055   13.6   0.1   2   3     0.055   1.4e+03   -0.7   0.0    22    63    69   108    51   121 0.65 -
GT4_e3095.hmm|GT4:5  -            150 3300005977.a:Ga0081474_115906_6 -            248     0.055   13.6   0.1   3   3     0.025   6.3e+02    0.4   0.0   123   140   210   227   200   236 0.86 -
GT2_e2238.hmm|GT2:6|GT0:1 -            122 3300005977.a:Ga0081474_115906_7 -            154       0.1   13.1   1.9   1   2   4.6e-05       1.2    9.7   0.2    24    59    59    94    55   106 0.84 -
GT2_e2238.hmm|GT2:6|GT0:1 -            122 3300005977.a:Ga0081474_115906_7 -            154       0.1   13.1   1.9   2   2    0.0056   1.4e+02    3.0   0.1    55    78   122   145   111   149 0.83 -
GT4_e927.hmm|GT4:6   -            154 3300005977.a:Ga0081474_115906_10 -            613     0.048   14.0   0.1   1   2     0.098   2.5e+03   -1.3   0.0    24    63    10    50     5    61 0.72 -
GT4_e927.hmm|GT4:6   -            154 3300005977.a:Ga0081474_115906_10 -            613     0.048   14.0   0.1   2   2   8.3e-06      0.21   11.9   0.1    63   118   510   567   485   576 0.85 -
CBM40_e5.hmm|CBM40:8 -            159 3300005977.a:Ga0081474_118028_3 -            534    0.0045   17.1   0.2   1   1   3.5e-07     0.009   16.1   0.2    28   112   114   195    99   208 0.85 -
AA4_e1.hmm|AA4:19            -            525 3300005977.a:Ga0081474_125881_8 -            409   2.5e-08   33.6   0.4   1   2   1.1e-10   9.7e-07   28.3   0.2    14   196     3   186     1   205 0.76 -
AA4_e1.hmm|AA4:19            -            525 3300005977.a:Ga0081474_125881_8 -            409   2.5e-08   33.6   0.4   2   2     0.004        34    3.4   0.0   498   517   386   405   375   408 0.86 -
AA4_e0.hmm|AA4:39|1.1.3.38:1 -            535 3300005977.a:Ga0081474_125881_8 -            409   1.8e-06   27.1   0.4   1   2     2e-09   1.7e-05   23.9   0.2    62   210    45   190     4   213 0.80 -
AA4_e0.hmm|AA4:39|1.1.3.38:1 -            535 3300005977.a:Ga0081474_125881_8 -            409   1.8e-06   27.1   0.4   2   2     0.017   1.5e+02    1.0   0.0   498   521   382   405   370   408 0.81 -
AA7_e4.hmm|AA7:11|1.1.3.-:1  -            436 3300005977.a:Ga0081474_125881_8 -            409      0.11   11.7   0.1   1   1   2.2e-05      0.19   10.9   0.1    14   144    45   177    40   217 0.84 -
GT4_e228.hmm|GT4:163 -            144 3300005977.a:Ga0081474_125881_13 -            332      0.16   12.7   0.1   1   2   4.7e-05       1.2    9.8   0.0    10    66   102   156    97   199 0.88 -
GT4_e228.hmm|GT4:163 -            144 3300005977.a:Ga0081474_125881_13 -            332      0.16   12.7   0.1   2   2     0.039     1e+03    0.3   0.0     6    21   217   232   216   243 0.88 -
CBM50_e18.hmm|CBM50:41 -             43 3300005977.a:Ga0081474_125881_15 -            376     0.037   14.6   0.1   1   3      0.41   1.1e+04   -2.9   0.0    20    30    87    97    86    99 0.81 -
CBM50_e18.hmm|CBM50:41 -             43 3300005977.a:Ga0081474_125881_15 -            376     0.037   14.6   0.1   2   3      0.34   8.7e+03   -2.6   0.0     8    16   213   221   212   232 0.86 -
CBM50_e18.hmm|CBM50:41 -             43 3300005977.a:Ga0081474_125881_15 -            376     0.037   14.6   0.1   3   3   8.3e-06      0.21   12.2   0.0    14    32   320   338   318   339 0.87 -
GH28_e26.hmm|GH28:37 -            340 3300005977.a:Ga0081474_125881_25 -            233      0.14   11.6   0.0   1   1   7.5e-06      0.19   11.2   0.0   267   330   158   220   100   226 0.77 -
GT1_e597.hmm|GT1:26  -            109 3300005977.a:Ga0081474_125881_27 -            248     0.067   13.9   0.0   1   2    0.0004        10    6.9   0.0    17    79    23    86     6    96 0.75 -
GT1_e597.hmm|GT1:26  -            109 3300005977.a:Ga0081474_125881_27 -            248     0.067   13.9   0.0   2   2    0.0015        37    5.1   0.0    68   108   199   239   166   240 0.90 -
CBM50_e248.hmm|CBM50:16 -             48 3300005977.a:Ga0081474_125881_28 -            388      0.21   12.2   2.3   1   2   2.1e-05      0.53   11.0   0.3     9    30   216   238   214   242 0.88 -
CBM50_e248.hmm|CBM50:16 -             48 3300005977.a:Ga0081474_125881_28 -            388      0.21   12.2   2.3   2   2      0.11   2.8e+03   -1.0   0.1    39    45   303   309   285   311 0.52 -
GT4_e343.hmm|GT4:10|GT2:1 -            130 3300005977.a:Ga0081474_125881_32 -            362     0.043   14.0   0.1   1   2      0.02   5.1e+02    0.9   0.0    62   100   121   161    94   176 0.74 -
GT4_e343.hmm|GT4:10|GT2:1 -            130 3300005977.a:Ga0081474_125881_32 -            362     0.043   14.0   0.1   2   2   2.1e-05      0.53   10.5   0.0    60    84   197   221   180   242 0.80 -
GH25_e211.hmm|GH25:13 -            172 3300005977.a:Ga0081474_125881_45 -            246      0.18   12.3   0.0   1   1   1.5e-05      0.39   11.2   0.0    17    58     7    48     2    59 0.90 -
PL14_e16.hmm|PL14:15|PL14_3:1 -            206 3300005977.a:Ga0081474_125881_46 -            331      0.27   11.3   0.0   1   1     2e-05       0.5   10.4   0.0    47    85   201   240   178   258 0.84 -
GH12_e5.hmm|GH12:59|3.2.1.4:1                              -            169 3300005977.a:Ga0081474_147002_3 -            322   9.1e-77  257.0  10.3   1   1   1.1e-79   1.4e-76  256.3  10.3     1   169   144   315   144   315 0.99 -
GH12_e30.hmm|GH12:6|CBM2:3|GH18:1                          -            162 3300005977.a:Ga0081474_147002_3 -            322   7.3e-19   68.7   2.1   1   1   9.8e-22   1.3e-18   67.9   2.1     1   153   144   306   144   318 0.83 -
GH12_e2.hmm|GH12:21|3.2.1.4:8                              -            169 3300005977.a:Ga0081474_147002_3 -            322     5e-18   66.3   1.9   1   1   6.2e-21     8e-18   65.6   1.9     1   162   144   312   144   319 0.85 -
GH12_e37.hmm|GH12:5|CBM64:4|3.2.1.4:1                      -            162 3300005977.a:Ga0081474_147002_3 -            322   5.2e-16   59.3   2.7   1   1   8.1e-19     1e-15   58.4   2.7     3   160   147   314   145   316 0.77 -
GH12_e3.hmm|GH12:13|3.2.1.4:9|CBM2:1|GH5_1:1               -            149 3300005977.a:Ga0081474_147002_3 -            322   6.1e-12   45.9   1.8   1   2         2   2.6e+03   -1.5   0.1   107   124    87   104    47   125 0.66 -
GH12_e3.hmm|GH12:13|3.2.1.4:9|CBM2:1|GH5_1:1               -            149 3300005977.a:Ga0081474_147002_3 -            322   6.1e-12   45.9   1.8   2   2   4.8e-15   6.1e-12   45.9   1.8     1   145   144   300   144   304 0.74 -
GH12_e35.hmm|GH12:34|3.2.1.4:1                             -            168 3300005977.a:Ga0081474_147002_3 -            322   3.7e-07   30.3   3.8   1   1     5e-10   6.3e-07   29.6   3.8    45   165   183   310   144   317 0.77 -
GH12_e11.hmm|GH12:173|CBM2:140|3.2.1.4:18|CBM13:4|GH5_2:1  -            146 3300005977.a:Ga0081474_147002_3 -            322   1.2e-06   29.0   3.2   1   1   3.8e-09   4.9e-06   27.0   3.2     1   132   144   302   144   311 0.69 -
GH12_e26.hmm|GH12:11|3.2.1.4:6                             -            146 3300005977.a:Ga0081474_147002_3 -            322   1.8e-06   28.4   3.5   1   1   6.3e-09     8e-06   26.3   3.5    13   131   159   300   147   310 0.76 -
GH12_e13.hmm|GH12:18|3.2.1.4:8                             -            168 3300005977.a:Ga0081474_147002_3 -            322     8e-06   26.3   0.3   1   1   9.9e-09   1.3e-05   25.6   0.3    14   150   157   302   144   318 0.72 -
GH12_e25.hmm|GH12:34|CBM2:9|CBM13:1                        -            149 3300005977.a:Ga0081474_147002_3 -            322   1.1e-05   26.2   0.8   1   2   7.3e-08   9.4e-05   23.2   0.4     1    97   144   241   144   259 0.80 -
GH12_e25.hmm|GH12:34|CBM2:9|CBM13:1                        -            149 3300005977.a:Ga0081474_147002_3 -            322   1.1e-05   26.2   0.8   2   2      0.55     7e+02    0.8   0.0   104   136   271   303   264   315 0.80 -
GH12_e31.hmm|GH12:132|3.2.1.4:10|3.2.1.151:2|CBM2:2        -            153 3300005977.a:Ga0081474_147002_3 -            322   2.5e-05   24.9   3.1   1   2       2.6   3.3e+03   -1.5   0.1    14    36    79   102    66   114 0.74 -
GH12_e31.hmm|GH12:132|3.2.1.4:10|3.2.1.151:2|CBM2:2        -            153 3300005977.a:Ga0081474_147002_3 -            322   2.5e-05   24.9   3.1   2   2     2e-08   2.5e-05   24.9   3.1     3   142   146   305   144   316 0.70 -
GH12_e1.hmm|GH12:129|CBM2:13|3.2.1.4:2                     -            146 3300005977.a:Ga0081474_147002_3 -            322   2.9e-05   24.5   0.6   1   2     8e-07     0.001   19.5   0.4     2    68   145   217   144   233 0.74 -
GH12_e1.hmm|GH12:129|CBM2:13|3.2.1.4:2                     -            146 3300005977.a:Ga0081474_147002_3 -            322   2.9e-05   24.5   0.6   2   2      0.12   1.6e+02    2.7   0.0   103   137   273   306   259   312 0.75 -
GH12_e16.hmm|GH12:13                                       -            164 3300005977.a:Ga0081474_147002_3 -            322   3.2e-05   24.5   4.4   1   1   5.5e-08   7.1e-05   23.4   4.4    10    93   154   242   146   308 0.71 -
GH12_e23.hmm|GH12:8|CBM13:5                                -            149 3300005977.a:Ga0081474_147002_3 -            322   0.00012   22.5   0.5   1   1   2.8e-07   0.00036   21.0   0.5     1   133   144   298   144   311 0.61 -
GH12_e29.hmm|GH12:13|CBM2:8|CBM13:2|3.2.1.4:1              -            146 3300005977.a:Ga0081474_147002_3 -            322   0.00059   20.4   1.4   1   1   3.4e-06    0.0043   17.6   1.4    19   130   164   299   144   312 0.57 -
GH12_e41.hmm|GH12:167|3.2.1.4:107|3.2.1.151:22|3.2.1.73:1  -            148 3300005977.a:Ga0081474_147002_3 -            322   0.00097   19.8   2.2   1   1     2e-06    0.0026   18.4   2.2    23    56   169   203   146   306 0.67 -
GH12_e10.hmm|GH12:5                                        -            144 3300005977.a:Ga0081474_147002_3 -            322     0.011   16.4   0.1   1   1   1.8e-05     0.023   15.4   0.1    23    53   166   197   150   226 0.78 -
GH12_e19.hmm|GH12:8                                        -            141 3300005977.a:Ga0081474_147002_3 -            322     0.012   16.1   0.3   1   2   2.3e-05      0.03   14.9   0.1    19    53   165   198   144   221 0.73 -
GH12_e19.hmm|GH12:8                                        -            141 3300005977.a:Ga0081474_147002_3 -            322     0.012   16.1   0.3   2   2       5.9   7.5e+03   -2.6   0.0   113   131   286   304   272   308 0.71 -
GH12_e33.hmm|GH12:11|CBM2:6|CBM3:5|GH6:3|3.2.1.4:2|CBM32:1 -            147 3300005977.a:Ga0081474_147002_3 -            322     0.023   15.2   1.2   1   3       3.1   3.9e+03   -1.8   0.0    72    89    37    54    22    76 0.60 -
GH12_e33.hmm|GH12:11|CBM2:6|CBM3:5|GH6:3|3.2.1.4:2|CBM32:1 -            147 3300005977.a:Ga0081474_147002_3 -            322     0.023   15.2   1.2   2   3   4.1e-05     0.052   14.0   0.2    18    54   163   200   144   253 0.69 -
GH12_e33.hmm|GH12:11|CBM2:6|CBM3:5|GH6:3|3.2.1.4:2|CBM32:1 -            147 3300005977.a:Ga0081474_147002_3 -            322     0.023   15.2   1.2   3   3       6.6   8.5e+03   -2.9   0.0   112   130   279   298   262   306 0.67 -
GH12_e7.hmm|GH12:6|CBM13:1                                 -            166 3300005977.a:Ga0081474_147002_3 -            322      0.06   14.4   0.1   1   2   0.00016      0.21   12.6   0.0     3    53   146   198   144   219 0.74 -
GH12_e7.hmm|GH12:6|CBM13:1                                 -            166 3300005977.a:Ga0081474_147002_3 -            322      0.06   14.4   0.1   2   2       4.2   5.4e+03   -1.7   0.0   135   157   283   304   270   310 0.77 -
GT4_e326.hmm|GT4:8   -            142 3300005977.a:Ga0081474_137713_7 -            116     0.072   13.3   0.0   1   1   1.5e-05     0.097   12.9   0.0    23    90    20    85    12    88 0.81 -
