#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT113_e7.hmm|GT113:21 -            335 3300005977.a:Ga0081474_117491_3 -            296     0.084   12.3   0.1   1   1   4.6e-06      0.12   11.8   0.1    62   115   170   227   154   242 0.72 -
GT4_e3328.hmm|GT4:7  -            148 3300005977.a:Ga0081474_120919_2 -            547      0.17   12.0   0.0   1   2     0.024     6e+02    0.4   0.0    18    69    24    75    17    80 0.83 -
GT4_e3328.hmm|GT4:7  -            148 3300005977.a:Ga0081474_120919_2 -            547      0.17   12.0   0.0   2   2   7.7e-05         2    8.5   0.0    78   122   291   337   274   352 0.81 -
GT5_e13.hmm|GT5:403|2.4.1.21:122|CBM53:1|2.4.1.242:1 -            483 3300005977.a:Ga0081474_120919_26 -            186     0.046   12.7   0.0   1   1   1.9e-06     0.049   12.6   0.0   100   176    52   131    31   182 0.78 -
GT2_e3468.hmm|GT2:6  -            184 3300005977.a:Ga0081474_120919_29 -             80     0.045   14.2   0.0   1   1   1.3e-05     0.048   14.1   0.0    74   115     8    51     4    77 0.76 -
GT2_e1233.hmm|GT2:15 -            141 3300005977.a:Ga0081474_120919_29 -             80     0.091   13.3   0.0   1   1   2.8e-05       0.1   13.1   0.0    72   119     8    55     5    76 0.85 -
GT2_e336.hmm|GT2:11  -            135 3300005977.a:Ga0081474_120919_29 -             80      0.11   12.8   0.0   1   1   3.2e-05      0.12   12.7   0.0    76   116     8    48     4    77 0.88 -
GT2_e1276.hmm|GT2:9  -            123 3300005977.a:Ga0081474_120919_29 -             80      0.12   13.2   0.0   1   2   5.8e-05      0.21   12.4   0.0    70   108     9    47     5    61 0.88 -
GT2_e1276.hmm|GT2:9  -            123 3300005977.a:Ga0081474_120919_29 -             80      0.12   13.2   0.0   2   2      0.61   2.2e+03   -0.6   0.0    56    79    44    68    42    70 0.68 -
GT2_e4059.hmm|GT2:5  -            129 3300005977.a:Ga0081474_120919_29 -             80      0.16   12.4   0.0   1   1   5.6e-05      0.21   12.1   0.0    72   115     8    51     5    59 0.92 -
GT2_e23.hmm|GT2:18   -            170 3300005977.a:Ga0081474_120919_29 -             80      0.17   12.3   0.0   1   1   5.2e-05      0.19   12.2   0.0    76   113     8    45     6    68 0.88 -
GT2_e3182.hmm|GT2:7  -            129 3300005977.a:Ga0081474_120919_29 -             80       0.2   12.0   0.0   1   1   6.4e-05      0.23   11.7   0.0    75   117     8    50     3    60 0.87 -
GH36_e35.hmm|GH36:60|3.2.1.88:2 -            525 3300005977.a:Ga0081474_120110_5 -            430       0.3    9.8   0.2   1   1   1.7e-05      0.43    9.3   0.2   281   341   132   191   127   194 0.84 -
GT4_e2798.hmm|GT4:80|2.4.1.245:1 -            158 3300005977.a:Ga0081474_120110_6 -            545     0.031   14.4   0.2   1   2      0.12   3.1e+03   -1.8   0.0    27    58   145   175   137   193 0.61 -
GT4_e2798.hmm|GT4:80|2.4.1.245:1 -            158 3300005977.a:Ga0081474_120110_6 -            545     0.031   14.4   0.2   2   2   5.4e-06      0.14   12.3   0.1    95   144   344   393   341   397 0.93 -
