#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PL12_e8.hmm|PL12:9   -            136 3300005977.a:Ga0081474_120919_6 -            181      0.12   12.5   0.0   1   1   7.5e-06      0.19   11.9   0.0    31    61    51    83    34    88 0.81 -
GH31_e6.hmm|GH31:14|CBM35:11|CBM61:11|GH27:11 -            433 3300005977.a:Ga0081474_120919_13 -            284      0.15   11.1   0.0   1   1   7.3e-06      0.19   10.8   0.0    49   162    48   158    30   189 0.82 -
GT4_e1687.hmm|GT4:8                               -            146 3300005977.a:Ga0081474_120919_15 -            469     0.061   13.5   0.1   1   2    0.0003       3.9    7.6   0.0    12    48   139   176   129   189 0.88 -
GT4_e1687.hmm|GT4:8                               -            146 3300005977.a:Ga0081474_120919_15 -            469     0.061   13.5   0.1   2   2    0.0076        98    3.1   0.1    57    92   356   394   336   399 0.79 -
CBM35_e74.hmm|CBM35:26|GH43_26:25|CBM66:1|CBM13:1 -            120 3300005977.a:Ga0081474_120919_15 -            469       3.3    8.2   7.6   1   4      0.65   8.3e+03   -2.8   0.0   102   114   116   128    94   132 0.64 -
CBM35_e74.hmm|CBM35:26|GH43_26:25|CBM66:1|CBM13:1 -            120 3300005977.a:Ga0081474_120919_15 -            469       3.3    8.2   7.6   2   4      0.28   3.6e+03   -1.7   0.0    37    68   148   178   140   196 0.69 -
CBM35_e74.hmm|CBM35:26|GH43_26:25|CBM66:1|CBM13:1 -            120 3300005977.a:Ga0081474_120919_15 -            469       3.3    8.2   7.6   3   4      0.06   7.7e+02    0.5   0.3    21    38   235   252   228   317 0.51 -
CBM35_e74.hmm|CBM35:26|GH43_26:25|CBM66:1|CBM13:1 -            120 3300005977.a:Ga0081474_120919_15 -            469       3.3    8.2   7.6   4   4   9.7e-05       1.2    9.5   0.2    23    61   368   406   351   417 0.88 -
GH13_e52.hmm|GH13:6  -             72 3300005977.a:Ga0081474_120919_16 -            298      0.27   11.9   0.1   1   2    0.0051   1.3e+02    3.3   0.0    37    56    10    29     6    39 0.81 -
GH13_e52.hmm|GH13:6  -             72 3300005977.a:Ga0081474_120919_16 -            298      0.27   11.9   0.1   2   2   0.00072        19    6.0   0.0    28    59   198   232   195   240 0.81 -
CBM73_e21.hmm|CBM73:100|GH18:100 -             51 3300005977.a:Ga0081474_120919_17 -            629     0.072   13.4   0.8   1   1   5.4e-06      0.14   12.5   0.8    17    29   531   543   526   548 0.81 -
GT83_e80.hmm|GT83:9  -            361 3300005977.a:Ga0081474_120919_18 -           1051     0.089   12.1   0.1   1   1   5.6e-06      0.14   11.4   0.1   135   168    14    48    11    53 0.88 -
GT2_e3279.hmm|GT2:49 -            322 3300005977.a:Ga0081474_120919_20 -            432       1.3    8.7   3.4   1   1    0.0001       2.6    7.7   3.4   248   315   295   360   276   363 0.86 -
GT4_e593.hmm|GT4:33  -            142 3300005977.a:Ga0081474_120919_21 -            456     0.051   13.8   0.1   1   1   4.1e-05      0.13   12.5   0.1    26    71    21    69    13    73 0.78 -
GT4_e3656.hmm|GT4:7  -            151 3300005977.a:Ga0081474_120919_21 -            456      0.11   12.9   0.1   1   1   6.5e-05      0.21   11.9   0.1    32    75    29    70    20    74 0.87 -
GT4_e3163.hmm|GT4:13 -            145 3300005977.a:Ga0081474_120919_21 -            456      0.12   12.7   0.0   1   1   6.9e-05      0.22   11.9   0.0    24    68    21    65    11    80 0.83 -
