Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300026288.a:Ga0209572_1000303_20	QGW30028.1|GT30	78.1	407	89	0	1	407	6	412	2.9e-196	688.3
3300026288.a:Ga0209572_1000145_24	QNR82966.1|GH28	68.4	392	123	1	34	425	22	412	1.0e-162	577.0
3300026288.a:Ga0209572_1000145_33	QGW27157.1|GT2	99.4	311	2	0	1	311	1	311	7.4e-176	620.2
3300026288.a:Ga0209572_1000145_51	QGW27138.1|GT2	96.4	274	10	0	114	387	15	288	1.2e-149	533.5
3300026288.a:Ga0209572_1000145_85	QGW27120.1|GH43_34	98.5	327	5	0	1	327	1	327	1.6e-197	692.2
3300026288.a:Ga0209572_1000145_126	ULQ52457.1|GH9	49.4	699	328	6	1	687	1	685	7.6e-197	691.0
3300026288.a:Ga0209572_1000111_27	QGW27647.1|GT2	76.4	339	80	0	1	339	1	339	3.9e-162	574.7
3300026288.a:Ga0209572_1000111_81	QGW27632.1|GT2	92.5	308	23	0	1	308	1	308	7.6e-165	583.6
3300026288.a:Ga0209572_1000111_82	QQN33861.1|GT0	56.8	370	154	3	4	368	2	370	9.1e-112	407.5
3300026288.a:Ga0209572_1000111_83	QGW27630.1|GT4	95.9	388	16	0	1	388	1	388	4.2e-221	770.8
3300026288.a:Ga0209572_1000111_88	QGW27625.1|GT2	94.8	306	16	0	1	306	14	319	7.1e-171	603.6
3300026288.a:Ga0209572_1000111_115	QGW27571.1|GH130	95.0	401	20	0	1	401	1	401	9.1e-227	789.6
3300026288.a:Ga0209572_1000111_117	QEC42459.1|GH26	58.1	351	146	1	26	375	20	370	1.5e-125	453.4
3300026288.a:Ga0209572_1000111_123	QGW27568.1|CE2	86.7	316	42	0	29	344	1	316	7.7e-166	587.0
3300026288.a:Ga0209572_1000111_130	AEV97381.1|GH127	69.0	664	202	3	15	675	9	671	3.3e-285	984.6
3300026288.a:Ga0209572_1000111_134	QGW27558.1|GH51	97.7	661	15	0	1	661	1	661	0.0e+00	1300.4
3300026288.a:Ga0209572_1000111_135	QGW27557.1|GH51	99.2	516	4	0	1	516	1	516	8.8e-307	1055.8
3300026288.a:Ga0209572_1000111_141	QGW28832.1|GH3	97.3	875	24	0	1	875	6	880	0.0e+00	1718.0
3300026288.a:Ga0209572_1000111_142	QGW28833.1|GH29	97.4	464	12	0	1	464	16	479	1.4e-274	948.7
3300026288.a:Ga0209572_1000111_144	QNA45714.1|CE20	71.2	465	133	1	11	475	14	477	5.1e-200	701.0
3300026288.a:Ga0209572_1000499_13	QNA44260.1|GH105	58.8	628	253	4	8	631	4	629	4.0e-221	771.5
3300026288.a:Ga0209572_1000499_14	QNA44259.1|GH28	71.9	516	143	2	25	538	30	545	1.9e-219	765.8
3300026288.a:Ga0209572_1000499_17	QGW28116.1|GH43_10	90.6	533	50	0	1	533	1	533	5.9e-306	1053.1
3300026288.a:Ga0209572_1000499_19	QGW30018.1|CE8	99.1	340	3	0	1	340	8	347	1.3e-197	692.6
3300026288.a:Ga0209572_1000499_20	QGW30017.1|CE12	96.7	243	8	0	12	254	1	243	1.8e-135	485.7
3300026288.a:Ga0209572_1000499_21	QGW30016.1|PL1_2	97.8	458	10	0	12	469	1	458	1.1e-271	939.1
3300026288.a:Ga0209572_1000499_48	AGL63717.2|GT4	49.2	651	310	7	194	843	107	737	1.7e-169	600.5
3300026288.a:Ga0209572_1000502_22	CAE6204650.1|GH28	50.7	601	292	2	2	600	745	1343	2.5e-172	609.4
3300026288.a:Ga0209572_1000502_26	QGW29132.1|CBM48|GH13_9	96.7	705	23	0	1	705	1	705	0.0e+00	1464.5
3300026288.a:Ga0209572_1000502_32	QGW29127.1|GT4	95.3	381	18	0	1	381	1	381	1.3e-219	765.8
3300026288.a:Ga0209572_1000502_34	QGW29125.1|GT2	97.8	313	7	0	1	313	1	313	8.0e-178	626.7
3300026288.a:Ga0209572_1000153_8	CUS02883.2|GH3	53.3	347	157	2	1	344	1	345	1.2e-105	387.1
3300026288.a:Ga0209572_1000153_55	QEC65885.1|GT83	45.1	514	270	5	5	516	19	522	2.6e-112	409.8
3300026288.a:Ga0209572_1000153_72	QGW29048.1|GT4	97.9	377	8	0	1	377	1	377	6.8e-208	726.9
3300026288.a:Ga0209572_1000153_118	QGW29093.1|GT9	81.0	331	63	0	1	331	1	331	3.2e-161	571.6
3300026288.a:Ga0209572_1000416_34	QGW27299.1|GT2	99.7	315	1	0	1	315	1	315	1.5e-176	622.5
3300026288.a:Ga0209572_1000073_7	UKZ91289.1|AA0	65.5	756	229	5	24	753	1	750	1.2e-293	1012.7
3300026288.a:Ga0209572_1000073_16	QGW29217.1|GT28	97.3	367	10	0	1	367	1	367	9.6e-199	696.4
3300026288.a:Ga0209572_1000073_60	QGW29266.1|GH18	96.9	356	11	0	7	362	1	356	1.4e-202	709.1
3300026288.a:Ga0209572_1000073_131	QGW29324.1|GH95	94.9	831	42	0	1	831	1	831	0.0e+00	1607.4
3300026288.a:Ga0209572_1000073_133	AMJ18631.1|GT2	52.6	1153	536	4	10	1161	3	1146	0.0e+00	1214.1
3300026288.a:Ga0209572_1000074_11	QGW26879.1|GH65	98.5	678	10	0	1	678	1	678	0.0e+00	1366.3
3300026288.a:Ga0209572_1000074_16	QGW26874.1|GH37	96.7	545	18	0	1	545	1	545	0.0e+00	1097.0
3300026288.a:Ga0209572_1000074_17	QGW26873.1|GH13_4	91.8	648	53	0	1	648	42	689	0.0e+00	1222.6
3300026288.a:Ga0209572_1000074_85	QGW29658.1|GH16_3	81.4	263	1	1	1	215	1	263	3.3e-122	441.4
3300026288.a:Ga0209572_1000074_102	AFD07221.1|GH2	57.1	657	279	2	13	666	9	665	9.0e-235	817.0
3300026288.a:Ga0209572_1000074_103	QNA46249.1|GH20	67.9	748	239	1	20	766	20	767	0.0e+00	1084.3
3300026288.a:Ga0209572_1000074_104	QGW29682.1|GH29	92.2	502	39	0	1	502	1	502	1.4e-280	968.8
3300026288.a:Ga0209572_1000074_105	QGW30110.1|GH35	97.5	570	14	0	37	606	1	570	0.0e+00	1182.2
3300026288.a:Ga0209572_1000074_106	QGW29684.1|GH20	95.7	851	37	0	1	851	1	851	0.0e+00	1713.7
3300026288.a:Ga0209572_1000074_107	QGW29685.1|CE20	94.8	499	26	0	1	499	1	499	6.1e-281	969.9
3300026288.a:Ga0209572_1000074_108	QGW29686.1|GH27	95.9	391	16	0	1	391	1	391	2.9e-225	784.6
3300026288.a:Ga0209572_1000074_110	QGW29688.1|GH33	96.6	386	13	0	1	386	1	386	2.5e-221	771.5
3300026288.a:Ga0209572_1000074_141	QGW29720.1|GT4	98.5	336	5	0	1	336	17	352	1.6e-192	675.6
3300026288.a:Ga0209572_1000074_147	QGW29726.1|GT2	93.8	325	20	0	4	328	1	325	1.4e-161	572.8
3300026288.a:Ga0209572_1000074_150	QGW29727.1|GT4	93.5	371	24	0	3	373	1	371	7.8e-204	713.4
3300026288.a:Ga0209572_1000074_151	QGW29728.1|GT4	94.3	333	19	0	1	333	1	333	9.4e-177	623.2
3300026288.a:Ga0209572_1000074_153	QGW29730.1|GT4	90.9	372	34	0	1	372	28	399	4.7e-201	704.1
3300026288.a:Ga0209572_1000074_154	QGW29731.1|GT4	93.9	228	14	0	1	228	1	228	6.0e-122	441.4
3300026288.a:Ga0209572_1000074_156	QKJ30428.1|GT4	39.5	948	547	12	1	928	8	948	1.7e-186	657.1
3300026288.a:Ga0209572_1000074_157	QGW29741.1|GT4	85.5	965	139	1	3	966	1	965	0.0e+00	1690.2
3300026288.a:Ga0209572_1000215_11	QEC68626.1|GH0	71.2	868	250	0	1	868	1	868	0.0e+00	1346.3
3300026288.a:Ga0209572_1000215_40	ALR08738.2|GT83	42.2	618	309	9	3	609	2	582	3.4e-132	476.1
3300026288.a:Ga0209572_1000215_59	QGW29165.1|PL26	96.0	909	36	0	1	909	1	909	0.0e+00	1800.4
3300026288.a:Ga0209572_1000721_2	QGW29989.1|GH105	98.9	371	4	0	16	386	1	371	3.5e-223	777.7
3300026288.a:Ga0209572_1000721_4	QGW27554.1|GH2	98.9	1028	11	0	1	1028	11	1038	0.0e+00	2110.5
3300026288.a:Ga0209572_1000721_8	QNA46257.1|GH43_19|GH43_34	71.1	681	194	3	39	718	30	708	4.4e-299	1031.2
3300026288.a:Ga0209572_1000721_9	QGW27555.1|GH154	94.6	648	35	0	1	648	1	648	0.0e+00	1284.6
3300026288.a:Ga0209572_1000721_10	QGW28881.1|GH105	95.0	397	18	1	1	397	5	399	1.2e-226	789.3
3300026288.a:Ga0209572_1000721_24	QGW28869.1|PL1_2	98.1	464	9	0	1	464	1	464	1.0e-274	949.1
3300026288.a:Ga0209572_1000721_25	QGW28868.1|GH138	97.0	875	26	0	1	875	3	877	0.0e+00	1729.1
3300026288.a:Ga0209572_1000721_26	QGW28867.1|GH28	97.5	515	13	0	1	515	1	515	1.4e-275	952.2
3300026288.a:Ga0209572_1000721_27	QNA45670.1|GH95	69.5	909	277	0	1	909	19	927	0.0e+00	1380.5
3300026288.a:Ga0209572_1000551_12	QGW27223.1|GT2	83.0	230	39	0	157	386	1	230	2.7e-103	379.4
3300026288.a:Ga0209572_1000551_29	CAE6201338.1|GH1	51.2	658	282	12	7	649	587	1220	8.6e-182	641.0
3300026288.a:Ga0209572_1000551_35	CCO12112.2|GH13_31	61.8	424	160	2	1	422	1	424	1.5e-147	526.6
3300026288.a:Ga0209572_1000133_11	QGW28088.1|GH125	98.1	473	9	0	1	473	1	473	1.6e-286	988.4
3300026288.a:Ga0209572_1000133_37	QGW28225.1|GT4	53.5	389	181	0	1	389	7	395	8.3e-116	421.0
3300026288.a:Ga0209572_1000133_54	CAN65674.1|GH28	41.1	545	292	7	74	614	111	630	2.9e-118	429.9
3300026288.a:Ga0209572_1000133_66	QGW28193.1|GT2	93.9	244	15	0	1	244	1	244	3.2e-129	464.9
3300026288.a:Ga0209572_1000133_67	QGW28192.1|GT4	95.5	381	17	0	16	396	1	381	1.8e-214	748.8
3300026288.a:Ga0209572_1000133_68	QGW28191.1|GT0	97.7	301	7	0	1	301	1	301	1.6e-175	619.0
3300026288.a:Ga0209572_1000133_132	QGW28134.1|GH171	95.1	429	21	0	1	429	1	429	8.8e-244	846.3
3300026288.a:Ga0209572_1000342_30	QGW27475.1|GT5	92.7	274	20	0	1	274	1	274	3.9e-152	541.2
3300026288.a:Ga0209572_1000342_45	QGW27488.1|CBM20|GH77	96.8	895	29	0	1	895	1	895	0.0e+00	1851.6
3300026288.a:Ga0209572_1001376_12	QGW28003.1|GT0	98.7	399	5	0	1	399	1	399	1.4e-227	792.3
3300026288.a:Ga0209572_1000154_3	BAV08892.1|CBM4|GH10	57.5	513	208	5	31	533	4	516	5.9e-165	584.7
3300026288.a:Ga0209572_1000154_7	QEH40986.1|GH115	55.4	426	181	5	1	420	429	851	4.1e-129	465.3
3300026288.a:Ga0209572_1000154_8	QNA44216.1|GH10	69.9	369	111	0	1	369	1	369	3.5e-156	555.1
3300026288.a:Ga0209572_1000154_9	UQY85893.1|GH43_1	60.1	481	191	1	8	487	6	486	7.9e-156	554.3
3300026288.a:Ga0209572_1000154_10	ANH81484.1|GH43_1	75.6	344	83	1	1	343	1	344	3.2e-159	565.1
3300026288.a:Ga0209572_1000154_11	UPZ17746.1|CE20	50.5	632	307	6	3	632	4	631	2.2e-182	642.9
3300026288.a:Ga0209572_1000154_84	CAE6110940.1|CE8	42.8	549	291	9	11	550	253	787	5.7e-118	428.7
3300026288.a:Ga0209572_1000696_1	QGW27552.1|PL42	98.3	286	5	0	9	294	18	303	2.7e-167	591.7
3300026288.a:Ga0209572_1000696_4	QGW27550.1|GH144	96.9	453	14	0	1	453	1	453	4.7e-272	940.3
3300026288.a:Ga0209572_1000696_13	ACU62277.1|GH35	63.9	385	138	1	6	390	2	385	6.6e-145	517.7
3300026288.a:Ga0209572_1000696_14	QUT49305.1|GH43_3	42.3	792	290	4	23	814	36	660	5.0e-179	632.1
3300026288.a:Ga0209572_1000696_15	QGW27541.1|GH92	98.8	768	9	0	1	768	1	768	0.0e+00	1566.6
3300026288.a:Ga0209572_1000696_16	QNA42711.1|GH92	79.9	989	197	2	1	988	1	988	0.0e+00	1669.8
3300026288.a:Ga0209572_1000696_17	ATB43060.1|CBM6	61.1	265	101	2	45	309	26	288	2.6e-104	382.5
3300026288.a:Ga0209572_1000696_23	QGW27535.1|CBM61|GH43_37	97.6	539	13	0	1	539	1	539	0.0e+00	1099.7
3300026288.a:Ga0209572_1000696_24	QEC56277.1|GH115	51.2	960	445	9	32	971	16	972	2.1e-285	985.7
3300026288.a:Ga0209572_1000085_11	QGW27868.1|GT51	93.0	801	56	0	1	801	1	801	0.0e+00	1515.7
3300026288.a:Ga0209572_1000085_28	QGW27852.1|GH29	93.6	438	28	0	1	438	1	438	4.6e-256	887.1
3300026288.a:Ga0209572_1000085_32	QBQ55251.1|CBM50	42.6	876	463	12	3	845	21	889	7.1e-168	595.1
3300026288.a:Ga0209572_1000085_66	QEC66555.1|GT5	66.1	472	158	1	1	472	1	470	5.2e-189	664.5
3300026288.a:Ga0209572_1000085_69	QGW27818.1|GH13	97.8	626	14	0	1	626	1	626	0.0e+00	1286.6
3300026288.a:Ga0209572_1000085_121	QGW27800.1|GT4	94.5	364	20	0	1	364	1	364	4.1e-210	734.2
3300026288.a:Ga0209572_1000085_156	QYO62262.1|GH13	67.3	346	111	1	1	346	1	344	5.0e-119	432.2
3300026288.a:Ga0209572_1000053_47	CAD7245033.1|GT58	63.4	503	149	5	3	498	1053	1527	5.2e-171	604.7
3300026288.a:Ga0209572_1000053_55	CAD7226128.1|GH38	35.6	724	393	14	8	693	1345	2033	7.1e-113	412.1
3300026288.a:Ga0209572_1000053_86	CAG7883609.1|GT1	50.9	906	402	13	9	908	171	1039	3.2e-243	845.5
3300026288.a:Ga0209572_1000053_141	QGW28954.1|GT2	99.6	248	1	0	5	252	1	248	1.8e-143	512.3
3300026288.a:Ga0209572_1000053_162	QGW28930.1|CBM35	95.2	861	41	0	24	884	1	861	0.0e+00	1693.7
3300026288.a:Ga0209572_1000053_197	QGW27438.1|GH13_20	95.9	462	19	0	1	462	1	462	6.4e-280	966.8
3300026288.a:Ga0209572_1000053_202	QGW27440.1|GH31	86.3	643	84	2	4	642	2	644	0.0e+00	1176.0
3300026288.a:Ga0209572_1000053_205	CAD7280782.1|GT2	44.4	797	409	9	109	875	374	1166	1.7e-180	637.1
3300026288.a:Ga0209572_1000053_210	AEW01300.1|GT51	62.8	760	279	2	28	784	35	793	4.8e-288	994.2
3300026288.a:Ga0209572_1000147_27	CAD7252417.1|GH13	52.9	594	272	5	131	718	341	932	1.6e-165	587.0
3300026288.a:Ga0209572_1000147_29	QGW27911.1|GT4	89.9	388	39	0	1	388	1	388	2.3e-206	721.8
3300026288.a:Ga0209572_1000147_30	UEG48722.1|GT4	50.3	368	178	2	5	372	2	364	5.3e-110	401.7
3300026288.a:Ga0209572_1000147_56	QGW28530.1|GH2|GH53	95.7	1127	45	2	10	1133	10	1136	0.0e+00	2258.4
3300026288.a:Ga0209572_1000147_57	QNA42644.1|GH53	73.5	343	89	2	8	349	9	350	1.1e-146	523.5
3300026288.a:Ga0209572_1000147_133	QGW27715.1|CBM50	90.4	218	21	0	1	218	1	218	5.1e-115	417.5
3300026288.a:Ga0209572_1000030_95	QGW29926.1|CE9	94.3	334	19	0	1	334	1	334	5.1e-184	647.5
3300026288.a:Ga0209572_1000030_97	QGW29928.1|GT51	98.7	229	3	0	1	229	1	229	2.8e-127	458.4
3300026288.a:Ga0209572_1000030_128	AOW16875.1|GH32	49.4	492	238	7	32	518	27	512	7.9e-138	494.6
3300026288.a:Ga0209572_1000030_211	QGW26776.1|GT4	92.5	345	26	0	1	345	9	353	1.5e-177	625.9
3300026288.a:Ga0209572_1000030_218	QGW29934.1|GH3	98.3	747	13	0	34	780	1	747	0.0e+00	1454.5
3300026288.a:Ga0209572_1000030_238	AWG21359.1|GT1	58.3	324	134	1	1	324	1	323	1.9e-108	396.4
