CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_16	22514	23776	+	2.A.41.2.11
CGC1	CAZyme	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_17	23791	27363	-	CBM67| CBM67
CGC1	null	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_18	27438	28373	-	null
CGC1	null	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_19	28378	29244	+	null
CGC1	STP	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_20	29205	30257	+	Pyr_redox
CGC1	null	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_21	30276	31313	+	null
CGC1	TF	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_22	31470	31982	+	HTH_5
CGC1	null	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_23	31979	32536	+	null
CGC1	STP	3300013014.a:Ga0164295_10000141	3300013014.a:Ga0164295_10000141_24	32533	33705	+	Pyr_redox
CGC1	TC	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_2	189	809	-	9.B.114.1.1
CGC1	null	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_3	881	1831	-	null
CGC1	TF	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_4	1986	4985	+	Fez1
CGC1	STP	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_5	4996	7161	+	PAS+PAS+HisKA+HATPase_c
CGC1	STP	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_6	7479	8759	+	Response_reg+SpoIIE
CGC1	STP	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_7	8813	9316	+	Response_reg
CGC1	TC	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_8	9273	10556	+	8.A.59.3.1
CGC1	null	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_9	10569	11048	-	null
CGC1	STP	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_10	11078	12721	-	HD
CGC1	null	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_11	13090	13929	+	null
CGC1	null	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_12	13872	13988	+	null
CGC1	CAZyme	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_13	13991	14938	+	GT9
CGC1	TC	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_14	14930	16207	-	2.A.1.15.9
CGC1	TC	3300013014.a:Ga0164295_10001560	3300013014.a:Ga0164295_10001560_15	16332	18431	-	1.B.14.1.4
CGC1	TF	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_3	1190	1804	+	LexA_DNA_bind
CGC1	STP	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_4	1824	2318	-	Rhodanese
CGC1	null	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_5	2315	3007	-	null
CGC1	CAZyme	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_6	3158	4336	+	CE4
CGC1	TC	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_7	4355	5731	+	3.A.5.1.1
CGC1	null	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_8	5734	6585	+	null
CGC1	STP	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_9	6678	8717	+	HATPase_c
CGC1	TF	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_10	8763	9434	+	GerE
CGC1	TC	3300013014.a:Ga0164295_10000603	3300013014.a:Ga0164295_10000603_11	9680	11311	+	2.A.111.2.1
