dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:9	-	-	121	3300029337.a:Ga0243320_1000069_151	253	5.3e-61	1	121	6	126	0.9917355371900827	0.9917355371900827
GT83_e25	GT83:8	-	-	424	3300029337.a:Ga0243320_1000535_50	547	6.5e-242	1	424	9	440	0.9976415094339622	0.9976415094339622
GT28_e1	GT28:2579|CE4:1	-	-	164	3300029337.a:Ga0243320_1001045_8	370	8.1e-54	1	164	192	357	0.9939024390243902	0.9939024390243902
GT9_e90	GT9:25	-	-	231	3300029337.a:Ga0243320_1001085_25	340	1.1e-102	1	228	75	303	0.9826839826839827	0.9826839826839827
GT2	GT2:31	-	-	161	3300029337.a:Ga0243320_1001629_14	337	1.1e-76	1	160	5	164	0.9875776397515528	0.9875776397515528
GT51_e169	GT51:10	-	-	167	3300029337.a:Ga0243320_1001824_8	269	7.5e-106	1	167	80	246	0.9940119760479041	0.9940119760479041
GT26_e50	GT26:10	-	-	171	3300029337.a:Ga0243320_1001841_10	241	8.5e-99	1	171	57	227	0.9941520467836257	0.9941520467836257
GT2	GT2:27	-	-	224	3300029337.a:Ga0243320_1001841_13	421	2.4e-111	1	224	46	269	0.9955357142857143	0.9955357142857143
GH3_e54	GH3:9	-	-	179	3300029337.a:Ga0243320_1000069_101	383	1.4e-106	1	179	158	336	0.994413407821229	0.994413407821229
GT2	GT2:8|GT14:1	-	-	164	3300029337.a:Ga0243320_1000069_150	323	1.2e-54	1	162	6	164	0.9817073170731707	0.9817073170731707
GT111_e25	GT111:250|GT8:3	-	-	219	3300029337.a:Ga0243320_1000069_159	254	7.9e-102	1	218	6	220	0.9908675799086758	0.9908675799086758
GT4_e630	GT4:8	-	-	108	3300029337.a:Ga0243320_1000069_160	364	7.5e-48	2	108	193	299	0.9814814814814815	0.9814814814814815
CE4_e298	CE4:333|GT4:325	2.4.1.-:1|3.5.1.-:1	peptidoglycan	142	3300029337.a:Ga0243320_1000069_161	334	1.2e-30	5	141	89	295	0.9577464788732394	0.9577464788732394
GH3_e191	GH3:10	-	-	218	3300029337.a:Ga0243320_1000069_62	383	2.3e-122	1	218	122	339	0.9954128440366973	0.9954128440366973
GT28_e21	GT28:21	-	-	147	3300029337.a:Ga0243320_1000197_11	385	2.1e-64	1	144	206	349	0.9727891156462585	0.9727891156462585
GT30_e33	GT30:55	-	-	180	3300029337.a:Ga0243320_1000266_15	435	1.8e-79	1	180	35	216	0.9944444444444445	0.9944444444444445
GT19_e10	GT19:21	-	-	356	3300029337.a:Ga0243320_1000266_17	381	1.7e-179	1	356	4	358	0.9971910112359551	0.9971910112359551
CE11_e35	CE11:10	-	-	267	3300029337.a:Ga0243320_1000266_21	280	3.2e-163	1	267	6	272	0.9962546816479401	0.9962546816479401
CE4_e274	CE4:13|GT4:1	-	-	141	3300029337.a:Ga0243320_1000266_79	287	5.1e-33	1	140	94	221	0.9858156028368794	0.9858156028368794
GT51_e132	GT51:107	-	-	176	3300029337.a:Ga0243320_1000584_46	697	1.6e-83	2	176	76	251	0.9886363636363636	0.9886363636363636
GT83_e69	GT83:43	-	-	427	3300029337.a:Ga0243320_1000807_17	544	2.2e-163	3	427	7	457	0.9929742388758782	0.9929742388758782
GT9_e170	GT9:21	-	-	230	3300029337.a:Ga0243320_1001085_26	317	3.3e-126	2	229	77	305	0.9869565217391304	0.9869565217391304
GT4_e1109	GT4:12	-	-	151	3300029337.a:Ga0243320_1001115_14	356	4e-69	1	151	181	331	0.9933774834437086	0.9933774834437086
GH18_e361	GH18:9	-	-	251	3300029337.a:Ga0243320_1001857_1	561	7.6e-162	1	250	180	429	0.9920318725099602	0.9920318725099602
