Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300029714.a:Ga0245242_1000046_21	CUS04921.2|GT4	36.8	969	432	12	3	917	17	859	1.7e-172	610.5
3300029714.a:Ga0245242_1000046_30	CAD7226128.1|GH38	34.7	737	421	14	3	701	1339	2053	1.1e-113	414.8
3300029714.a:Ga0245242_1000046_61	CCO12112.2|GH13_31	72.1	427	113	2	1	426	1	422	1.7e-173	612.8
3300029714.a:Ga0245242_1000046_78	CCO12868.2|GH1	44.5	1430	502	13	10	1396	5	1185	0.0e+00	1125.2
3300029714.a:Ga0245242_1000046_124	CBK65220.1|GT2	78.4	236	51	0	1	236	1	236	5.3e-105	384.4
3300029714.a:Ga0245242_1000046_165	QGA24357.1|GH2	45.4	641	342	5	8	643	14	651	6.5e-169	598.2
3300029714.a:Ga0245242_1000024_39	CAD7252417.1|GH13	54.0	589	260	7	130	713	341	923	2.0e-163	580.1
3300029714.a:Ga0245242_1000024_86	QYO62262.1|GH13	64.5	346	121	1	1	346	1	344	8.9e-116	421.4
3300029714.a:Ga0245242_1000024_156	AXG45674.1|GH6	40.0	695	384	7	160	843	180	852	3.9e-134	483.0
3300029714.a:Ga0245242_1000024_181	CAE6110940.1|CE8	46.7	548	270	9	19	557	253	787	3.6e-136	489.2
3300029714.a:Ga0245242_1000024_210	BBL01595.1|GT51	64.2	790	259	4	19	784	15	804	3.8e-301	1037.7
3300029714.a:Ga0245242_1000040_1	QGA23655.1|GT3|GT35	67.9	1419	451	4	3	1418	2	1419	0.0e+00	2021.5
3300029714.a:Ga0245242_1000040_2	BCG53483.1|GH133	67.8	640	204	2	1	640	1	638	7.0e-269	930.2
3300029714.a:Ga0245242_1000040_3	BBL04037.1|GT4	77.9	429	92	2	1	427	1	428	4.5e-195	684.5
3300029714.a:Ga0245242_1000040_4	BBL12011.1|GH57	63.0	392	142	2	1	389	1	392	5.7e-147	524.6
3300029714.a:Ga0245242_1000040_22	CAN65674.1|GH28	44.0	570	287	9	77	640	111	654	4.1e-128	462.6
3300029714.a:Ga0245242_1000040_26	CUS04494.2|GH39	49.3	1254	586	11	3	1210	8	1257	0.0e+00	1112.8
3300029714.a:Ga0245242_1000040_67	BBL16095.1|GT5	72.5	269	70	3	1	269	1	265	2.4e-109	399.1
3300029714.a:Ga0245242_1000040_122	ABM98857.2|GT4	67.6	306	98	1	2	307	7	311	3.9e-124	448.4
3300029714.a:Ga0245242_1000040_129	QGA24118.1|GT2	74.9	319	80	0	10	328	2	320	2.2e-141	505.8
3300029714.a:Ga0245242_1000040_158	AGL63717.2|GT4	48.1	619	304	7	204	821	107	709	3.5e-159	566.2
3300029714.a:Ga0245242_1000069_64	AHC21644.2|GH1	48.7	517	261	2	3	518	8	521	5.1e-137	491.9
3300029714.a:Ga0245242_1000069_73	QGA22905.1|CBM50	40.8	617	336	11	1	605	1	600	3.4e-124	449.5
3300029714.a:Ga0245242_1000069_129	AFL76908.1|CBM50|GH23	57.9	380	154	3	70	448	83	457	1.2e-123	447.2
3300029714.a:Ga0245242_1001448_2	CAG7883609.1|GT1	55.4	901	369	6	3	901	169	1038	2.6e-277	958.7
3300029714.a:Ga0245242_1001448_13	CAG7911095.1|GH5_11	40.7	897	489	14	13	873	589	1478	9.9e-194	681.0
3300029714.a:Ga0245242_1000036_37	ULB35801.1|GH130	77.7	346	77	0	1	346	1	346	4.3e-164	581.3
3300029714.a:Ga0245242_1000036_50	CAE6204650.1|GH28	48.8	600	299	3	2	594	745	1343	1.4e-167	593.6
3300029714.a:Ga0245242_1000036_64	QGA24435.1|GT19	63.4	377	138	0	1	377	1	377	1.6e-135	486.5
3300029714.a:Ga0245242_1000036_93	CBK62802.1|CE11	69.3	462	142	0	1	462	1	462	3.2e-191	671.8
3300029714.a:Ga0245242_1000036_97	AGL64345.2|GT2	50.5	578	282	1	381	954	277	854	1.9e-161	573.9
3300029714.a:Ga0245242_1000036_109	AVI59029.1|GT2	46.6	438	226	4	1	437	1	431	1.3e-109	400.6
3300029714.a:Ga0245242_1000036_146	QYU66396.1|GH13_23	50.8	463	209	8	2	452	8	463	1.8e-110	403.7
3300029714.a:Ga0245242_1000036_148	CCO12102.2|GH13_31	56.4	344	147	2	1	341	1	344	3.4e-105	385.6
3300029714.a:Ga0245242_1000176_7	AMJ18631.1|GT2	49.8	1177	554	14	8	1167	3	1159	0.0e+00	1100.5
