Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300013815.a:Ga0120993_10026_17	QTP55252.1|GT4	39.5	846	480	13	1	828	1	832	3.8e-158	562.8
3300013815.a:Ga0120993_10026_20	APV41545.1|GT4	66.4	378	127	0	1	378	1	378	3.4e-138	495.4
3300013815.a:Ga0120993_10026_21	QQE86628.1|GT4	63.9	368	133	0	1	368	1	368	1.4e-136	490.0
3300013815.a:Ga0120993_10026_45	QQN38912.1|GT2	86.5	244	33	0	1	244	1	244	9.5e-126	453.4
3300013815.a:Ga0120993_10026_47	AZV30663.1|GT2	54.4	515	220	6	4	503	871	1385	1.6e-143	513.5
3300013815.a:Ga0120993_10023_10	AYA03764.1|GT2	90.2	256	25	0	3	258	2	257	1.1e-132	476.5
3300013815.a:Ga0120993_10023_11	UDM38762.1|GT4	89.5	344	36	0	1	344	1	344	1.3e-173	612.8
3300013815.a:Ga0120993_10023_13	QIT16745.1|GT4	76.9	368	84	1	1	367	1	368	1.4e-157	559.7
3300013815.a:Ga0120993_10023_14	QIT16746.1|GT25	74.0	281	73	0	1	281	1	281	1.2e-119	433.3
3300013815.a:Ga0120993_10023_17	ALR08738.2|GT83	50.8	597	274	9	2	588	1	587	3.5e-166	589.0
3300013815.a:Ga0120993_10023_38	QQN39921.1|GH3	95.0	340	17	0	1	340	1	340	1.9e-185	652.1
3300013815.a:Ga0120993_10023_41	AHC21644.2|GH1	49.4	520	259	3	5	524	6	521	1.4e-142	510.4
3300013815.a:Ga0120993_10005_83	QXF33454.1|GH13_3	58.6	459	184	1	10	468	11	463	2.3e-147	526.2
3300013815.a:Ga0120993_10005_89	CAD7226128.1|GH38	36.4	715	380	14	11	681	1345	2028	1.8e-121	440.7
3300013815.a:Ga0120993_10005_177	CAG7911095.1|GH5_11	40.2	973	465	20	18	959	589	1475	5.4e-201	705.3
3300013815.a:Ga0120993_10005_238	CAD7280782.1|GT2	95.2	252	12	0	1	252	1	252	1.1e-136	491.1
3300013815.a:Ga0120993_10005_241	CAD7280782.1|GT2	80.4	929	65	2	1	902	338	1176	0.0e+00	1473.0
3300013815.a:Ga0120993_10005_242	CAD7280782.1|GT2	86.4	339	45	1	43	381	1178	1515	1.7e-151	539.7
3300013815.a:Ga0120993_10005_243	CAD7280782.1|GT2	77.4	359	64	4	92	433	1440	1798	1.2e-148	530.4
3300013815.a:Ga0120993_10005_244	CAD7280782.1|GT2	88.3	369	38	3	20	386	1793	2158	1.0e-174	616.7
3300013815.a:Ga0120993_10005_245	CAD7280782.1|GT2	78.2	280	16	2	17	296	2136	2370	8.2e-116	420.6
3300013815.a:Ga0120993_10005_247	UDM37557.1|CE4	93.5	612	40	0	1	612	1	612	0.0e+00	1152.9
3300013815.a:Ga0120993_10005_248	QQN40179.1|GT2	94.5	422	23	0	1	422	1	422	7.3e-243	843.2
3300013815.a:Ga0120993_10005_250	QQN40181.1|GH153	89.2	409	44	0	1	409	1	409	2.5e-219	765.0
3300013815.a:Ga0120993_10005_269	ATE86697.1|GH36	49.2	474	233	4	8	478	724	1192	2.4e-123	446.4
3300013815.a:Ga0120993_10005_275	QYO62262.1|GH13	66.3	344	115	1	3	346	2	344	2.9e-119	433.0
3300013815.a:Ga0120993_10005_283	CAD7221988.1|GH103	42.4	575	326	3	13	582	18	592	8.3e-132	474.9
3300013815.a:Ga0120993_10005_312	USE84068.1|GT9	70.5	285	84	0	11	295	10	294	3.1e-123	445.3
3300013815.a:Ga0120993_10005_316	QQN40251.1|CBM50|GH23	88.0	1037	116	2	1	1033	1	1033	0.0e+00	1686.4
3300013815.a:Ga0120993_10005_317	AZV31449.1|GH23	38.9	586	345	7	26	605	237	815	5.3e-117	425.6
3300013815.a:Ga0120993_10005_318	AZV31449.1|GH23	59.7	362	137	2	1	353	817	1178	8.1e-118	427.6
3300013815.a:Ga0120993_10005_378	QQN40371.1|GH103	95.2	333	16	0	1	333	1	333	8.5e-186	653.3
3300013815.a:Ga0120993_10005_406	AMJ20543.1|GH13_11	55.2	397	174	2	21	414	14	409	9.5e-118	427.6
3300013815.a:Ga0120993_10016_30	AWZ17133.1|GH13_30	34.0	1111	638	18	3	1044	406	1490	1.2e-165	588.2
