Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011797.a:Ga0121677_100040_18	QAT15203.1|GH23	100.0	220	0	0	1	220	1	220	3.5e-119	431.4
3300011797.a:Ga0121677_100031_18	ANF55730.1|GT4	98.9	361	4	0	1	361	1	361	3.0e-213	744.6
3300011797.a:Ga0121677_100031_25	QCQ97577.1|GT2|GT4	56.3	1038	437	3	44	1078	47	1070	0.0e+00	1176.8
3300011797.a:Ga0121677_100031_36	QWA11134.1|GT2	54.8	343	154	1	1	342	288	630	1.7e-104	383.3
3300011797.a:Ga0121677_100031_39	QYC09500.1|GT4	65.8	433	147	1	4	435	13	445	9.2e-164	580.5
3300011797.a:Ga0121677_100031_41	QYC09774.1|GT83	73.7	544	143	0	5	548	5	548	3.6e-229	798.1
3300011797.a:Ga0121677_100031_42	ANF55734.1|GT2	95.5	245	11	0	1	245	1	245	8.3e-130	466.8
3300011797.a:Ga0121677_100002_31	CCO12868.2|GH1	45.8	1379	507	10	18	1356	7	1184	0.0e+00	1163.3
3300011797.a:Ga0121677_100002_35	CAD7226128.1|GH38	35.9	719	406	12	11	690	1345	2047	1.6e-117	427.6
3300011797.a:Ga0121677_100002_93	QCW79542.1|GH101	53.5	505	220	4	10	510	575	1068	5.5e-144	515.0
3300011797.a:Ga0121677_100002_230	ALR08738.2|GT83	39.4	616	330	11	5	607	2	587	1.2e-113	414.5
3300011797.a:Ga0121677_100002_314	CAG7911095.1|GH5_11	41.7	935	475	19	12	918	587	1479	3.6e-194	682.6
3300011797.a:Ga0121677_100001_11	CCO12112.2|GH13_31	61.5	426	159	3	1	421	1	426	1.1e-142	510.4
3300011797.a:Ga0121677_100001_60	AMJ20543.1|GH13_11	58.8	408	165	2	18	425	5	409	4.6e-136	488.4
3300011797.a:Ga0121677_100001_64	UAB77099.1|GH23	53.1	373	164	4	1	372	350	712	2.4e-104	382.9
3300011797.a:Ga0121677_100001_113	QBQ48065.1|CBM50	88.9	359	38	2	1	358	1	358	1.3e-147	526.6
3300011797.a:Ga0121677_100001_154	QBQ50027.1|GT51	98.7	796	10	0	17	812	1	796	0.0e+00	1513.0
3300011797.a:Ga0121677_100001_157	QBQ48107.1|GH23	96.0	676	27	0	1	676	7	682	0.0e+00	1288.9
3300011797.a:Ga0121677_100001_162	ANF54157.1|GT2	92.6	462	34	0	4	465	5	466	1.1e-250	869.4
3300011797.a:Ga0121677_100001_186	AVM55139.1|GH65	41.4	690	385	8	31	713	675	1352	6.0e-144	515.4
3300011797.a:Ga0121677_100001_286	AXC50259.1|GH0	93.5	1319	86	0	1	1319	1	1319	0.0e+00	2426.0
3300011797.a:Ga0121677_100001_304	AGL63717.2|GT4	47.0	643	322	8	271	912	107	731	1.4e-151	541.2
3300011797.a:Ga0121677_100001_332	CAE6204650.1|GH28	50.7	605	290	4	2	599	740	1343	2.1e-171	606.3
3300011797.a:Ga0121677_100001_513	QBQ49957.1|GT4	99.6	758	3	0	46	803	1	758	0.0e+00	1530.8
3300011797.a:Ga0121677_100001_514	ANF54015.1|GH1	97.7	517	11	1	1	516	1	517	1.7e-310	1068.1
3300011797.a:Ga0121677_100001_533	QBQ47299.1|GH65	99.6	691	3	0	1	691	1	691	0.0e+00	1382.5
3300011797.a:Ga0121677_100001_699	AGL63702.2|GT4	43.7	542	273	6	1	533	1	519	4.4e-123	445.7
3300011797.a:Ga0121677_100001_713	ANF54916.1|GH10	97.7	355	8	0	1	355	1	355	3.3e-204	714.5
3300011797.a:Ga0121677_100001_720	ANF54911.1|GT9	97.8	318	7	0	1	318	1	318	1.1e-174	616.3
3300011797.a:Ga0121677_100001_743	ANF54865.1|GH3	96.8	349	11	0	1	349	1	349	8.3e-192	673.3
3300011797.a:Ga0121677_100001_783	QBQ47453.1|GT30	97.7	433	10	0	1	433	1	433	5.2e-244	847.0
3300011797.a:Ga0121677_100001_802	QBQ47471.1|GH103	98.7	379	5	0	32	410	50	428	5.9e-221	770.4
3300011797.a:Ga0121677_100014_28	CAG7883609.1|GT1	55.5	883	375	5	3	881	171	1039	2.2e-268	929.1
3300011797.a:Ga0121677_100014_33	VTO12384.1|GT107	95.5	687	31	0	1	687	15	701	0.0e+00	1332.8
3300011797.a:Ga0121677_100014_55	ACX49739.1|GH4	37.0	1057	609	22	8	1021	11	1053	1.7e-149	534.6
3300011797.a:Ga0121677_100014_89	QBQ48554.1|GH23	98.1	265	5	0	1	265	1	265	6.6e-141	503.8
3300011797.a:Ga0121677_100014_107	AGL63717.2|GT4	44.3	630	287	10	176	747	107	730	6.2e-139	498.8
3300011797.a:Ga0121677_100010_20	ANF53977.1|GT19	97.2	388	11	0	1	388	1	388	1.4e-203	712.6
3300011797.a:Ga0121677_100010_37	AWZ17133.1|GH13_30	36.2	1189	694	21	7	1145	398	1571	7.7e-186	655.2
3300011797.a:Ga0121677_100010_67	QBQ48245.1|GT4	98.6	416	6	0	1	416	1	416	1.7e-239	832.0
3300011797.a:Ga0121677_100010_75	QCE13289.1|CE8	52.2	408	181	2	3	397	406	812	1.4e-113	413.7
3300011797.a:Ga0121677_100010_141	ANF53915.1|GT2	95.8	310	13	0	1	310	1	310	5.3e-166	587.4
3300011797.a:Ga0121677_100010_142	ANF53914.1|GT2	95.9	317	13	0	1	317	1	317	1.1e-174	616.3
3300011797.a:Ga0121677_100010_161	CUS04494.2|GH39	55.2	346	153	2	9	353	5	349	7.2e-106	387.9
3300011797.a:Ga0121677_100010_162	CUS04494.2|GH39	59.4	908	328	8	24	896	358	1259	3.7e-292	1008.1
3300011797.a:Ga0121677_100010_174	AMJ20543.1|GH13_11	55.9	406	176	2	11	414	5	409	1.4e-121	440.3
3300011797.a:Ga0121677_100035_42	QYC09165.1|GT4	70.9	364	106	0	1	364	1	364	8.9e-139	497.3
3300011797.a:Ga0121677_100011_55	AMJ20771.1|GH13_26	43.0	870	470	13	3	859	4	860	2.2e-209	733.0
3300011797.a:Ga0121677_100011_76	QBQ49372.1|GH102	97.1	373	11	0	1	373	1	373	2.9e-195	684.9
3300011797.a:Ga0121677_100011_131	AGL64345.2|GT2	45.7	573	303	4	423	992	288	855	1.1e-135	488.4
3300011797.a:Ga0121677_100011_138	CAD7252417.1|GH13	44.0	573	309	8	132	695	345	914	2.9e-117	426.8
3300011797.a:Ga0121677_100011_174	ANF55549.1|GT51	94.9	688	35	0	1	688	3	690	0.0e+00	1247.6
3300011797.a:Ga0121677_100042_7	QBQ47597.1|GH24	96.2	291	10	1	1	290	1	291	3.0e-139	498.4
3300011797.a:Ga0121677_100042_36	QKX55086.1|GH55	39.1	596	325	12	4	568	797	1385	7.6e-110	401.7
3300011797.a:Ga0121677_100007_23	QBQ49043.1|GT4	94.3	421	24	0	1	421	1	421	1.2e-232	809.3
3300011797.a:Ga0121677_100007_26	ANF55710.1|GH15	97.8	594	13	0	1	594	1	594	0.0e+00	1207.2
3300011797.a:Ga0121677_100007_27	ANF55711.1|GT20	97.1	455	13	0	1	455	1	455	9.3e-260	899.4
3300011797.a:Ga0121677_100007_52	QBQ48951.1|GT51	95.7	235	10	0	1	235	1	235	1.2e-125	453.0
3300011797.a:Ga0121677_100007_79	AWP05996.1|GT25	41.2	558	311	9	48	595	94	644	4.7e-110	402.5
3300011797.a:Ga0121677_100007_113	CAE6201338.1|GH1	55.7	623	264	5	30	640	599	1221	1.5e-202	709.9
3300011797.a:Ga0121677_100007_208	VTO12535.1|GH0	88.1	1231	140	3	1	1225	1	1230	0.0e+00	2210.6
3300011797.a:Ga0121677_100007_215	CAD7251071.1|GT51	64.7	343	121	0	4	346	215	557	2.5e-127	459.1
3300011797.a:Ga0121677_100007_229	QAT15796.1|GT4	82.9	334	57	0	1	334	5	338	1.8e-159	565.8
3300011797.a:Ga0121677_100007_247	ANF53517.1|GH23	94.7	563	30	0	1	563	1	563	1.9e-307	1058.1
3300011797.a:Ga0121677_100007_249	QOF98722.1|GT87	56.2	557	232	4	33	586	12	559	3.8e-181	638.6
3300011797.a:Ga0121677_100003_22	AQR63519.1|GH43_30	79.9	298	60	0	30	327	1	298	1.7e-146	522.7
3300011797.a:Ga0121677_100003_24	AQR63518.1|GH5_13	72.7	366	100	0	37	402	14	379	6.2e-167	590.9
3300011797.a:Ga0121677_100003_50	QYU66445.1|GT4	56.2	345	149	2	3	345	8	352	8.8e-107	391.0
3300011797.a:Ga0121677_100003_123	CAN65674.1|GH28	45.4	544	275	5	63	603	101	625	1.2e-132	477.6
3300011797.a:Ga0121677_100003_163	CAD7245033.1|GT58	73.1	480	115	3	33	505	1055	1527	7.3e-189	664.1
3300011797.a:Ga0121677_100003_196	QYU68416.1|GT2	72.8	309	84	0	25	333	414	722	3.2e-123	445.7
3300011797.a:Ga0121677_100003_305	QQB88331.1|CE11	97.7	299	7	0	1	299	1	299	9.1e-163	576.6
3300011797.a:Ga0121677_100003_315	ASD27659.1|GT4	91.5	363	31	0	1	363	1	363	1.6e-193	679.1
3300011797.a:Ga0121677_100003_316	QBQ48717.1|GH0	96.8	715	23	0	1	715	1	715	0.0e+00	1437.9
3300011797.a:Ga0121677_100003_322	QBQ48724.1|GT26	95.1	283	14	0	1	283	1	283	1.8e-160	568.9
3300011797.a:Ga0121677_100003_325	ANF53576.1|GT28	96.7	360	12	0	1	360	1	360	2.7e-185	651.7
3300011797.a:Ga0121677_100018_57	QBQ55156.1|CBM50	38.5	675	395	7	110	782	48	704	8.3e-107	392.1
3300011797.a:Ga0121677_100005_42	AZL15609.1|GH0	64.0	308	111	0	3	310	4	311	7.3e-110	401.0
3300011797.a:Ga0121677_100005_53	QYO62262.1|GH13	71.2	344	98	1	3	346	2	344	4.6e-128	462.2
3300011797.a:Ga0121677_100005_78	QYU66396.1|GH13_23	56.6	482	195	5	14	490	4	476	2.2e-135	486.5
3300011797.a:Ga0121677_100005_88	CAD7280782.1|GT2	45.8	812	372	12	178	957	390	1165	7.4e-201	704.9
3300011797.a:Ga0121677_100005_103	QBQ49244.1|GT9	96.9	322	10	0	1	322	1	322	4.1e-185	651.0
3300011797.a:Ga0121677_100005_281	AXG45674.1|GH6	40.7	707	408	6	132	834	153	852	9.0e-139	498.4
