HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51.hmm	177	3300028965.a:Ga0169695_100009_224	769	3.5e-57	2	176	81	260	0.9830508474576272
GT28.hmm	157	3300028965.a:Ga0169695_100009_24	364	6.6e-48	1	157	188	347	0.9936305732484076
GH65.hmm	372	3300028965.a:Ga0169695_100024_100	754	1.4e-150	1	371	320	690	0.9946236559139785
CBM34.hmm	120	3300028965.a:Ga0169695_100024_101	582	7.4e-31	2	119	7	132	0.975
GH13_20.hmm	300	3300028965.a:Ga0169695_100024_101	582	9.5e-127	1	300	182	485	0.9966666666666667
GH13_31.hmm	349	3300028965.a:Ga0169695_100024_102	559	2.7e-113	1	348	27	377	0.994269340974212
GH36.hmm	688	3300028965.a:Ga0169695_100024_41	764	7.4e-250	2	687	10	714	0.9956395348837209
GT8.hmm	257	3300028965.a:Ga0169695_100024_43	319	1.6e-52	28	255	5	248	0.8832684824902723
GT8.hmm	257	3300028965.a:Ga0169695_100024_44	280	2.4e-34	30	254	3	248	0.8715953307392996
GH25.hmm	177	3300028965.a:Ga0169695_100024_7	246	1.1e-31	7	175	59	217	0.9491525423728814
GH13_31.hmm	349	3300028965.a:Ga0169695_100024_97	542	1.3e-153	1	348	27	361	0.994269340974212
GH29.hmm	346	3300028965.a:Ga0169695_100025_10	379	4.4e-87	34	333	8	375	0.8641618497109826
CE9.hmm	373	3300028965.a:Ga0169695_100025_20	382	2.5e-122	2	372	7	373	0.9919571045576407
GH1.hmm	429	3300028965.a:Ga0169695_100025_48	479	9.8e-149	4	428	3	474	0.9883449883449883
GT51.hmm	177	3300028965.a:Ga0169695_100025_99	681	8.2e-66	3	177	67	242	0.9830508474576272
GH1.hmm	429	3300028965.a:Ga0169695_100031_120	483	9.1e-149	4	428	5	478	0.9883449883449883
GT83.hmm	540	3300028965.a:Ga0169695_100036_113	717	9.9e-27	3	221	6	226	0.40370370370370373
GT2.hmm	170	3300028965.a:Ga0169695_100036_114	326	8.9e-37	1	166	10	170	0.9705882352941176
GH3.hmm	216	3300028965.a:Ga0169695_100036_121	796	9.2e-71	7	216	36	252	0.9675925925925926
GT2.hmm	170	3300028965.a:Ga0169695_100036_154	241	7.5e-27	1	106	7	110	0.6176470588235294
GT51.hmm	177	3300028965.a:Ga0169695_100036_18	928	1e-53	12	177	123	300	0.9322033898305084
AA7.hmm	458	3300028965.a:Ga0169695_100060_121	454	2.5e-63	8	261	34	301	0.5524017467248908
GH109.hmm	399	3300028965.a:Ga0169695_100060_26	351	9.2e-19	4	160	4	153	0.39097744360902253
GH109.hmm	399	3300028965.a:Ga0169695_100060_27	347	9e-19	6	198	3	198	0.48120300751879697
GT2.hmm	170	3300028965.a:Ga0169695_100060_7	261	2.7e-34	1	168	7	172	0.9823529411764705
GT2.hmm	170	3300028965.a:Ga0169695_100066_12	310	4.9e-29	2	150	7	152	0.8705882352941177
GH73.hmm	128	3300028965.a:Ga0169695_100066_18	212	1.1e-37	2	128	68	206	0.984375
GH1.hmm	429	3300028965.a:Ga0169695_100066_7	483	2e-139	2	428	3	481	0.993006993006993
CE1.hmm	227	3300028965.a:Ga0169695_100069_106	266	4.7e-49	1	223	10	261	0.9779735682819384
GH20.hmm	337	3300028965.a:Ga0169695_100069_24	570	1.3e-42	18	315	41	357	0.8813056379821959
CE9.hmm	373	3300028965.a:Ga0169695_100069_28	387	6.6e-123	15	373	19	378	0.9597855227882037
GH35.hmm	307	3300028965.a:Ga0169695_100069_29	599	3.1e-127	1	306	10	327	0.993485342019544
GT2.hmm	170	3300028965.a:Ga0169695_100077_101	314	3.2e-29	1	168	5	174	0.9823529411764705
GH29.hmm	346	3300028965.a:Ga0169695_100077_32	345	8e-81	40	332	3	334	0.8439306358381503
PL8.hmm	259	3300028965.a:Ga0169695_100077_91	1030	2.4e-82	2	257	452	707	0.9845559845559846
GH4.hmm	179	3300028965.a:Ga0169695_100077_94	462	1.4e-66	2	178	9	185	0.9832402234636871
GH2.hmm	752	3300028965.a:Ga0169695_100141_47	993	8.5e-216	23	751	32	879	0.9680851063829787
GH32.hmm	293	3300028965.a:Ga0169695_100141_57	1297	2.2e-76	1	285	188	556	0.9692832764505119
GH13_29.hmm	344	3300028965.a:Ga0169695_100170_18	549	2.1e-168	1	344	24	370	0.997093023255814
GT2.hmm	170	3300028965.a:Ga0169695_100178_11	331	2.6e-23	2	130	8	145	0.7529411764705882
GH25.hmm	177	3300028965.a:Ga0169695_100178_14	694	1.7e-35	1	176	129	306	0.9887005649717514
GT2.hmm	170	3300028965.a:Ga0169695_100178_17	322	3.6e-29	1	117	5	118	0.6823529411764706
CE4.hmm	130	3300028965.a:Ga0169695_100178_24	333	3.9e-23	4	116	123	245	0.8615384615384616
GT2.hmm	170	3300028965.a:Ga0169695_100178_6	252	9.4e-41	1	132	8	138	0.7705882352941177
GT32.hmm	90	3300028965.a:Ga0169695_100178_7	247	1.9e-18	5	89	21	96	0.9333333333333333
