CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_26	29364	30194	-	3.A.1.4.10
CGC1	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_27	30326	31651	-	null
CGC1	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_28	31761	32837	-	3.A.1.4.4
CGC1	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_29	32850	33821	-	3.A.1.4.10
CGC1	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_30	33832	34623	-	3.A.1.4.10
CGC1	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_31	34620	36587	-	4.C.1.1.14
CGC1	TF	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_32	36769	37443	-	none
CGC1	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_33	37504	37989	-	null
CGC1	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_34	38073	41576	-	null
CGC1	CAZyme	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_35	41857	44058	+	 CBM48| GH13_9|CBM48|GH13_9
CGC1	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_36	44138	45211	+	null
CGC1	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_37	45295	45750	-	null
CGC1	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_38	45753	46934	-	Aminotran_1_2
CGC2	CAZyme	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_65	77027	78193	+	GT4
CGC2	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_66	78448	79974	-	null
CGC2	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_67	79997	81067	-	3.A.1.1.16
CGC2	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_68	81064	81921	-	3.A.1.1.49
CGC2	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_69	81924	82817	-	3.A.1.1.37
CGC2	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_70	82857	84275	-	SBP_bac_1
CGC2	TF	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_71	84474	85196	+	GntR
CGC2	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_72	91420	93411	+	1.A.34.1.3
CGC2	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_73	93436	94578	-	HisKA+HATPase_c+Response_reg
CGC2	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_74	94716	95642	+	2.A.69.3.6
CGC2	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_75	95693	96541	-	null
CGC2	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_76	96586	97227	+	HhH-GPD
CGC3	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_134	151373	152662	-	EPSP_synthase
CGC3	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_135	153102	154379	+	Aminotran_1_2
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_136	154844	155917	+	null
CGC3	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_137	156391	157818	+	Fer4
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_138	157852	158754	-	null
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_139	158757	159470	-	null
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_140	159474	160364	-	3.A.1.1.25
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_141	160364	161281	-	3.A.1.1.37
CGC3	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_142	161346	162674	-	SBP_bac_1
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_143	162689	163771	-	3.A.1.1.24
CGC3	TF	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_144	163884	164930	+	LacI
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_145	164904	166433	-	null
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_146	166581	167348	+	1.A.30.1.2
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_147	167356	168168	+	1.A.30.1.2
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_148	168170	169174	-	3.A.1.5.20
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_149	169171	170151	-	3.A.1.5.15
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_150	170153	171052	-	3.A.1.5.20
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_151	171049	172026	-	3.A.1.5.39
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_152	172058	173638	-	3.A.1.5.4
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_153	173763	174518	+	null
CGC3	CAZyme	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_154	174662	175849	+	GT4
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_155	175833	177041	+	null
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_156	177032	178150	-	null
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_157	178274	179941	+	3.D.1.5.1
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_158	179938	182712	+	3.D.1.9.2
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_159	182730	184016	-	2.A.109.2.3
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_160	184108	184419	-	null
CGC3	null	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_161	184475	185062	+	null
CGC3	STP	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_162	185134	186120	+	AAA
CGC3	TC	3300026287.a:Ga0209571_1000022	3300026287.a:Ga0209571_1000022_163	186190	186822	+	2.A.76.1.10
CGC1	CAZyme	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_26	24334	25278	+	GH23| GH23
CGC1	null	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_27	25592	27652	+	null
CGC1	STP	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_28	27691	28290	-	TetR_N
CGC1	TC	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_29	28380	28928	+	9.B.15.2.7
CGC1	null	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_30	28946	29794	+	null
CGC1	TC	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_31	29812	30423	+	2.A.76.1.10
CGC1	TF	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_32	30570	31490	+	HTH_1
CGC1	null	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_33	31587	31868	+	null
CGC1	TC	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_34	32040	34022	+	3.A.7.4.2
CGC1	null	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_35	34033	34497	+	null
CGC1	TC	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_36	34639	35634	+	3.A.7.4.2
CGC1	null	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_37	35631	35963	+	null
CGC1	null	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_38	35963	36241	+	null
CGC1	TC	3300026287.a:Ga0209571_1000137	3300026287.a:Ga0209571_1000137_39	36256	38694	+	3.A.7.4.2
CGC1	TF	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_80	86683	87483	+	HTH_11
CGC1	STP	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_81	87428	88243	-	Peripla_BP_2
CGC1	TC	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_82	88243	88992	-	3.A.1.14.22
CGC1	TC	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_83	88989	89954	-	3.A.1.14.21
CGC1	CAZyme	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_84	89896	94236	-	GH77| GH77| GH13_11|GH13_11
CGC1	null	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_85	94236	95864	-	null
CGC1	CAZyme	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_86	95893	97350	-	GT5| GT5
CGC1	null	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_87	97347	98624	-	null
CGC1	null	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_88	98804	100282	+	null
CGC1	CAZyme	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_89	100428	102920	-	 GT35|GT35
CGC2	STP	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_95	109885	111792	-	PfkB
CGC2	null	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_96	111796	112608	-	null
CGC2	null	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_97	112748	113734	+	null
CGC2	TF	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_98	113737	114609	-	HTH_6
CGC2	STP	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_99	114836	115756	+	Peripla_BP_1
CGC2	TC	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_100	115835	116938	+	3.A.1.2.5
CGC2	TC	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_101	116940	117719	+	3.A.1.2.7
CGC2	null	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_102	117724	117876	-	null
CGC2	CAZyme	3300026287.a:Ga0209571_1000025	3300026287.a:Ga0209571_1000025_103	117973	119100	+	GH109
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_93	97252	98016	+	1.B.42.1.2
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_94	98168	99706	+	null
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_95	99830	100393	+	null
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_96	100512	100976	+	4.A.2.1.13
CGC1	STP	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_97	100979	101980	-	Glucokinase
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_98	101977	103071	-	3.A.1.11.2
CGC1	STP	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_99	103139	104284	-	Aminotran_1_2
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_100	104651	106633	+	1.B.14.3.1
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_101	106757	108694	+	9.B.18.2.1
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_102	108636	109574	-	null
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_103	109571	110629	-	9.B.146.1.2
CGC1	CAZyme	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_104	110777	112396	+	AA3|AA3_2
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_105	112396	112857	+	null
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_106	112864	114558	+	3.A.1.5.22
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_107	114585	115505	+	3.A.1.5.22
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_108	115498	116604	+	3.A.1.5.41
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_109	116601	118226	+	3.A.1.5.24
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_110	118262	118828	+	null
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_111	118864	119943	+	9.B.1.1.5
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_112	119940	120305	-	null
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_113	120302	120946	-	null
CGC1	TC	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_114	120951	122762	-	2.A.9.3.1
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_115	122799	123194	-	null
CGC1	null	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_116	123579	124328	+	null
CGC1	STP	3300026287.a:Ga0209571_1000034	3300026287.a:Ga0209571_1000034_117	124338	125795	+	Pyr_redox_2
