dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:15	-	-	133	3300011575.a:Ga0120943_100010_119	335	8.5e-50	1	122	9	130	0.9097744360902256	0.9097744360902256
CBM50_e391	CBM50:1681	-	chitin, peptidoglycan	49	3300011575.a:Ga0120943_100018_110	170	2.9e-29	1	49	121	169	0.9795918367346939	0.9795918367346939
GH19_e17	GH19:34	-	-	86	3300011575.a:Ga0120943_100018_23	233	2.9e-32	4	84	73	173	0.9302325581395349	0.9302325581395349
GH104_e3	GH104:20	-	-	135	3300011575.a:Ga0120943_100018_32	236	4e-54	1	134	11	145	0.9851851851851852	0.9851851851851852
GH23_e254	GH23:389	-	-	142	3300011575.a:Ga0120943_100020_37	490	1.1e-56	1	140	340	479	0.9788732394366197	0.9788732394366197
GT73_e9	GT73:7	-	-	239	3300011575.a:Ga0120943_100022_13	290	1.5e-122	1	237	43	283	0.9874476987447699	0.9874476987447699
CBM50_e454	CBM50:8	-	chitin, peptidoglycan	44	3300011575.a:Ga0120943_100024_43	445	1.6e-28	1	44	205	248	0.9772727272727273	0.9772727272727273
GH3_e19	GH3:6438	3.2.1.52:16	chitin	223	3300011575.a:Ga0120943_100024_69	347	2.4e-95	2	222	58	279	0.9865470852017937	0.9865470852017937
CBM50_e887	CBM50:23	-	chitin, peptidoglycan	47	3300011575.a:Ga0120943_100025_5	368	1.2e-32	1	47	46	92	0.9787234042553191	0.9787234042553191
GT28_e48	GT28:443	-	-	160	3300011575.a:Ga0120943_100055_29	373	1.1e-71	1	160	195	359	0.99375	0.99375
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300011575.a:Ga0120943_100055_35	292	2.5e-118	1	271	4	275	0.9926470588235294	0.9926470588235294
GH23_e239	GH23:484	-	-	111	3300011575.a:Ga0120943_100063_16	255	1.3e-49	1	111	116	223	0.990990990990991	0.990990990990991
GT2	GT2:20	-	-	114	3300011575.a:Ga0120943_100149_4	245	3.2e-51	1	113	6	118	0.9824561403508771	0.9824561403508771
GT2	GT2:19	-	-	154	3300011575.a:Ga0120943_100188_7	240	1.8e-72	1	154	17	176	0.9935064935064936	0.9935064935064936
GH103_e18	GH103:51	-	-	290	3300011575.a:Ga0120943_100364_1	380	2.5e-152	2	289	85	371	0.9896551724137931	0.9896551724137931
GT4_e876	GT4:19	-	-	109	3300011575.a:Ga0120943_100010_120	364	6.2e-45	3	109	192	298	0.9724770642201835	0.9724770642201835
GH23_e41	GH23:436|CBM50:432	-	-	139	3300011575.a:Ga0120943_100017_52	1018	4e-74	1	139	147	285	0.9928057553956835	0.9928057553956835
GT30_e52	GT30:437	2.4.99.-:4	-	181	3300011575.a:Ga0120943_100020_82	458	5.5e-75	2	180	34	214	0.9834254143646409	0.9834254143646409
AA6_e2	AA6:22	-	-	195	3300011575.a:Ga0120943_100022_62	202	2e-50	2	193	7	195	0.9794871794871794	0.9794871794871794
GT51_e153	GT51:4623	-	-	175	3300011575.a:Ga0120943_100024_54	910	2.5e-76	1	174	71	244	0.9885714285714285	0.9885714285714285
GH103_e3	GH103:1578	-	-	294	3300011575.a:Ga0120943_100034_60	462	2.3e-130	1	293	34	323	0.9931972789115646	0.9931972789115646
