dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:79	-	-	185	3300008136.a:Ga0113979_100032_13	271	5.5e-54	1	159	5	165	0.8540540540540541	0.8540540540540541
GH89_e8	GH89:84|GH3:3|GH29:1	-	-	649	3300008136.a:Ga0113979_100032_65	1572	1.3e-267	2	648	74	721	0.9953775038520801	0.9953775038520801
GH3_e6	GH3:76|GH89:3|CBM32:1	-	-	221	3300008136.a:Ga0113979_100032_65	1572	8.4e-101	2	221	813	1032	0.9909502262443439	0.9909502262443439
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	3300008136.a:Ga0113979_100032_74	621	3e-130	3	310	120	424	0.9715189873417721	0.9715189873417721
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	3300008136.a:Ga0113979_100032_99	548	2e-155	2	349	155	505	0.9886039886039886	0.9886039886039886
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	3300008136.a:Ga0113979_100079_69	718	1.7e-214	7	494	219	707	0.9858299595141701	0.9858299595141701
CBM50_e27	CBM50:203|GH23:1	-	chitin, peptidoglycan	43	3300008136.a:Ga0113979_100079_75	320	1.5e-19	1	42	277	318	0.9534883720930233	0.9534883720930233
GH27_e2	GH27:47	3.2.1.22:1	alpha-galactan	257	3300008136.a:Ga0113979_100082_25	487	3.3e-83	1	256	205	463	0.9922178988326849	0.9922178988326849
GT2	GT2:60	-	-	266	3300008136.a:Ga0113979_100088_58	346	6.5e-127	1	262	5	266	0.981203007518797	0.981203007518797
CE4_e274	CE4:13|GT4:1	-	-	141	3300008136.a:Ga0113979_100095_75	264	8.1e-24	3	126	78	207	0.8723404255319149	0.8723404255319149
GT4_e1000	GT4:11	-	-	152	3300008136.a:Ga0113979_100095_76	374	2.4e-72	2	149	191	338	0.9671052631578947	0.9671052631578947
GH77_e22	GH77:485|CBM20:400	2.4.1.25:5	starch	646	3300008136.a:Ga0113979_100133_19	899	1.6e-293	1	645	250	893	0.9969040247678018	0.9969040247678018
GH24_e251	GH24:26|CBM50:1	-	-	142	3300008136.a:Ga0113979_100146_1	74	8.1e-19	44	119	2	73	0.528169014084507	0.528169014084507
GT2	GT2:444	-	-	314	3300008136.a:Ga0113979_100159_19	342	7.4e-136	2	296	5	301	0.9363057324840764	0.9363057324840764
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	3300008136.a:Ga0113979_100181_54	761	2e-102	2	222	120	339	0.990990990990991	0.990990990990991
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	3300008136.a:Ga0113979_100185_34	758	5.5e-260	1	508	250	754	0.9960707269155207	0.9960707269155207
GT2	GT2:65	-	-	132	3300008136.a:Ga0113979_100185_42	471	2.4e-69	1	132	231	361	0.9924242424242424	0.9924242424242424
GH171_e3	GH171:806|GH3:1	-	-	343	3300008136.a:Ga0113979_100185_45	390	2.4e-144	1	343	45	388	0.9970845481049563	0.9970845481049563
GH29_e63	GH29:296|CBM13:1	3.2.1.63:1|3.2.1.51:1	host glycan, host glycan	336	3300008136.a:Ga0113979_100196_62	439	1.2e-164	4	336	26	357	0.9880952380952381	0.9880952380952381
GT2	GT2:15	-	-	164	3300008136.a:Ga0113979_100196_63	305	2.1e-43	1	163	7	171	0.9878048780487805	0.9878048780487805
GT4_e3487	GT4:9	-	-	145	3300008136.a:Ga0113979_100298_20	387	1.1e-69	2	142	207	347	0.9655172413793104	0.9655172413793104
GT2	GT2:6	-	-	130	3300008136.a:Ga0113979_100298_22	290	3.8e-54	2	127	6	131	0.9615384615384616	0.9615384615384616
GT2	GT2:7	-	-	137	3300008136.a:Ga0113979_100298_31	323	2.2e-39	1	137	5	156	0.9927007299270073	0.9927007299270073
GH25_e135	GH25:57	-	-	173	3300008136.a:Ga0113979_100304_35	240	1.4e-91	1	173	46	218	0.9942196531791907	0.9942196531791907
GT2	GT2:9	-	-	166	3300008136.a:Ga0113979_100311_42	321	2.7e-82	2	166	9	173	0.9879518072289156	0.9879518072289156
GT4_e2089	GT4:84	-	-	145	3300008136.a:Ga0113979_100343_8	393	2.1e-60	1	140	209	348	0.9586206896551724	0.9586206896551724
GT2	GT2:12	-	-	128	3300008136.a:Ga0113979_100380_19	258	3.6e-56	1	128	9	139	0.9921875	0.9921875
GT4_e2325	GT4:14	-	-	149	3300008136.a:Ga0113979_100380_20	393	3.1e-49	1	146	216	362	0.9731543624161074	0.9731543624161074
GH57_e10	GH57:204	-	-	319	3300008136.a:Ga0113979_100380_25	466	3.8e-168	1	319	7	325	0.9968652037617555	0.9968652037617555
GT4_e602	GT4:97	-	-	147	3300008136.a:Ga0113979_100380_26	419	1.7e-71	2	144	241	383	0.9659863945578231	0.9659863945578231
CE11_e18	CE11:339	-	-	269	3300008136.a:Ga0113979_100410_10	462	8.9e-126	2	268	6	297	0.9888475836431226	0.9888475836431226
GT5_e28	GT5:878	-	-	225	3300008136.a:Ga0113979_100478_28	270	2.9e-100	1	224	5	229	0.9911111111111112	0.9911111111111112
GH2_e89	GH2:207|CBM32:45	-	-	931	3300008136.a:Ga0113979_100481_1	1343	0	1	930	71	996	0.9978517722878625	0.9978517722878625
CBM32_e167	CBM32:52|GH2:46|GH59:1	-	host glycan	126	3300008136.a:Ga0113979_100481_1	1343	1.4e-55	1	126	1213	1338	0.9920634920634921	0.9920634920634921
GT51_e158	GT51:844	-	-	164	3300008136.a:Ga0113979_100490_9	246	3.2e-77	1	164	56	219	0.9939024390243902	0.9939024390243902
GH25_e166	GH25:53	-	-	162	3300008136.a:Ga0113979_100538_32	410	4e-89	1	162	226	387	0.9938271604938271	0.9938271604938271
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	3300008136.a:Ga0113979_100543_11	687	1.8e-156	2	349	145	496	0.9886039886039886	0.9886039886039886
CBM32_e198	CBM32:19|GH20:19	-	host glycan	96	3300008136.a:Ga0113979_100543_11	687	2.5e-20	2	93	580	670	0.9479166666666666	0.9479166666666666
GH29_e30	GH29:1257|CBM32:104|CBM0:3|GH33:3|CBM6:1|CBM9:1|CE3:1|GH136:1|GH0:1|CBM47:1|GT1:1	3.2.1.111:8|3.2.1.51:3	host glycan, host glycan	301	3300008136.a:Ga0113979_100543_7	623	1.1e-133	2	300	39	347	0.9900332225913622	0.9900332225913622
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	3300008136.a:Ga0113979_100543_7	623	5.4e-23	3	108	370	477	0.963302752293578	0.963302752293578
GH130_e13	GH130:541	2.4.1.319:4|2.4.1.320:2	beta-mannan, beta-mannan	300	3300008136.a:Ga0113979_100543_9	325	8.8e-154	1	299	22	319	0.9933333333333333	0.9933333333333333
GT2	GT2:21	-	-	136	3300008136.a:Ga0113979_100570_5	264	2.1e-55	1	136	6	141	0.9926470588235294	0.9926470588235294
GT4_e1535	GT4:69	-	-	146	3300008136.a:Ga0113979_100570_6	425	5e-62	1	145	240	384	0.9863013698630136	0.9863013698630136
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	3300008136.a:Ga0113979_100612_7	854	5.8e-232	1	530	126	654	0.9962335216572504	0.9962335216572504
GH85_e14	GH85:25	-	-	316	3300008136.a:Ga0113979_101521_11	1258	1.9e-140	1	316	114	433	0.9968354430379747	0.9968354430379747
GH5_e6	GH5_7:84|GH26:3|CE7:1	3.2.1.-:1	beta-mannan	313	3300008136.a:Ga0113979_101660_13	427	8.8e-161	1	313	63	375	0.9968051118210862	0.9968051118210862
GH20_e106	GH20:152|CBM32:18	-	-	325	3300008136.a:Ga0113979_103881_2	645	1.1e-157	1	324	145	468	0.9938461538461538	0.9938461538461538
GH31_e15	GH31:19|CBM32:1|CBM51:1	-	-	432	3300008136.a:Ga0113979_100032_101	709	7.5e-226	1	432	199	630	0.9976851851851852	0.9976851851851852
GH92_e13	GH92:281	3.2.1.24:1	host glycan	487	3300008136.a:Ga0113979_100079_66	769	1.1e-249	1	486	278	764	0.9958932238193019	0.9958932238193019
GH109_e5	GH109:463	-	-	399	3300008136.a:Ga0113979_100088_38	520	2.5e-180	1	398	59	469	0.9949874686716792	0.9949874686716792
GH31_e46	GH31:130	3.2.1.22:1	alpha-galactan	390	3300008136.a:Ga0113979_100088_40	550	1.3e-182	1	389	162	548	0.9948717948717949	0.9948717948717949
GT28_e43	GT28:568	-	-	161	3300008136.a:Ga0113979_100088_80	376	3.2e-65	1	160	195	355	0.9875776397515528	0.9875776397515528
GT19_e2	GT19:889	-	-	349	3300008136.a:Ga0113979_100095_68	392	8.1e-148	1	349	5	361	0.997134670487106	0.997134670487106
GT4_e2349	GT4:51	-	-	133	3300008136.a:Ga0113979_100095_74	405	3.5e-47	2	131	240	369	0.9699248120300752	0.9699248120300752
GH109_e5	GH109:463	-	-	399	3300008136.a:Ga0113979_100146_14	428	8.1e-160	2	394	33	423	0.9824561403508771	0.9824561403508771
CBM32_e47	CBM32:7	-	host glycan	140	3300008136.a:Ga0113979_100146_28	304	1.7e-54	1	138	146	280	0.9785714285714285	0.9785714285714285
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	3300008136.a:Ga0113979_100146_49	777	1.2e-164	2	348	154	510	0.9857549857549858	0.9857549857549858
CBM48_e32	CBM48:1020|GH13_8:992|GH13:3|GT4:2|GH28:2	2.4.1.18:166	glycogen	89	3300008136.a:Ga0113979_100159_24	696	3.1e-28	1	89	79	162	0.9887640449438202	0.9887640449438202
GH13_e20	GH13_8:470|CBM48:339|GH13:16|GT4:1|GH28:1	2.4.1.18:50	sucrose, alpha-glucan	293	3300008136.a:Ga0113979_100159_24	696	1.3e-141	1	293	247	538	0.9965870307167235	0.9965870307167235
CBM50_e800	CBM50:46	-	chitin, peptidoglycan	46	3300008136.a:Ga0113979_100159_4	460	1.4e-26	1	46	33	78	0.9782608695652174	0.9782608695652174
GH16_e346	GH16:20|CBM72:18	-	-	322	3300008136.a:Ga0113979_100181_52	508	2.8e-62	1	322	46	338	0.9968944099378882	0.9968944099378882
GH171_e0	GH171:861|CE4:21|GH3:2	3.2.1.92:6	peptidoglycan	364	3300008136.a:Ga0113979_100185_40	417	1.4e-151	1	364	49	416	0.9972527472527473	0.9972527472527473
GT2	GT2:44	-	-	232	3300008136.a:Ga0113979_100196_11	397	1.5e-112	2	232	6	236	0.9913793103448276	0.9913793103448276
CE4_e140	CE4:231	-	-	111	3300008136.a:Ga0113979_100304_18	204	1.1e-50	2	110	24	132	0.972972972972973	0.972972972972973
CE4_e54	CE4:19|CBM50:1	-	-	122	3300008136.a:Ga0113979_100311_43	270	4.9e-16	19	101	40	115	0.6721311475409836	0.6721311475409836
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	3300008136.a:Ga0113979_100332_22	1079	0	4	866	88	956	0.9953810623556582	0.9953810623556582
GT9_e65	GT9:196	-	-	249	3300008136.a:Ga0113979_100343_19	351	2.8e-102	1	249	75	326	0.9959839357429718	0.9959839357429718
GT2	GT2:12	-	-	137	3300008136.a:Ga0113979_100343_21	483	9.2e-50	1	137	8	151	0.9927007299270073	0.9927007299270073
GT2	GT2:29	-	-	277	3300008136.a:Ga0113979_100365_22	393	1.3e-33	2	268	62	328	0.9602888086642599	0.9602888086642599
GT51_e17	GT51:62	-	-	188	3300008136.a:Ga0113979_100410_22	846	7.6e-105	1	188	105	292	0.9946808510638298	0.9946808510638298
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	3300008136.a:Ga0113979_100538_30	698	0	6	688	17	693	0.9898403483309144	0.9898403483309144
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	3300008136.a:Ga0113979_100543_10	543	7.2e-165	2	349	150	500	0.9886039886039886	0.9886039886039886
GH33_e121	GH33:131	3.2.1.18:6	sialic acid	336	3300008136.a:Ga0113979_100543_12	540	7.8e-181	1	336	190	526	0.9970238095238095	0.9970238095238095
GT3_e2	GT3:273|GT35:70	-	-	338	3300008136.a:Ga0113979_100612_6	556	1.3e-152	2	335	15	346	0.985207100591716	0.985207100591716
GH26_e2	GH26:14	-	-	277	3300008136.a:Ga0113979_101660_12	367	9.3e-154	1	277	19	295	0.9963898916967509	0.9963898916967509
GH24_e251	GH24:26|CBM50:1	-	-	142	3300008136.a:Ga0113979_102319_11	111	3e-27	44	141	2	98	0.6830985915492958	0.6830985915492958
GT2	GT2:20	-	-	118	3300008136.a:Ga0113979_102319_4	314	2.5e-54	1	116	4	119	0.9745762711864406	0.9745762711864406
GT2	GT2:14	-	-	144	3300008136.a:Ga0113979_102319_7	335	9.5e-52	1	140	6	152	0.9652777777777778	0.9652777777777778
GH27_e22	GH27:26	-	-	257	3300008136.a:Ga0113979_103221_2	476	2.7e-137	1	257	198	452	0.9961089494163424	0.9961089494163424
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	3300008136.a:Ga0113979_100032_100	749	5.4e-239	1	508	235	740	0.9960707269155207	0.9960707269155207
CE20_e16	CE20:217|CE0:1|GH33:1|CE3:1	-	-	283	3300008136.a:Ga0113979_100032_138	693	2.4e-119	1	283	300	581	0.9964664310954063	0.9964664310954063
GT2	GT2:377	-	-	167	3300008136.a:Ga0113979_100082_83	250	1.4e-85	1	167	9	176	0.9940119760479041	0.9940119760479041
CE2_e2	CE2:16	-	-	203	3300008136.a:Ga0113979_100095_56	409	3.2e-83	1	203	195	398	0.9950738916256158	0.9950738916256158
GH23_e330	GH23:202|CBM50:159	-	-	132	3300008136.a:Ga0113979_100095_63	456	1.5e-65	1	132	136	267	0.9924242424242424	0.9924242424242424
CBM50_e207	CBM50:163|GH23:159	-	chitin, peptidoglycan	42	3300008136.a:Ga0113979_100095_63	456	7.9e-16	2	42	415	455	0.9523809523809523	0.9523809523809523
GT2	GT2:54	-	-	141	3300008136.a:Ga0113979_100095_71	252	4.9e-60	1	137	5	141	0.9645390070921985	0.9645390070921985
GH13_e102	GH13:48	3.2.1.54:1|3.2.1.135:1	sucrose, starch, starch	320	3300008136.a:Ga0113979_100133_16	620	4.8e-161	1	319	161	484	0.99375	0.99375
