#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT2_e3182.hmm|GT2:7  -            129 3300006312.a:Ga0099626_100429_1 -            102     0.035   14.4   0.0   1   1   3.6e-06     0.046   14.0   0.0     6    72    19    88    15    94 0.86 -
GT2_e1369.hmm|GT2:8  -            134 3300006312.a:Ga0099626_100429_1 -            102     0.068   13.8   0.0   1   1   6.9e-06     0.088   13.4   0.0     5    70    17    84    15    90 0.83 -
GH108_e32.hmm|GH108:31 -             85 3300006312.a:Ga0099626_100429_7 -            138      0.05   14.9   0.0   1   1   1.1e-05      0.09   14.1   0.0    31    82    17    70    10    73 0.71 -
GH108_e69.hmm|GH108:13 -             89 3300006312.a:Ga0099626_100429_7 -            138      0.15   13.0   0.0   1   1   2.7e-05      0.23   12.4   0.0    44    78    26    60    10    73 0.80 -
GH108_e83.hmm|GH108:9  -             83 3300006312.a:Ga0099626_100429_7 -            138      0.17   12.9   0.2   1   2   4.3e-05      0.37   11.9   0.0    37    80    25    70    11    73 0.76 -
GH108_e83.hmm|GH108:9  -             83 3300006312.a:Ga0099626_100429_7 -            138      0.17   12.9   0.2   2   2       1.2   1.1e+04   -2.4   0.0    46    55   105   114    97   121 0.68 -
GT2_e1335.hmm|GT2:9  -            127 3300006312.a:Ga0099626_100429_8 -            616     0.054   14.1   0.1   1   2   0.00044       3.7    8.1   0.0    57   110   137   189   132   209 0.75 -
GT2_e1335.hmm|GT2:9  -            127 3300006312.a:Ga0099626_100429_8 -            616     0.054   14.1   0.1   2   2     0.018   1.6e+02    2.9   0.0    81   118   305   342   297   352 0.81 -
GT2_e2940.hmm|GT2:9  -            155 3300006312.a:Ga0099626_100429_8 -            616      0.12   12.8   0.7   1   2   3.4e-05      0.29   11.5   0.1    58   146   138   225   124   234 0.74 -
GT2_e2940.hmm|GT2:9  -            155 3300006312.a:Ga0099626_100429_8 -            616      0.12   12.8   0.7   2   2      0.54   4.6e+03   -2.2   0.0     6    17   312   323   311   331 0.82 -
GT2_e3965.hmm|GT2:10 -            148 3300006312.a:Ga0099626_100429_8 -            616      0.16   12.4   0.1   1   1   4.7e-05       0.4   11.0   0.1    70   128   150   207   134   229 0.75 -
GT32_e63.hmm|GT32:11  -             81 3300006312.a:Ga0099626_100429_22 -            159     0.033   14.8   0.1   1   1   4.3e-06     0.055   14.1   0.1    30    75    68   115    55   120 0.81 -
GT113_e39.hmm|GT113:7 -            314 3300006312.a:Ga0099626_100429_22 -            159      0.13   12.1   0.0   1   1   1.2e-05      0.15   11.8   0.0    30    88    66   131    51   148 0.77 -
GT41_e52.hmm|GT41:24 -            540 3300006312.a:Ga0099626_100429_23 -           1241     0.071   12.0   0.3   1   1   8.6e-06      0.11   11.3   0.3    52   112   974  1034   923  1059 0.89 -
GT41_e50.hmm|GT41:7  -            549 3300006312.a:Ga0099626_100429_23 -           1241      0.13   11.0   0.5   1   1   1.5e-05      0.19   10.4   0.5    67   143   976  1052   931  1064 0.82 -
CBM12_e10.hmm|CBM12:48 -             29 3300006312.a:Ga0099626_100429_25 -            419       0.1   12.9   0.1   1   1   7.3e-06      0.19   12.0   0.1     2    14   372   384   371   386 0.91 -
GH5_e302.hmm|GH5:6|GH5_5:1 -            276 3300006312.a:Ga0099626_100429_26 -            152      0.06   13.4   0.0   1   1   2.8e-06     0.073   13.1   0.0    66   169    28   128     6   134 0.75 -
GH3_e210.hmm|GH3:7   -            229 3300006312.a:Ga0099626_100429_27 -             99     0.087   12.5   0.2   1   2     4e-05         1    9.0   0.1   193   228     7    42     2    43 0.86 -
GH3_e210.hmm|GH3:7   -            229 3300006312.a:Ga0099626_100429_27 -             99     0.087   12.5   0.2   2   2    0.0059   1.5e+02    1.9   0.0   131   152    63    83    48    92 0.80 -
