3300011850.a:Ga0120829_100286	PUL0151_10	32.1	252	160	5	1523	780	6	250	3.95e-31	123
3300011850.a:Ga0120829_100316	PUL0406_1	28.5	242	146	8	162	887	16	230	1.33e-16	82.8
3300011850.a:Ga0120829_100172	PUL0327_1	56.3	560	215	6	22732	21077	1	538	7.31e-208	644
3300011850.a:Ga0120829_100327	PUL0527_4	34.1	317	202	5	9015	9953	28	341	6.84e-48	179
3300011850.a:Ga0120829_100157	PUL0106_7	30.3	317	216	3	18964	18026	7	322	1.83e-37	145
3300011850.a:Ga0120829_100070	PUL0099_2	48.1	929	437	15	18727	16037	13	928	6.65e-244	766
3300011850.a:Ga0120829_100179	PUL0296_1	34.5	467	280	5	16337	15009	22	486	4.65e-85	288
3300011850.a:Ga0120829_100128	PUL0161_15	26.2	302	183	10	18140	18937	14	311	1.36e-17	87.0
3300011850.a:Ga0120829_100134	PUL0029_12	42.9	482	236	7	19244	17916	5	486	9.11e-111	363
3300011850.a:Ga0120829_100275	PUL0214_8	59.2	287	115	1	3264	4124	6	290	4.13e-101	326
3300011850.a:Ga0120829_100226	PUL0300_14	35.6	554	348	5	4869	3223	46	595	4.57e-96	324
3300011850.a:Ga0120829_100117	PUL0124_19	46.3	602	316	5	37431	39233	8	603	5.53e-163	519
3300011850.a:Ga0120829_100095	PUL0337_2	36.6	423	225	7	24691	25830	3	425	8.80e-72	248
3300011850.a:Ga0120829_100036	PUL0106_20	43.3	945	388	9	60086	57690	1	943	1.69e-248	780
3300011850.a:Ga0120829_100146	PUL0406_16	33.1	601	386	9	3718	5493	197	790	1.31e-87	306
3300011850.a:Ga0120829_100152	PUL0214_9	25.9	611	332	11	28936	30435	94	694	4.98e-46	184
3300011850.a:Ga0120829_100220	PUL0406_2	35.9	231	144	3	10672	9992	6	236	3.46e-38	144
3300011850.a:Ga0120829_100106	PUL0527_2	32.0	669	375	21	36531	34612	7	624	8.37e-79	275
3300011850.a:Ga0120829_100141	PUL0250_30	48.3	263	135	1	16383	15598	5	267	1.22e-76	256
3300011850.a:Ga0120829_100163	PUL0121_30	26.0	712	366	9	6540	4873	3	709	1.17e-58	218
3300011850.a:Ga0120829_100052	PUL0347_4	53.0	878	396	8	47466	50054	8	883	4.99e-288	892
3300011850.a:Ga0120829_100278	PUL0340_3	35.9	646	368	6	4036	2234	139	783	6.59e-116	390
