HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51.hmm	177	3300029085.a:Ga0169201_100001_106	793	1.2e-57	2	176	77	255	0.9830508474576272
GH2.hmm	752	3300029085.a:Ga0169201_100001_33	599	2.3e-110	24	488	10	596	0.6170212765957447
GH25.hmm	177	3300029085.a:Ga0169201_100001_355	316	2.8e-39	1	173	12	196	0.9717514124293786
GH25.hmm	177	3300029085.a:Ga0169201_100001_421	316	5e-42	1	172	10	194	0.9661016949152542
GH25.hmm	177	3300029085.a:Ga0169201_100001_496	237	2.5e-21	7	175	54	205	0.9491525423728814
GH13_29.hmm	344	3300029085.a:Ga0169201_100001_544	553	2.1e-170	1	344	25	370	0.997093023255814
GH42.hmm	371	3300029085.a:Ga0169201_100001_557	679	3.5e-153	1	371	15	394	0.9973045822102425
PL4_4.hmm	551	3300029085.a:Ga0169201_100001_580	564	3.5e-225	4	551	9	553	0.9927404718693285
CE7.hmm	313	3300029085.a:Ga0169201_100001_582	318	8.1e-89	5	307	6	311	0.9648562300319489
GH42.hmm	371	3300029085.a:Ga0169201_100001_585	845	9.9e-97	3	366	192	550	0.9784366576819407
GH1.hmm	429	3300029085.a:Ga0169201_100001_588	468	6.1e-140	4	428	2	463	0.9883449883449883
GH1.hmm	429	3300029085.a:Ga0169201_100001_594	476	4e-156	3	427	4	469	0.9883449883449883
GT8.hmm	257	3300029085.a:Ga0169201_100002_152	317	5.6e-52	31	256	4	247	0.8754863813229572
GT8.hmm	257	3300029085.a:Ga0169201_100002_153	317	1.8e-54	31	255	4	247	0.8715953307392996
GT8.hmm	257	3300029085.a:Ga0169201_100002_154	275	7.7e-38	31	253	2	234	0.8638132295719845
GT2.hmm	230	3300029085.a:Ga0169201_100002_174	436	4.4e-24	1	228	49	279	0.9869565217391304
GH8.hmm	320	3300029085.a:Ga0169201_100002_175	373	7.3e-72	3	318	35	362	0.984375
GT2.hmm	170	3300029085.a:Ga0169201_100002_191	277	5.9e-30	1	128	8	133	0.7470588235294118
GH31.hmm	427	3300029085.a:Ga0169201_100002_207	1020	1.9e-48	208	427	392	621	0.5128805620608899
CE9.hmm	373	3300029085.a:Ga0169201_100002_210	386	9.3e-113	3	373	7	379	0.9919571045576407
GH73.hmm	128	3300029085.a:Ga0169201_100002_255	631	7.5e-28	3	126	54	189	0.9609375
GH25.hmm	177	3300029085.a:Ga0169201_100002_257	617	8.4e-37	14	173	4	176	0.8983050847457628
GT2.hmm	170	3300029085.a:Ga0169201_100002_268	311	4.6e-32	1	157	5	160	0.9176470588235294
