Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300007498.a:Ga0104980_100011_104	-	CE1(54-291)	CE1_e22	-	Y(1-35)	2
3300007498.a:Ga0104980_100011_179	-	GT2(7-168)	GT2	-	N	2
3300007498.a:Ga0104980_100011_18	-	CE1(33-259)	CE1_e22	-	Y(1-21)	2
3300007498.a:Ga0104980_100011_190	-	GT4(206-349)	GT4_e1075	GT4	N	3
3300007498.a:Ga0104980_100011_259	-	GT51(67-248)	GT51_e160	GT51	N	3
3300007498.a:Ga0104980_100011_28	-	GH23(303-459)	GH23_e996	GH23	Y(1-33)	3
3300007498.a:Ga0104980_100011_82	-	GT4(192-330)	GT4_e2991	GT4	N	3
3300007498.a:Ga0104980_100011_83	-	GT4(241-381)	GT4_e1632	GT4	N	3
3300007498.a:Ga0104980_100011_84	-	GH29(23-352)	GH29_e72	-	Y(1-18)	2
3300007498.a:Ga0104980_100011_85	-	GT2(8-164)	GT2	-	N	2
3300007498.a:Ga0104980_100011_91	-	GT32(21-97)	GT32_e86	-	N	2
3300007498.a:Ga0104980_100011_92	-	GT2(70-213)	GT2	GT2	N	3
3300007498.a:Ga0104980_100015_110	3.2.1.54:1|3.2.1.135:1	GH13(164-485)	GH13_e102	GH13	Y(1-21)	3
3300007498.a:Ga0104980_100015_241	-	GH23(91-224)	GH23_e461	GH23	N	3
3300007498.a:Ga0104980_100015_46	-	CE1(446-672)	-	-	Y(1-22)	1
3300007498.a:Ga0104980_100015_77	2.4.1.25:4|2.4.1.25:4|2.4.1.25:5	CBM20(132-216)+GH77(245-888)	CBM20_e2+CBM20_e2+GH77_e22	CBM20+GH77	N	3
3300007498.a:Ga0104980_100038_100	-	CBM13(436-578)	CBM13_e294	CBM13	Y(1-29)	3
3300007498.a:Ga0104980_100038_101	-	CE20(102-243)+CE20(395-528)	CE20_e20	CE20	Y(1-22)	3
3300007498.a:Ga0104980_100038_102	-	GH16_7(141-388)	GH16_e294	GH16	Y(1-20)	3
3300007498.a:Ga0104980_100038_103	-	GH63(71-437)	GH63_e19	GH63	Y(1-21)	3
3300007498.a:Ga0104980_100038_104	-	GH43_24(46-227)	GH43_e64	GH43	Y(1-20)	3
3300007498.a:Ga0104980_100038_105	3.2.1.23:35	GH2(217-1076)	GH2_e1	GH2	N	3
3300007498.a:Ga0104980_100038_106	-	GH27(466-714)	GH27_e45	GH27	Y(1-21)	3
3300007498.a:Ga0104980_100038_107	-	GH16_7(140-388)	GH16_e294	GH16	Y(1-21)	3
3300007498.a:Ga0104980_100038_122	-	GH9(126-595)	GH9_e30	CE0+GH9	N	3
3300007498.a:Ga0104980_100038_27	-	GT2(49-265)	GT2	GT2	N	3
3300007498.a:Ga0104980_100038_29	-	GT2(6-176)	GT2	GT2	N	3
3300007498.a:Ga0104980_100038_30	-	GT2(46-261)	GT2	GT2	N	3
3300007498.a:Ga0104980_100038_32	-	GT2(8-121)	GT2	GT2	N	3
3300007498.a:Ga0104980_100038_35	-	GT4(177-324)	GT4_e2150	GT4	N	3
3300007498.a:Ga0104980_100038_36	-	GT2(58-279)	GT2	GT2	N	3
3300007498.a:Ga0104980_100038_53	-	GT51(52-237)	GT51_e17	GT51	N	3
3300007498.a:Ga0104980_100038_88	3.2.1.40:1|-	CBM67(360-539)+GH78(578-1132)	CBM67_e28+GH78_e85	GH78	N	3
3300007498.a:Ga0104980_100038_89	-|3.2.1.40:2	CBM67(24-206)+GH78(278-710)	CBM67_e26+GH78_e30	CBM67+GH78	Y(1-20)	3
3300007498.a:Ga0104980_100038_90	3.2.1.21:12|3.2.1.-:6	GH3(64-285)	GH3_e10	GH3	Y(1-21)	3
3300007498.a:Ga0104980_100038_91	3.2.1.-:2	GH92(219-733)	GH92_e30	GH92	Y(1-21)	3
3300007498.a:Ga0104980_100038_99	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(234-727)	GH92_e0	GH92	Y(1-22)	3
3300007498.a:Ga0104980_100040_106	2.4.1.1:9	GT35(249-645)	GT35_e7	GT35	N	3
3300007498.a:Ga0104980_100040_107	-	GT3(13-350)	GT3_e2	GT3	N	3
3300007498.a:Ga0104980_100040_119	3.2.1.22:2	GH36(26-707)	GH36_e24	GH36	Y(1-19)	3
3300007498.a:Ga0104980_100040_124	-	GH95(31-763)	GH95_e15	GH95	Y(1-23)	3
3300007498.a:Ga0104980_100040_130	-	GH97(27-662)	GH97_e21	GH97	Y(1-28)	3
3300007498.a:Ga0104980_100040_131	-	CE20(109-253)+CE20(426-549)	CE20_e20	CE20	N	3
3300007498.a:Ga0104980_100040_132	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(252-744)	GH92_e0	GH92	Y(1-22)	3
3300007498.a:Ga0104980_100040_133	3.2.1.25:4	GH2(26-802)	GH2_e80	GH2	Y(1-24)	3
3300007498.a:Ga0104980_100040_137	-	GT4(144-300)	GT4_e1150	-	N	2
3300007498.a:Ga0104980_100040_139	-	GT2(10-133)	GT2	-	N	2
3300007498.a:Ga0104980_100040_2	-	GT4(199-353)	GT4_e3487	GT4	N	3
3300007498.a:Ga0104980_100040_32	3.2.1.21:4	GH3(161-421)	GH3_e198	GH3	N	3
3300007498.a:Ga0104980_100040_94	-	GT51(63-226)	GT51_e158	-	N	2
3300007498.a:Ga0104980_100042_127	-	GT30(56-218)	GT30_e38	GT30	N	3
3300007498.a:Ga0104980_100042_33	-	GT2(25-192)	GT2	GT2	N	3
3300007498.a:Ga0104980_100042_39	-	GT2(10-176)	GT2	GT2	N	3
3300007498.a:Ga0104980_100042_65	-|-|-	GH23(126-258)+CBM50(470-513)	GH23_e209+CBM50_e207+CBM50_e35	CBM50+GH23	Y(1-22)	3
3300007498.a:Ga0104980_100042_74	3.2.1.-:2|3.2.1.68:1|3.2.1.41:1	GH13_14(195-519)	GH13_e95	GH13_14	Y(1-21)	3
3300007498.a:Ga0104980_100042_99	3.2.1.-:1	GH3(103-326)	GH3_e57	GH3	Y(1-23)	3
3300007498.a:Ga0104980_100060_103	-	GT2(4-165)	GT2	GT2	N	3
3300007498.a:Ga0104980_100060_19	-	CE11(4-245)	CE11_e18	CE11	N	3
3300007498.a:Ga0104980_100060_64	3.2.1.20:2	GH13_38(31-397)	GH13_e113	GH13_38	N	3
3300007498.a:Ga0104980_100060_91	-	GT2(9-142)	GT2	-	N	2
3300007498.a:Ga0104980_100092_64	3.2.1.52:18|3.2.1.-:1	GH20(142-494)	GH20_e12	GH20	Y(1-21)	3
3300007498.a:Ga0104980_100092_75	-	GT2(6-134)	GT2	-	N	2
3300007498.a:Ga0104980_100096_103	-	CE4(23-131)	CE4_e140	-	N	2
3300007498.a:Ga0104980_100096_57	-|-	GT8(4-241)	GT8_e185+GT4_e3004	GT4+GT8	N	3
3300007498.a:Ga0104980_100096_58	2.4.1.-:1	GT2(6-140)	GT2	-	N	2
3300007498.a:Ga0104980_100096_59	-	GT4(210-363)	GT4_e2582	-	N	2
3300007498.a:Ga0104980_100096_60	-	GT4(176-293)	GT4_e2715	-	N	2
3300007498.a:Ga0104980_100096_61	-	GT4(202-347)	GT4_e2089	GT4	N	3
3300007498.a:Ga0104980_100116_99	-	GH25(45-214)	GH25_e178	-	N	2
