Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300012567.a:Ga0118487_100005_4	AXM07280.1|CE4	100.0	497	0	0	1	497	1	497	7.2e-282	973.0
3300012567.a:Ga0118487_100005_7	AFU41925.1|CE4	100.0	518	0	0	1	518	1	518	1.5e-290	1001.9
3300012567.a:Ga0118487_100005_10	QAZ51980.1|GT51	100.0	771	0	0	1	771	1	771	0.0e+00	1508.8
3300012567.a:Ga0118487_100005_24	AEW80159.1|GH3	100.0	629	0	0	1	629	1	629	0.0e+00	1211.4
3300012567.a:Ga0118487_100005_130	QKX60254.1|GH76	45.6	754	385	7	20	750	27	778	7.5e-182	641.3
3300012567.a:Ga0118487_100005_132	AWK41767.1|GH13_3	58.1	453	188	1	18	470	13	463	1.9e-141	506.5
3300012567.a:Ga0118487_100005_149	QXF33454.1|GH13_3	58.0	441	185	0	30	470	9	449	2.8e-145	519.2
3300012567.a:Ga0118487_100005_150	AWK41767.1|GH13_3	58.3	458	185	3	27	481	2	456	1.4e-139	500.4
3300012567.a:Ga0118487_100002_7	CCO12112.2|GH13_31	59.1	428	168	3	1	421	1	428	4.0e-140	501.9
3300012567.a:Ga0118487_100002_30	AGJ79397.1|GT39	100.0	520	0	0	1	520	1	520	1.5e-311	1071.6
3300012567.a:Ga0118487_100002_73	AEW80812.1|CE9	100.0	376	0	0	1	376	1	376	2.4e-213	745.0
3300012567.a:Ga0118487_100002_108	QYO62262.1|GH13	61.7	345	130	2	1	344	1	344	4.6e-112	409.1
3300012567.a:Ga0118487_100002_178	BCB10236.1|GH154	100.0	317	0	0	1	317	1	317	7.1e-190	666.8
3300012567.a:Ga0118487_100002_181	ALT37000.1|PL8	100.0	826	0	0	1	826	1	826	0.0e+00	1624.8
3300012567.a:Ga0118487_100002_193	AEW82962.1|CE4	100.0	356	0	0	1	356	1	356	2.7e-174	615.1
3300012567.a:Ga0118487_100002_204	QIP41401.1|CE9	47.9	541	277	4	4	541	9	547	4.8e-117	425.6
3300012567.a:Ga0118487_100002_272	AGL63717.2|GT4	48.6	640	307	6	170	801	107	732	5.3e-168	595.5
3300012567.a:Ga0118487_100002_294	AEW82861.1|CE7	100.0	329	0	0	1	329	1	329	1.7e-199	698.7
3300012567.a:Ga0118487_100027_5	AEW81935.1|GH25	100.0	277	0	0	1	277	1	277	3.9e-160	567.8
3300012567.a:Ga0118487_100004_14	BBJ76944.1|GH95	100.0	524	0	0	1	524	1	524	0.0e+00	1118.6
3300012567.a:Ga0118487_100004_15	AEW78200.1|GH95	100.0	201	0	0	1	201	1	201	9.7e-114	413.3
3300012567.a:Ga0118487_100004_22	BBJ76936.1|GH112	100.0	738	0	0	1	738	1	738	0.0e+00	1531.9
3300012567.a:Ga0118487_100004_25	AXM07005.1|GT35	100.0	788	0	0	1	788	1	788	0.0e+00	1615.1
3300012567.a:Ga0118487_100004_40	QAZ47724.1|GH20	100.0	512	0	0	1	512	1	512	0.0e+00	1076.6
3300012567.a:Ga0118487_100004_41	BBJ76917.1|GH125	100.0	431	0	0	1	431	1	431	1.3e-263	912.1
3300012567.a:Ga0118487_100004_44	BBJ76914.1|GH38	100.0	1042	0	0	1	1042	1	1042	0.0e+00	2149.4
3300012567.a:Ga0118487_100004_45	AID35070.1|GH4	100.0	462	0	0	1	462	1	462	4.4e-265	917.1
3300012567.a:Ga0118487_100004_59	BBJ76899.1|CBM50	100.0	920	0	0	1	920	1	920	0.0e+00	1702.2
3300012567.a:Ga0118487_100004_125	AEW82595.1|GH2	100.0	593	0	0	1	593	1	593	0.0e+00	1254.2
3300012567.a:Ga0118487_100004_126	AYW79393.1|GH31	100.0	830	0	0	1	830	1	830	0.0e+00	1751.5
3300012567.a:Ga0118487_100004_150	AAT84014.1|GH51	100.0	223	0	0	1	223	1	223	1.1e-131	473.0
3300012567.a:Ga0118487_100020_9	CCO12868.2|GH1	51.8	1306	490	10	1	1266	1	1207	0.0e+00	1289.6
3300012567.a:Ga0118487_100009_5	CAD7226128.1|GH38	38.0	711	379	15	9	678	1344	2033	1.7e-127	460.7
3300012567.a:Ga0118487_100009_12	CAE6110940.1|CE8	41.9	544	288	10	23	555	257	783	7.0e-116	421.8
3300012567.a:Ga0118487_100009_52	AEW79848.1|GT4	100.0	405	0	0	1	405	1	405	1.2e-231	805.8
3300012567.a:Ga0118487_100009_55	BBJ76355.1|CBM32	100.0	469	0	0	1	469	1	469	6.6e-261	903.3
3300012567.a:Ga0118487_100009_56	BBJ76354.1|GH20|GH35	100.0	1418	0	0	1	1418	1	1418	0.0e+00	2857.8
3300012567.a:Ga0118487_100009_70	AEW79830.1|GH85	100.0	718	0	0	1	718	1	718	0.0e+00	1480.7
3300012567.a:Ga0118487_100009_85	BBJ76326.1|GT4	99.7	379	1	0	1	379	1	379	2.4e-224	781.6
3300012567.a:Ga0118487_100009_104	QYO62262.1|GH13	64.5	335	117	2	3	336	2	335	6.2e-114	415.2
3300012567.a:Ga0118487_100011_34	CAD7280782.1|GT2	42.1	850	443	14	377	1188	327	1165	3.3e-182	643.3
3300012567.a:Ga0118487_100011_54	CAD7245033.1|GT58	60.4	480	171	6	17	483	1054	1527	4.1e-149	531.9
3300012567.a:Ga0118487_100011_71	AID35967.1|GT2	100.0	272	0	0	1	272	1	272	1.7e-155	552.4
3300012567.a:Ga0118487_100012_15	AEH30266.1|GH0	100.0	512	0	0	11	522	39	550	1.3e-310	1068.5
3300012567.a:Ga0118487_100012_17	AXM07449.1|GH136	100.0	618	0	0	1	618	1	618	0.0e+00	1229.9
3300012567.a:Ga0118487_100013_2	QAZ51526.1|GH3	100.0	344	0	0	1	344	1	344	1.1e-193	679.5
3300012567.a:Ga0118487_100013_4	QXF33454.1|GH13_3	63.6	453	155	4	15	462	15	462	3.8e-147	525.4
3300012567.a:Ga0118487_100013_17	AEW84173.1|GH13_30	100.0	235	0	0	1	235	1	235	3.6e-138	494.6
3300012567.a:Ga0118487_100013_18	CBF79082.1|GH13_30	100.0	303	0	0	1	303	1	303	2.0e-186	655.2
3300012567.a:Ga0118487_100008_28	BBJ76984.1|GT51	100.0	706	0	0	1	706	1	706	0.0e+00	1392.5
3300012567.a:Ga0118487_100008_30	ALU22701.1|GT76	100.0	391	0	0	1	391	1	391	3.9e-222	774.2
3300012567.a:Ga0118487_100008_32	BBJ76988.1|GT4	100.0	420	0	0	1	420	1	420	6.2e-242	840.1
3300012567.a:Ga0118487_100008_33	BBJ76989.1|GT0	100.0	375	0	0	1	375	1	375	8.3e-222	773.1
3300012567.a:Ga0118487_100008_49	AEW82758.1|GT4	100.0	371	0	0	1	371	1	371	4.8e-214	747.3
3300012567.a:Ga0118487_100008_51	AEW78261.1|GT4	100.0	373	0	0	1	373	1	373	1.6e-212	742.3
3300012567.a:Ga0118487_100008_59	AER05584.1|GT4	100.0	391	0	0	1	391	1	391	3.2e-224	781.2
3300012567.a:Ga0118487_100008_62	AMJ18631.1|GT2	49.8	1173	576	6	14	1183	5	1167	0.0e+00	1159.1
3300012567.a:Ga0118487_100010_30	AGL63871.2|GT2	45.2	484	249	5	303	783	525	995	2.4e-106	390.6
3300012567.a:Ga0118487_100003_1	AEW81879.1|CBM32|GH101	100.0	199	0	0	1	199	1	199	4.3e-108	394.4
3300012567.a:Ga0118487_100003_9	AEW79628.1|GH33	99.8	502	1	0	1	502	1	502	2.3e-275	951.4
3300012567.a:Ga0118487_100003_69	AGL64353.2|CBM50|GH25	40.5	588	321	8	4	583	2	568	1.4e-119	434.1
3300012567.a:Ga0118487_100003_75	AGL64345.2|GT2	52.2	594	272	6	369	962	275	856	6.9e-164	582.0
3300012567.a:Ga0118487_100003_106	ABB20824.1|GH18	100.0	278	0	0	1	278	1	278	2.1e-166	588.6
3300012567.a:Ga0118487_100003_113	AEW84037.1|GH20	100.0	522	0	0	1	522	1	522	0.0e+00	1086.6
3300012567.a:Ga0118487_100003_114	AEW79524.1|GH5_18	100.0	408	0	0	1	408	1	408	3.2e-251	870.9
3300012567.a:Ga0118487_100003_115	AEW84035.1|GH38	100.0	1027	0	0	1	1027	1	1027	0.0e+00	2142.5
3300012567.a:Ga0118487_100001_11	AEW83609.1|GH2	100.0	857	0	0	1	857	1	857	0.0e+00	1798.9
3300012567.a:Ga0118487_100001_49	ARA85284.1|CE12	55.5	328	145	1	6	332	45	372	1.9e-108	396.4
3300012567.a:Ga0118487_100001_53	AAT82743.1|GH18	100.0	302	0	0	1	302	1	302	9.8e-173	609.8
3300012567.a:Ga0118487_100001_80	QEW95614.1|GT20	100.0	467	0	0	1	467	1	467	4.4e-273	943.7
3300012567.a:Ga0118487_100001_139	CAE6204650.1|GH28	51.8	597	280	3	14	603	747	1342	4.2e-175	618.6
3300012567.a:Ga0118487_100001_140	BBJ75862.1|GH13_4	100.0	637	0	0	1	637	1	637	0.0e+00	1349.0
3300012567.a:Ga0118487_100001_146	CUS04921.2|GT4	42.7	853	440	10	11	824	17	859	4.7e-193	678.7
3300012567.a:Ga0118487_100001_266	QCB93888.1|GT28	49.2	463	223	8	15	468	428	887	5.5e-106	388.7
3300012567.a:Ga0118487_100001_267	AEH29091.1|GT28	100.0	372	0	0	1	372	1	372	1.9e-202	708.8
3300012567.a:Ga0118487_100001_316	AUX29448.1|GT4	47.3	471	240	2	18	487	351	814	5.6e-117	425.2
3300012567.a:Ga0118487_100001_340	AEW78772.1|GH33	100.0	771	0	0	1	771	1	771	0.0e+00	1555.0
3300012567.a:Ga0118487_100001_341	AGJ80268.1|GH33	100.0	322	0	0	1	322	1	322	3.3e-187	657.9
3300012567.a:Ga0118487_100001_342	AEE71913.1|GH33	100.0	239	0	0	1	239	325	563	6.0e-133	477.2
3300012567.a:Ga0118487_100001_345	AGJ80271.1|GT87	100.0	389	0	0	1	389	1	389	1.2e-226	789.3
3300012567.a:Ga0118487_100001_353	AXM06444.1|GT4	100.0	370	0	0	1	370	1	370	7.7e-212	740.0
3300012567.a:Ga0118487_100001_381	BBK84018.1|GH5	100.0	524	0	0	1	524	8	531	0.0e+00	1096.6
3300012567.a:Ga0118487_100001_386	BCB10493.1|GT4	100.0	394	0	0	7	400	1	394	7.5e-229	796.6
3300012567.a:Ga0118487_100001_419	AGJ80345.1|GH29	100.0	456	0	0	1	456	1	456	1.6e-283	978.4
3300012567.a:Ga0118487_100001_436	CAI32746.2|GT4	53.6	392	176	1	22	407	1	392	9.3e-118	427.6
3300012567.a:Ga0118487_100001_437	AEW83188.1|GH13	100.0	411	0	0	1	411	11	421	2.3e-249	864.8
3300012567.a:Ga0118487_100015_10	QCW79542.1|GH101	55.8	468	198	2	59	523	607	1068	3.7e-151	538.9
3300012567.a:Ga0118487_100015_17	BBJ76238.1|GH2	100.0	653	0	0	1	653	1	653	0.0e+00	1367.4
