CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TF	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_77	85063	85623	-	GerE
CGC1	null	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_78	85625	85855	-	null
CGC1	TF	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_79	85982	86353	+	HTH_3
CGC1	TC	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_80	86739	86903	+	3.D.7.2.3
CGC1	TF	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_81	87071	87754	+	Trans_reg_C
CGC1	STP	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_82	87767	89038	+	HisKA+HATPase_c
CGC1	null	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_83	89156	89596	+	null
CGC1	STP	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_84	89748	90926	-	Aminotran_1_2
CGC1	null	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_85	91295	92341	+	null
CGC1	CAZyme	3300029717.a:Ga0245160_1000219	3300029717.a:Ga0245160_1000219_86	92354	93736	+	 CE11|CE11
CGC1	TF	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_16	16144	16695	-	HTH_3
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_17	16873	18300	-	null
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_18	18570	18896	+	null
CGC1	CAZyme	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_19	18922	20052	+	 GT19|GT19
CGC1	TC	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_20	20140	21174	-	3.A.1.13.2
CGC1	TC	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_21	21174	22223	-	3.A.1.13.2
CGC1	TC	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_22	22220	23350	-	3.A.1.13.2
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_23	23364	25343	-	null
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_24	25508	26248	-	null
CGC1	STP	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_25	26245	26856	-	Nitroreductase
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_26	27026	28270	+	null
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_27	28260	29843	+	null
CGC1	TC	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_28	29947	33252	+	3.A.5.1.1
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_29	33814	34167	-	null
CGC1	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_30	34305	34919	+	null
CGC1	TF	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_31	34913	35197	+	none
CGC2	TF	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_159	199552	200457	-	HTH_AraC+HTH_AraC
CGC2	STP	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_160	200602	203937	+	TPR_1+TPR_2+TPR_2
CGC2	TC	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_161	203966	205360	+	2.A.1.1.3
CGC2	CAZyme	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_162	205381	207558	+	GH36| GH36
CGC2	TC	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_163	207600	210659	+	1.B.14.6.1
CGC2	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_164	210679	212238	+	null
CGC2	null	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_165	212332	214215	+	null
CGC2	CAZyme	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_166	214318	216675	+	GH36
CGC2	CAZyme	3300029717.a:Ga0245160_1000022	3300029717.a:Ga0245160_1000022_167	216714	219143	+	 GH2|GH2
