HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH33.hmm	342	3300029717.a:Ga0245160_1000003_121	543	6.3e-92	12	330	191	527	0.9298245614035088
GH29.hmm	346	3300029717.a:Ga0245160_1000003_14	622	7.1e-84	33	339	45	371	0.884393063583815
GH85.hmm	315	3300029717.a:Ga0245160_1000003_151	1281	9.8e-54	16	314	120	429	0.946031746031746
GH84.hmm	295	3300029717.a:Ga0245160_1000003_152	1116	7.1e-76	1	294	178	497	0.9932203389830508
GH92.hmm	491	3300029717.a:Ga0245160_1000003_153	757	1.8e-191	3	490	245	752	0.9918533604887984
GH20.hmm	337	3300029717.a:Ga0245160_1000003_154	783	1.7e-123	8	336	159	514	0.973293768545994
GH20.hmm	337	3300029717.a:Ga0245160_1000003_155	689	3.6e-122	8	336	148	495	0.973293768545994
GH130.hmm	296	3300029717.a:Ga0245160_1000003_157	324	1.8e-95	1	296	20	318	0.9966216216216216
GH92.hmm	491	3300029717.a:Ga0245160_1000003_158	752	1.9e-173	2	490	261	750	0.9938900203665988
CE1.hmm	227	3300029717.a:Ga0245160_1000003_179	470	9e-27	8	207	162	361	0.8766519823788547
GH13_38.hmm	375	3300029717.a:Ga0245160_1000003_193	573	4.4e-175	1	375	32	398	0.9973333333333333
GH3.hmm	216	3300029717.a:Ga0245160_1000003_2	739	2.8e-68	5	215	70	288	0.9722222222222222
GH97.hmm	631	3300029717.a:Ga0245160_1000003_214	714	1.3e-258	3	630	9	696	0.993660855784469
GH109.hmm	399	3300029717.a:Ga0245160_1000003_225	396	6.3e-117	3	391	1	395	0.9724310776942355
GH3.hmm	216	3300029717.a:Ga0245160_1000003_237	765	2.9e-59	5	210	75	301	0.9490740740740741
GH2.hmm	752	3300029717.a:Ga0245160_1000003_275	1033	7.7e-215	15	749	53	915	0.976063829787234
GH20.hmm	337	3300029717.a:Ga0245160_1000003_277	776	2.1e-108	8	336	160	517	0.973293768545994
GH92.hmm	491	3300029717.a:Ga0245160_1000003_376	762	3.5e-179	2	491	236	741	0.9959266802443992
GH125.hmm	402	3300029717.a:Ga0245160_1000003_378	482	1.2e-188	2	402	69	464	0.9950248756218906
GH39.hmm	431	3300029717.a:Ga0245160_1000003_379	428	1.1e-26	59	235	73	241	0.40835266821345706
GH3.hmm	216	3300029717.a:Ga0245160_1000003_4	743	1.1e-73	3	216	87	309	0.9861111111111112
GT2.hmm	170	3300029717.a:Ga0245160_1000003_419	335	3.2e-35	1	145	6	153	0.8470588235294118
