Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300026290.a:Ga0209510_1000139_31	ANZ46172.1|GT51	58.8	742	302	3	22	761	29	768	3.7e-237	825.1
3300026290.a:Ga0209510_1000139_91	AMJ20543.1|GH13_11	51.6	403	191	2	16	414	7	409	4.1e-116	422.2
3300026290.a:Ga0209510_1000139_94	CAN80640.1|GT47	47.4	428	216	6	4	426	940	1363	2.7e-104	382.9
3300026290.a:Ga0209510_1000997_4	QCW79542.1|GH101	54.5	462	210	0	57	518	607	1068	1.9e-147	526.6
3300026290.a:Ga0209510_1000997_19	ANZ46565.1|GT2	84.4	409	62	1	31	439	1	407	6.3e-213	743.8
3300026290.a:Ga0209510_1000997_22	ANZ44364.1|GH77	47.6	515	262	4	3	515	5	513	2.1e-135	486.5
3300026290.a:Ga0209510_1000997_23	ANZ46564.1|CBM48|GH13_9	69.2	634	194	1	6	639	2	634	7.1e-290	1000.0
3300026290.a:Ga0209510_1000677_13	QWU85921.1|GH130	47.3	450	228	1	6	446	1375	1824	2.0e-116	423.3
3300026290.a:Ga0209510_1001711_11	CAN65674.1|GH28	46.4	554	268	11	56	600	96	629	1.1e-141	507.7
3300026290.a:Ga0209510_1001711_13	CAD7252417.1|GH13	40.2	594	325	11	119	692	332	915	2.9e-104	383.6
3300026290.a:Ga0209510_1000496_18	QWU85921.1|GH130	52.5	457	209	2	7	455	1375	1831	1.3e-139	500.4
3300026290.a:Ga0209510_1000496_31	ANZ44939.1|GT28	53.5	353	160	2	4	355	8	357	4.6e-105	385.2
3300026290.a:Ga0209510_1000496_47	ANZ44957.1|GH133	68.2	611	192	1	1	609	1	611	2.6e-257	891.7
3300026290.a:Ga0209510_1000409_10	AWZ17133.1|GH13_30	38.3	1180	666	19	1	1128	401	1570	4.7e-220	768.8
3300026290.a:Ga0209510_1000409_16	AGL64700.2|GH23	53.9	356	163	1	2	356	3	358	8.7e-104	380.9
3300026290.a:Ga0209510_1000409_22	CAE6110940.1|CE8	44.5	535	277	8	28	555	266	787	8.2e-125	451.4
3300026290.a:Ga0209510_1000409_36	AGL64345.2|GT2	54.2	496	226	1	176	671	360	854	2.5e-152	543.1
3300026290.a:Ga0209510_1004558_6	ADE56394.1|GT20	53.9	492	227	0	4	495	3	494	4.2e-168	595.1
3300026290.a:Ga0209510_1004558_8	ADE56393.1|GT4	58.4	406	169	0	1	406	229	634	1.2e-141	506.9
3300026290.a:Ga0209510_1000563_22	CAE6179499.1|GH152	35.6	703	348	16	1	614	72	758	4.7e-105	386.0
3300026290.a:Ga0209510_1000563_23	AGL63717.2|GT4	46.2	691	301	9	166	856	107	726	1.3e-153	547.7
3300026290.a:Ga0209510_1000563_25	CUS04610.2|GT4	36.5	792	460	5	19	806	4	756	8.9e-139	498.4
3300026290.a:Ga0209510_1000636_29	AGL63717.2|GT4	49.1	652	306	8	175	821	107	737	8.5e-171	604.7
3300026290.a:Ga0209510_1000110_14	ANZ45970.1|GT19	56.9	376	159	2	1	375	1	374	8.8e-123	444.1
3300026290.a:Ga0209510_1000110_19	ANZ45975.1|GT30	59.5	378	149	2	5	381	35	409	1.6e-127	459.9
3300026290.a:Ga0209510_1000110_41	ALR08738.2|GT83	46.7	591	302	8	11	593	2	587	1.5e-148	530.4
3300026290.a:Ga0209510_1000110_55	QFG67851.1|CBM48|GH13_9	54.6	540	232	5	6	534	1486	2023	1.2e-160	570.5
3300026290.a:Ga0209510_1000110_74	AMJ20771.1|GH13_26	44.8	868	416	9	8	830	10	859	3.5e-220	768.8
3300026290.a:Ga0209510_1000047_1	AGL65524.2|GH36	49.4	534	263	5	21	553	22	549	1.7e-151	540.0
3300026290.a:Ga0209510_1000047_25	AMJ18631.1|GT2	50.9	1173	560	5	6	1170	1	1165	0.0e+00	1166.4
3300026290.a:Ga0209510_1000047_48	ANZ46076.1|GT2	72.8	312	82	1	4	312	17	328	3.4e-128	461.8
3300026290.a:Ga0209510_1000047_50	ANZ46074.1|GT83	54.1	549	250	2	4	551	4	551	5.2e-172	608.2
3300026290.a:Ga0209510_1000047_120	ANZ45907.1|GH18	52.3	476	216	4	11	480	11	481	8.0e-145	517.7
3300026290.a:Ga0209510_1000406_49	ANZ44849.1|CBM50	56.6	465	195	4	6	464	6	469	8.9e-141	504.2
3300026290.a:Ga0209510_1000406_66	CAE6204650.1|GH28	50.4	601	291	3	23	617	745	1344	6.2e-174	614.8
3300026290.a:Ga0209510_1000156_65	QYO62262.1|GH13	62.6	342	126	2	1	341	1	341	1.2e-112	411.0
3300026290.a:Ga0209510_1000156_74	CCO12112.2|GH13_31	52.1	426	197	3	1	420	1	425	5.3e-124	448.4
3300026290.a:Ga0209510_1000156_99	CCO12633.2|GH84	45.2	673	339	13	3	651	4	670	4.6e-151	538.9
3300026290.a:Ga0209510_1001722_16	CAG7883609.1|GT1	54.1	878	386	9	3	870	168	1038	7.3e-261	904.0
3300026290.a:Ga0209510_1001722_18	ANZ44818.1|GT51	69.2	763	231	3	7	768	7	766	8.8e-312	1072.8
3300026290.a:Ga0209510_1000946_35	QUI22575.1|CBM50	37.3	593	369	3	21	611	33	624	4.0e-117	426.0
3300026290.a:Ga0209510_1001562_24	QVL37518.1|GT2	66.9	423	139	1	21	442	18	440	1.1e-143	513.8
3300026290.a:Ga0209510_1000225_16	QBQ55156.1|CBM50	37.7	655	391	6	93	746	66	704	4.5e-110	402.9
3300026290.a:Ga0209510_1000225_30	ANZ45249.1|GT26	70.2	578	170	1	2	577	1	578	3.7e-245	851.3
3300026290.a:Ga0209510_1000225_37	CAE6076421.1|GH27	43.9	494	245	6	3	464	11	504	8.1e-110	401.4
3300026290.a:Ga0209510_1000627_2	CAD7226128.1|GH38	37.4	725	387	16	9	685	1344	2049	4.5e-117	426.0
3300026290.a:Ga0209510_1000627_6	CCO12868.2|GH1	44.6	1280	470	11	15	1246	14	1102	1.9e-311	1072.8
3300026290.a:Ga0209510_1000271_56	CAG7911095.1|GH5_11	44.1	900	465	16	18	888	589	1479	2.2e-220	769.6
3300026290.a:Ga0209510_1001505_3	ANZ44420.1|GT5	61.8	487	186	0	7	493	7	493	1.6e-188	662.9
3300026290.a:Ga0209510_1001505_4	ANZ46570.1|GT35	75.4	577	142	0	520	1096	1	577	2.1e-273	946.0
