Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300012849.a:Ga0160447_100195_21	CAD7280782.1|GT2	46.1	813	403	13	456	1239	384	1190	3.0e-199	699.9
3300012849.a:Ga0160447_100002_1	CAD7226128.1|GH38	36.1	693	382	13	4	656	1380	2051	1.6e-111	407.5
3300012849.a:Ga0160447_100002_46	QBQ55243.1|CBM50	47.5	925	443	6	15	924	10	906	5.6e-211	738.4
3300012849.a:Ga0160447_100002_95	ASR55206.1|CBM2|CE0	80.6	428	76	2	1	427	1	422	2.7e-176	622.1
3300012849.a:Ga0160447_100002_140	QAY72279.1|GH13|GH13_13	53.3	2370	775	26	6	2337	5	2080	0.0e+00	2219.5
3300012849.a:Ga0160447_100002_141	ASR56859.1|CBM2|CE1	78.4	473	101	1	3	474	2	474	9.0e-181	637.1
3300012849.a:Ga0160447_100002_155	AMJ20543.1|GH13_11	54.1	405	177	3	20	420	10	409	3.2e-113	412.5
3300012849.a:Ga0160447_100002_169	BCY12658.1|GH35	61.3	385	137	4	8	392	737	1109	4.6e-130	468.4
3300012849.a:Ga0160447_100002_174	QHT58439.1|GH55	85.5	599	80	2	49	646	25	617	3.3e-311	1070.8
3300012849.a:Ga0160447_100002_214	QWS33894.1|GH13	70.9	444	124	2	12	455	17	455	1.6e-179	632.9
3300012849.a:Ga0160447_100002_215	UJP39635.1|GH67	79.0	694	136	3	26	716	13	699	0.0e+00	1126.7
3300012849.a:Ga0160447_100002_251	QKX52201.1|CBM50	34.5	731	446	13	2	712	26	743	1.2e-105	389.0
3300012849.a:Ga0160447_100002_269	AEI11563.1|GH13_30	81.5	562	93	3	1	560	1	553	7.1e-278	959.9
3300012849.a:Ga0160447_100002_302	QZD56782.1|GT2|GT4	41.3	823	451	13	4	807	8	817	6.7e-152	542.0
3300012849.a:Ga0160447_100002_305	AXH96753.1|GT2|GT4	38.4	848	474	16	1	812	1	836	4.0e-128	463.0
3300012849.a:Ga0160447_100002_308	SDU86131.1|GT0	48.0	729	352	9	8	722	10	725	4.1e-169	599.0
3300012849.a:Ga0160447_100002_313	UJP39545.1|GT2	73.3	389	89	2	1	375	1	388	5.7e-154	547.7
3300012849.a:Ga0160447_100002_316	ASR56822.1|GT4	76.0	366	88	0	1	366	1	366	2.2e-150	535.8
3300012849.a:Ga0160447_100002_318	UJP39540.1|GT4	78.0	432	91	3	1	430	1	430	2.1e-184	649.0
3300012849.a:Ga0160447_100002_319	UJP39539.1|GT0	77.8	405	86	2	3	403	1	405	1.3e-167	593.2
3300012849.a:Ga0160447_100002_320	UJP39538.1|GT4	48.5	584	287	8	6	584	10	584	1.5e-127	460.7
3300012849.a:Ga0160447_100002_321	QOR69778.1|GT0	54.6	436	192	6	6	439	10	441	2.3e-122	443.0
3300012849.a:Ga0160447_100002_323	UJP39535.1|GT4	64.2	576	204	2	3	577	10	584	3.4e-190	668.7
3300012849.a:Ga0160447_100002_333	UJP39527.1|GT0	69.0	1267	319	11	1	1202	1	1258	0.0e+00	1400.6
3300012849.a:Ga0160447_100002_428	CUS04921.2|GT4	37.9	985	416	18	36	972	23	859	2.3e-159	567.0
3300012849.a:Ga0160447_100002_445	CAE6204650.1|GH28	50.8	594	288	2	21	611	745	1337	4.1e-173	612.1
3300012849.a:Ga0160447_100002_453	CAG7883609.1|GT1	51.7	898	380	10	9	891	181	1039	1.8e-243	846.3
3300012849.a:Ga0160447_100002_481	UJP41790.1|GH13_32	81.8	457	83	0	27	483	44	500	1.7e-227	792.3
3300012849.a:Ga0160447_100002_482	UJP39381.1|GH13_30	86.3	590	74	2	1	588	1	585	3.4e-307	1057.4
3300012849.a:Ga0160447_100002_487	UJP39376.1|CBM34|GH13_21	83.1	615	103	1	11	624	1	615	0.0e+00	1078.2
3300012849.a:Ga0160447_100002_489	AAG27061.2|CBM2|GH18|3.2.1.14	89.3	559	52	2	3	557	12	566	2.2e-274	948.3
3300012849.a:Ga0160447_100002_515	QVI65495.1|GH120	68.1	656	206	2	1	655	1	654	4.6e-268	927.5
3300012849.a:Ga0160447_100002_558	ASR54777.1|CBM2	76.8	469	105	2	1	469	1	465	2.5e-183	645.6
