dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT9_e90	GT9:25	-	-	231	3300029643.a:Ga0245225_100010_15	338	1.4e-95	1	228	75	305	0.9826839826839827	0.9826839826839827
GH18_e361	GH18:9	-	-	251	3300029643.a:Ga0245225_100010_270	588	9.3e-76	3	208	244	459	0.8167330677290837	0.8167330677290837
GH23_e927	GH23:7	-	-	131	3300029643.a:Ga0245225_100010_34	191	1.1e-56	3	130	52	179	0.9694656488549618	0.9694656488549618
GT83_e69	GT83:43	-	-	427	3300029643.a:Ga0245225_100016_139	574	1.5e-148	4	427	8	457	0.990632318501171	0.990632318501171
GT51_e169	GT51:10	-	-	167	3300029643.a:Ga0245225_100020_157	333	8.4e-79	2	165	95	258	0.9760479041916168	0.9760479041916168
GT51_e132	GT51:107	-	-	176	3300029643.a:Ga0245225_100021_59	712	1.2e-83	2	176	83	258	0.9886363636363636	0.9886363636363636
GT28_e21	GT28:21	-	-	147	3300029643.a:Ga0245225_100021_7	391	5e-58	1	143	204	346	0.9659863945578231	0.9659863945578231
GT28_e1	GT28:2579|CE4:1	-	-	164	3300029643.a:Ga0245225_100022_208	369	3.3e-56	1	164	191	356	0.9939024390243902	0.9939024390243902
CE4_e274	CE4:13|GT4:1	-	-	141	3300029643.a:Ga0245225_100197_37	271	1.2e-32	2	140	105	229	0.9787234042553191	0.9787234042553191
AA1_e33	AA1_1:698|AA1:86|CE4:1	1.10.3.2:77	lignin	353	3300029643.a:Ga0245225_100334_16	491	3.8e-21	13	352	78	484	0.9603399433427762	0.9603399433427762
GT2	GT2:6	-	-	96	3300029643.a:Ga0245225_100445_18	260	5.1e-37	1	94	11	104	0.96875	0.96875
GT4_e1668	GT4:24	-	-	151	3300029643.a:Ga0245225_100445_19	364	1.3e-31	4	146	184	327	0.9403973509933775	0.9403973509933775
GH2_e29	GH2:3674|GH31:1	3.2.1.31:89	beta-glucuronan	578	3300029643.a:Ga0245225_100445_21	562	1.6e-99	3	500	15	504	0.8598615916955017	0.8598615916955017
GT9_e170	GT9:21	-	-	230	3300029643.a:Ga0245225_100010_16	352	1.3e-122	8	229	85	306	0.9608695652173913	0.9608695652173913
GH25_e253	GH25:7	-	-	177	3300029643.a:Ga0245225_100010_212	191	4.9e-50	1	175	8	179	0.9830508474576272	0.9830508474576272
GT26_e111	GT26:30	-	-	169	3300029643.a:Ga0245225_100021_69	242	1.4e-72	2	169	59	226	0.9881656804733728	0.9881656804733728
GT2	GT2:27	-	-	224	3300029643.a:Ga0245225_100021_72	422	3.8e-118	1	224	46	269	0.9955357142857143	0.9955357142857143
GT2	GT2:31	-	-	161	3300029643.a:Ga0245225_100047_48	328	2.8e-74	1	160	5	164	0.9875776397515528	0.9875776397515528
GT30_e33	GT30:55	-	-	180	3300029643.a:Ga0245225_100047_63	435	1.7e-79	1	180	35	216	0.9944444444444445	0.9944444444444445
GT19_e10	GT19:21	-	-	356	3300029643.a:Ga0245225_100047_65	389	6.3e-160	1	356	4	358	0.9971910112359551	0.9971910112359551
CE11_e34	CE11:19	-	-	267	3300029643.a:Ga0245225_100047_69	278	1.2e-130	1	266	6	271	0.9925093632958801	0.9925093632958801
GT83_e69	GT83:43	-	-	427	3300029643.a:Ga0245225_100052_51	573	2e-123	5	426	16	498	0.9859484777517564	0.9859484777517564
CE4_e274	CE4:13|GT4:1	-	-	141	3300029643.a:Ga0245225_100208_19	212	2.4e-35	2	129	88	204	0.900709219858156	0.900709219858156
GT8_e248	GT8:8	-	-	249	3300029643.a:Ga0245225_100354_3	338	1.3e-110	2	249	15	263	0.9919678714859438	0.9919678714859438
