dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:270	-	-	148	3300008645.a:Ga0111425_100014_12	244	1.5e-63	1	148	21	175	0.9932432432432432	0.9932432432432432
GT2	GT2:13	-	-	229	3300008645.a:Ga0111425_100014_13	292	1.1e-103	1	229	24	253	0.9956331877729258	0.9956331877729258
GT4_e3552	GT4:625|GH77:1|GT2:1	-	-	169	3300008645.a:Ga0111425_100014_35	412	7.4e-70	7	167	216	376	0.9467455621301775	0.9467455621301775
GT4_e4	GT4:35	-	-	158	3300008645.a:Ga0111425_100021_55	1203	1.5e-40	7	158	1004	1159	0.9556962025316456	0.9556962025316456
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300008645.a:Ga0111425_100023_9	861	1.3e-37	3	96	17	109	0.9207920792079208	0.9207920792079208
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300008645.a:Ga0111425_100023_9	861	7.7e-184	3	356	188	542	0.9860335195530726	0.9860335195530726
GH3_e63	GH3:290	-	-	228	3300008645.a:Ga0111425_100026_29	383	1.6e-109	1	228	117	343	0.9956140350877193	0.9956140350877193
CE5_e29	CE5:5	-	-	209	3300008645.a:Ga0111425_100026_63	305	4.8e-23	4	208	55	256	0.9760765550239234	0.9760765550239234
CE1_e12	CE1:311	-	-	269	3300008645.a:Ga0111425_100026_65	659	3.2e-148	3	268	121	386	0.9851301115241635	0.9851301115241635
CE1_e0	CE1:292	-	-	264	3300008645.a:Ga0111425_100026_66	339	4.8e-133	1	264	65	328	0.9962121212121212	0.9962121212121212
GT2	GT2:227	-	-	165	3300008645.a:Ga0111425_100033_48	263	1.1e-82	1	164	6	169	0.9878787878787879	0.9878787878787879
GH32_e102	GH32:96	3.2.1.26:3	fructan	332	3300008645.a:Ga0111425_100046_55	474	1.6e-169	1	331	21	359	0.9939759036144579	0.9939759036144579
GH13_e57	GH13_44:63|GH13:7|GH13_36:1	-	sucrose	337	3300008645.a:Ga0111425_100060_46	515	1.9e-155	1	337	37	371	0.9970326409495549	0.9970326409495549
GT85_e0	GT85:305	2.4.2.-:4	-	435	3300008645.a:Ga0111425_100076_56	674	7.3e-198	1	435	35	472	0.9977011494252873	0.9977011494252873
GT4_e1800	GT4:638|GT2:1	-	-	166	3300008645.a:Ga0111425_100078_16	387	3.9e-79	3	165	193	359	0.9759036144578314	0.9759036144578314
CE1_e38	CE1:175	-	-	268	3300008645.a:Ga0111425_100086_39	388	5.2e-62	1	266	114	382	0.9888059701492538	0.9888059701492538
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300008645.a:Ga0111425_100120_1	345	4.4e-100	2	268	94	343	0.37359550561797755	0.37359550561797755
GT2	GT2:272|GT4:1	-	-	230	3300008645.a:Ga0111425_100159_8	389	1.7e-107	1	229	101	336	0.991304347826087	0.991304347826087
GT51_e107	GT51:931	-	-	187	3300008645.a:Ga0111425_100198_18	805	7.4e-95	2	187	84	269	0.9893048128342246	0.9893048128342246
GT2	GT2:34	-	-	206	3300008645.a:Ga0111425_100266_3	425	2.2e-91	1	206	55	277	0.9951456310679612	0.9951456310679612
CE14_e47	CE14:13	3.5.1.-:2	chitin	111	3300008645.a:Ga0111425_100266_5	304	1.5e-22	2	111	103	206	0.9819819819819819	0.9819819819819819
CE1_e24	CE1:8|CBM4:3|GH11:1|CBM88:1|CBM9:1|CBM6:1|CBM35:1	3.1.1.72:1|3.2.1.8:1	xylan	151	3300008645.a:Ga0111425_100443_9	341	1.7e-24	14	149	117	259	0.8940397350993378	0.8940397350993378
GH13_e41	GH13_3:1253|GH0:92|GH13:34|GT4:1	-	sucrose	217	3300008645.a:Ga0111425_102247_5	679	8.6e-90	2	216	233	451	0.9861751152073732	0.9861751152073732
GT39_e0	GT39:966	2.4.1.109:6	-	252	3300008645.a:Ga0111425_100005_76	551	5.9e-116	4	251	59	312	0.9801587301587301	0.9801587301587301
GH23_e158	GH23:1010|CBM50:175|CE1:1	-	-	80	3300008645.a:Ga0111425_100005_82	372	1.1e-37	1	73	298	370	0.9	0.9
CE1_e30	CE1:169	-	-	275	3300008645.a:Ga0111425_100014_19	357	3.3e-105	2	274	75	351	0.9890909090909091	0.9890909090909091
GT4_e582	GT4:381	-	-	138	3300008645.a:Ga0111425_100014_76	371	6.3e-49	3	135	196	329	0.9565217391304348	0.9565217391304348
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300008645.a:Ga0111425_100021_35	459	3.4e-209	1	469	3	453	0.9957446808510638	0.9957446808510638
GT51_e18	GT51:1230	-	-	174	3300008645.a:Ga0111425_100021_63	743	2.6e-79	3	173	88	260	0.9770114942528736	0.9770114942528736
GH15_e59	GH15:2947	3.2.1.3:1	starch	363	3300008645.a:Ga0111425_100021_78	574	2.6e-135	3	362	205	566	0.9889807162534435	0.9889807162534435
GT28_e100	GT28:1897	-	-	152	3300008645.a:Ga0111425_100023_45	373	7.8e-58	1	148	207	353	0.9671052631578947	0.9671052631578947
GT4_e3367	GT4:494	-	-	159	3300008645.a:Ga0111425_100023_71	380	8.1e-66	3	158	195	350	0.9748427672955975	0.9748427672955975
GT4_e3887	GT4:218	-	-	150	3300008645.a:Ga0111425_100026_44	374	3.4e-62	2	150	194	336	0.9866666666666667	0.9866666666666667
GT89_e0	GT89:885	2.4.2.-:4	-	569	3300008645.a:Ga0111425_100026_67	612	2.9e-215	3	560	13	587	0.9789103690685413	0.9789103690685413
CE1_e38	CE1:175	-	-	268	3300008645.a:Ga0111425_100046_2	532	5e-61	1	253	254	512	0.9402985074626866	0.9402985074626866
GT4_e3273	GT4:68	-	-	149	3300008645.a:Ga0111425_100060_47	206	6.6e-32	43	136	83	176	0.6241610738255033	0.6241610738255033
CBM48_e14	CBM48:1142|GH13_14:1124|CBM41:557|GH13_32:70|CBM25:49|GH13_41:25|GH13:12|CBM20:10|CBM68:8|GH13_42:1|CBM0:1	3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2	glycogen	92	3300008645.a:Ga0111425_100060_54	642	1.6e-20	9	92	23	109	0.9021739130434783	0.9021739130434783
GH13_e95	GH13_14:318|CBM48:209|CBM41:64|CBM68:5|GH13:2|GH133:1	3.2.1.-:2|3.2.1.68:1|3.2.1.41:1	sucrose, starch, starch, starch	310	3300008645.a:Ga0111425_100060_54	642	1e-122	1	310	180	501	0.9967741935483871	0.9967741935483871
GT4_e1300	GT4:437|GT0:1	2.4.1.57:1	-	150	3300008645.a:Ga0111425_100064_11	364	3.4e-52	2	149	188	326	0.98	0.98
GT53_e0	GT53:1207	2.4.2.-:12	-	1063	3300008645.a:Ga0111425_100076_55	1132	0	2	1061	37	1120	0.9962370649106302	0.9962370649106302
CE14_e2	CE14:1539	3.5.1.89:6	exo-polysaccharide	140	3300008645.a:Ga0111425_100078_34	328	6.7e-56	1	140	11	148	0.9928571428571429	0.9928571428571429
CE1_e38	CE1:175	-	-	268	3300008645.a:Ga0111425_100086_34	377	6.3e-59	1	266	101	370	0.9888059701492538	0.9888059701492538
CE1_e30	CE1:169	-	-	275	3300008645.a:Ga0111425_100086_38	403	6.7e-61	1	274	129	400	0.9927272727272727	0.9927272727272727
GH77_e2	GH77:1777|GT4:13	2.4.1.25:4	starch	527	3300008645.a:Ga0111425_100093_4	734	2.8e-215	1	524	203	725	0.9924098671726755	0.9924098671726755
GH23_e248	GH23:373	-	-	143	3300008645.a:Ga0111425_100170_5	264	4e-68	1	143	112	257	0.993006993006993	0.993006993006993
GH25_e125	GH25:20	-	-	179	3300008645.a:Ga0111425_100268_3	358	4.2e-76	1	179	156	341	0.994413407821229	0.994413407821229
CE1_e30	CE1:169	-	-	275	3300008645.a:Ga0111425_100614_3	450	2.5e-86	2	274	144	425	0.9890909090909091	0.9890909090909091
GT2	GT2:233	2.4.1.287:1	-	210	3300008645.a:Ga0111425_100750_17	315	8.1e-95	1	207	11	233	0.9809523809523809	0.9809523809523809
GH23_e158	GH23:1010|CBM50:175|CE1:1	-	-	80	3300008645.a:Ga0111425_101742_2	207	1.3e-41	1	76	45	120	0.9375	0.9375
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300008645.a:Ga0111425_102247_6	740	6.9e-21	7	89	131	231	0.82	0.82
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300008645.a:Ga0111425_102247_6	740	4e-162	1	300	285	584	0.9933554817275747	0.9933554817275747
GH13_e1	GH13_29:585|GH13:36|GH13_31:2	3.2.1.93:2	sucrose, trehalose	345	3300008645.a:Ga0111425_100047_34	558	9.4e-171	1	344	32	377	0.9942028985507246	0.9942028985507246
GH25_e244	GH25:36	-	-	189	3300008645.a:Ga0111425_100054_68	479	1.1e-86	1	189	161	347	0.9947089947089947	0.9947089947089947
GT87_e2	GT87:472	2.4.1.-:2	-	232	3300008645.a:Ga0111425_100064_21	425	3.2e-16	2	228	109	330	0.9741379310344828	0.9741379310344828
GH32_e37	GH32:291	-	-	329	3300008645.a:Ga0111425_100078_17	483	1.2e-153	1	329	9	336	0.9969604863221885	0.9969604863221885
GH32_e110	GH32:33	-	-	335	3300008645.a:Ga0111425_100093_50	563	8.4e-163	1	334	38	363	0.9940298507462687	0.9940298507462687
