dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH2_e80	GH2:380	3.2.1.25:4	beta-mannan	707	3300027850.a:Ga0209591_10000067_35	841	1.5e-246	6	691	34	711	0.9688826025459689	0.9688826025459689
GT2	GT2:21	-	-	291	3300027850.a:Ga0209591_10000067_36	344	1.2e-78	1	279	6	291	0.9553264604810997	0.9553264604810997
CBM50_e623	CBM50:9|GH23:8|GH18:1	3.2.1.14:1	chitin, peptidoglycan	42	3300027850.a:Ga0209591_10000128_61	599	1.2e-18	1	42	454	495	0.9761904761904762	0.9761904761904762
AA2_e1	AA2:59	-	-	252	3300027850.a:Ga0209591_10000214_28	745	7.8e-21	4	109	82	192	0.4166666666666667	0.4166666666666667
GH23_e357	GH23:320|CBM50:1	-	-	137	3300027850.a:Ga0209591_10000248_37	307	1.3e-61	1	136	100	235	0.9854014598540146	0.9854014598540146
GT9_e147	GT9:54	-	-	241	3300027850.a:Ga0209591_10000248_52	333	1.9e-91	4	241	75	318	0.983402489626556	0.983402489626556
GT4_e535	GT4:62	-	-	163	3300027850.a:Ga0209591_10000265_34	788	5.8e-72	2	162	223	383	0.9815950920245399	0.9815950920245399
GT2	GT2:377	-	-	167	3300027850.a:Ga0209591_10000277_12	260	1.7e-78	1	167	24	190	0.9940119760479041	0.9940119760479041
CE4_e39	CE4:12	-	-	115	3300027850.a:Ga0209591_10000277_45	198	1.8e-42	2	115	13	126	0.9826086956521739	0.9826086956521739
GT4_e2566	GT4:386|GH3:1	-	-	167	3300027850.a:Ga0209591_10000335_10	376	3.3e-68	5	163	192	350	0.9461077844311377	0.9461077844311377
GH23_e642	GH23:16	-	-	159	3300027850.a:Ga0209591_10000401_11	480	2.6e-63	2	158	318	474	0.9811320754716981	0.9811320754716981
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	3300027850.a:Ga0209591_10000697_6	935	6.2e-161	13	417	262	664	0.8178137651821862	0.8178137651821862
AA1_e26	AA1_2:421|AA1:7	1.10.3.2:1	lignin	394	3300027850.a:Ga0209591_10001164_32	579	2.8e-22	3	228	63	284	0.5710659898477157	0.5710659898477157
GT30_e38	GT30:395	-	-	163	3300027850.a:Ga0209591_10001325_44	415	1.3e-67	4	163	50	209	0.9754601226993865	0.9754601226993865
GT2	GT2:29	-	-	277	3300027850.a:Ga0209591_10004559_11	380	3.2e-107	1	272	55	326	0.9783393501805054	0.9783393501805054
GT2	GT2:245	-	-	417	3300027850.a:Ga0209591_10004559_6	489	2.4e-153	2	403	51	480	0.9616306954436451	0.9616306954436451
GH74_e1	GH74:532|CBM2:192|CBM3:71|CBM13:48|CBM1:30|CBM10:6|GH48:4|CBM46:3|GH5_4:3|CBM5:1|GH44:1	3.2.1.151:27|3.2.1.150:4	xyloglucan, xyloglucan	184	3300027850.a:Ga0209591_10008721_3	1108	1.5e-16	29	155	215	361	0.6847826086956522	0.6847826086956522
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	3300027850.a:Ga0209591_10000128_36	769	2e-150	2	348	175	503	0.9857549857549858	0.9857549857549858
GT4_e1911	GT4:7	-	-	152	3300027850.a:Ga0209591_10000128_9	353	2.5e-42	1	150	174	323	0.9802631578947368	0.9802631578947368
CE4_e247	CE4:16|GT4:1	-	-	145	3300027850.a:Ga0209591_10000161_64	302	8.3e-23	5	142	75	271	0.9448275862068966	0.9448275862068966
AA1_e35	AA1:296	-	-	493	3300027850.a:Ga0209591_10000214_49	763	7.6e-51	2	492	48	557	0.9939148073022313	0.9939148073022313
GT4_e341	GT4:11	-	-	148	3300027850.a:Ga0209591_10000227_23	360	6.8e-53	3	145	183	325	0.9594594594594594	0.9594594594594594
GT4_e4013	GT4:8	-	-	150	3300027850.a:Ga0209591_10000227_32	392	7.7e-19	2	148	206	357	0.9733333333333334	0.9733333333333334
GH130_e12	GH130:46	-	-	332	3300027850.a:Ga0209591_10000265_33	344	5.7e-169	1	332	6	337	0.9969879518072289	0.9969879518072289
GT51_e160	GT51:316	-	-	185	3300027850.a:Ga0209591_10000277_17	814	9.6e-75	1	184	62	238	0.9891891891891892	0.9891891891891892
CE1_e24	CE1:8|CBM4:3|GH11:1|CBM88:1|CBM9:1|CBM6:1|CBM35:1	3.1.1.72:1|3.2.1.8:1	xylan	151	3300027850.a:Ga0209591_10000330_25	302	5.7e-23	2	147	35	196	0.9602649006622517	0.9602649006622517
GT4_e612	GT4:7	-	-	144	3300027850.a:Ga0209591_10000388_38	368	4.2e-26	6	135	198	330	0.8958333333333334	0.8958333333333334
