CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TF	3300013406.a:Ga0117974_10025	3300013406.a:Ga0117974_10025_5	3674	4078	+	Arg_repressor
CGC1	null	3300013406.a:Ga0117974_10025	3300013406.a:Ga0117974_10025_6	4260	4922	+	null
CGC1	STP	3300013406.a:Ga0117974_10025	3300013406.a:Ga0117974_10025_7	4946	5464	+	ACT
CGC1	TC	3300013406.a:Ga0117974_10025	3300013406.a:Ga0117974_10025_8	5490	6458	+	8.A.5.1.6
CGC1	null	3300013406.a:Ga0117974_10025	3300013406.a:Ga0117974_10025_9	6511	7014	+	null
CGC1	TC	3300013406.a:Ga0117974_10025	3300013406.a:Ga0117974_10025_10	7124	8599	+	2.A.3.1.2
CGC1	CAZyme	3300013406.a:Ga0117974_10025	3300013406.a:Ga0117974_10025_11	8740	9879	+	GH13_20|GH13
CGC1	TC	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_5	3303	4103	-	3.A.1.3.24
CGC1	TC	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_6	4100	4648	-	3.A.1.3.24
CGC1	null	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_7	4694	5026	-	null
CGC1	TF	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_8	5075	6073	-	LacI
CGC1	STP	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_9	6302	7510	+	SBP_bac_1
CGC1	null	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_10	7646	7921	+	null
CGC1	null	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_11	7957	8442	+	null
CGC1	TC	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_12	8470	9360	+	3.A.1.1.46
CGC1	CAZyme	3300013406.a:Ga0117974_10009	3300013406.a:Ga0117974_10009_13	9445	10815	+	 GH29|GH29
CGC1	CAZyme	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_108	111597	112433	-	GH18| GH18
CGC1	STP	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_109	112509	114224	-	SBP_bac_5
CGC1	TC	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_110	114316	115347	-	3.A.1.5.6
CGC1	TC	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_111	115344	116435	-	3.A.1.5.37
CGC1	TC	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_112	116432	117364	-	3.A.1.5.16
CGC1	TC	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_113	117367	118491	-	3.A.1.5.9
CGC1	CAZyme	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_114	118648	120216	+	 GH20|GH20
CGC1	CAZyme	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_115	120176	121402	-	GH5_18| GH5_18
CGC1	CAZyme	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_116	121399	124482	-	GH38| GH38
CGC1	TF	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_117	125132	126142	+	LacI
CGC1	TC	3300013406.a:Ga0117974_10006	3300013406.a:Ga0117974_10006_118	126163	126984	-	3.A.1.1.34
CGC1	TF	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_12	18983	19564	+	HTH_5
CGC1	null	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_13	19602	20729	-	null
CGC1	CAZyme	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_14	21089	23278	-	 GH95|GH95
CGC1	TF	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_15	23268	24332	-	LacI
CGC1	null	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_16	24334	24510	-	null
CGC1	TC	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_17	24527	25408	-	3.A.1.1.18
CGC1	TC	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_18	25408	26286	-	3.A.1.1.18
CGC1	STP	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_19	26387	27730	-	SBP_bac_1
CGC1	TF	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_20	28095	29306	+	MarR
CGC1	CAZyme	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_21	29436	31652	+	 GH112|GH112
CGC1	STP	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_22	31840	32475	+	Sigma70_r4_2
CGC1	null	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_23	32460	32600	+	null
CGC1	CAZyme	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_24	32917	35283	-	 GT35|GT35
CGC1	TC	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_25	35338	36624	-	2.A.49.5.4
CGC1	null	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_26	36669	38126	-	null
CGC1	TC	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_27	38209	38976	-	3.A.1.14.21
CGC1	TC	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_28	39144	40139	-	3.A.1.14.9
CGC1	STP	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_29	40139	41149	-	Peripla_BP_2
CGC1	null	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_30	41370	42167	-	null
CGC1	TC	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_31	42454	43206	+	3.A.1.125.3
CGC1	null	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_32	43209	44654	+	null
CGC1	null	3300013406.a:Ga0117974_10003	3300013406.a:Ga0117974_10003_33	44840	47209	-	null
