dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH1_e52	GH1:60	-	-	472	3300008325.a:Ga0115307_100001_122	477	7.9e-247	1	471	4	475	0.9957627118644068	0.9957627118644068
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300008325.a:Ga0115307_100001_156	645	1.9e-19	6	92	26	128	0.86	0.86
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300008325.a:Ga0115307_100001_156	645	1.3e-164	1	300	179	478	0.9933554817275747	0.9933554817275747
GH2_e111	GH2:146	3.2.1.25:9	beta-mannan	687	3300008325.a:Ga0115307_100001_234	858	1.3e-232	12	686	22	735	0.9810771470160117	0.9810771470160117
GT2	GT2:320	-	-	163	3300008325.a:Ga0115307_100001_45	273	2.4e-77	1	162	16	177	0.9877300613496932	0.9877300613496932
GT28_e100	GT28:1897	-	-	152	3300008325.a:Ga0115307_100001_490	373	5.7e-50	1	148	195	348	0.9671052631578947	0.9671052631578947
GH33_e2	GH33:31	-	-	490	3300008325.a:Ga0115307_100001_564	564	0	1	490	58	547	0.9979591836734694	0.9979591836734694
GT4_e2829	GT4:5	-	-	145	3300008325.a:Ga0115307_100001_575	371	6.2e-65	1	143	197	333	0.9793103448275862	0.9793103448275862
PL8_e33	PL8:34	4.2.2.1:1	host glycan	252	3300008325.a:Ga0115307_100007_187	827	3.6e-169	1	252	420	671	0.996031746031746	0.996031746031746
CE4_e116	CE4:47	-	-	120	3300008325.a:Ga0115307_100007_199	357	2.1e-68	1	120	150	269	0.9916666666666667	0.9916666666666667
CE9_e70	CE9:78	-	-	368	3300008325.a:Ga0115307_100007_84	377	1.3e-172	1	368	9	374	0.9972826086956522	0.9972826086956522
GH112_e0	GH112:456	2.4.1.211:13	human milk polysaccharide	713	3300008325.a:Ga0115307_100008_30	739	0	1	713	14	728	0.9985974754558204	0.9985974754558204
