Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300008518.a:Ga0115191_100005_127	3.2.1.21:20|3.2.1.-:6	GH3(108-333)	GH3_e1	GH3	Y(1-21)	3
3300008518.a:Ga0115191_100005_131	-	GT2(56-327)	GT2	GT2	N	3
3300008518.a:Ga0115191_100005_133	-	GH163(191-429)	GH163_e10	GH163	Y(1-22)	3
3300008518.a:Ga0115191_100005_135	-|-	GH2(66-1026)+CBM32(1190-1314)	GH2_e89+CBM32_e167	CBM32+GH2	Y(1-19)	3
3300008518.a:Ga0115191_100005_139	3.2.1.3:2|3.2.1.20:2	GH97(8-697)	GH97_e22	GH97	Y(1-19)	3
3300008518.a:Ga0115191_100005_161	-	GH20(155-514)	GH20_e135	GH20	Y(1-25)	3
3300008518.a:Ga0115191_100005_174	-	GH109(11-399)	GH109_e5	GH109	N	3
3300008518.a:Ga0115191_100005_200	-	CE3(24-214)+CE20(300-582)	CE20_e16	CE20	Y(1-20)	3
3300008518.a:Ga0115191_100005_201	-	GT4(197-342)	GT4_e858	GT4	N	3
3300008518.a:Ga0115191_100005_207	-	GT4(181-325)	GT4_e3009	GT4	N	3
3300008518.a:Ga0115191_100005_221	-	CE14(6-115)	CE14_e30	-	N	2
3300008518.a:Ga0115191_100005_228	-	GT4(188-340)	GT4_e3690	GT4	N	3
3300008518.a:Ga0115191_100005_229	-	GT4(175-315)	GT4_e4011	GT4	N	3
3300008518.a:Ga0115191_100005_231	-	GT2(4-139)	GT2	GT2	N	3
3300008518.a:Ga0115191_100005_234	-	GT2(8-156)	GT2	GT2	N	3
3300008518.a:Ga0115191_100005_27	-	GH65(306-639)	GH65_e22	GH65	Y(1-19)	3
3300008518.a:Ga0115191_100005_28	3.2.1.3:2|3.2.1.20:2	GH97(11-699)	GH97_e22	GH97	Y(1-21)	3
3300008518.a:Ga0115191_100005_75	3.2.1.52:1	GH20(115-386)	GH20_e112	GH20	Y(1-20)	3
3300008518.a:Ga0115191_100005_80	-	GT27(5-232)	GT2	GT2	N	3
3300008518.a:Ga0115191_100010_106	-	CE11(4-225)	CE11_e29	CE11	N	3
3300008518.a:Ga0115191_100010_138	-	GH23(116-252)	GH23_e357	GH23	Y(1-30)	3
3300008518.a:Ga0115191_100010_212	-	GT5(5-230)	GT5_e28	GT5	N	3
3300008518.a:Ga0115191_100010_214	-	GH20(104-448)	GH20_e16	GH20	Y(1-20)	3
3300008518.a:Ga0115191_100010_54	-	GT2(3-168)	GT2	GT2	N	3
3300008518.a:Ga0115191_100025_170	3.2.1.22:1	GH31(137-525)	GH31_e46	GH31	Y(1-19)	3
