dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH29_e81	GH29:191|CBM47:2	3.2.1.51:3	host glycan	334	3300029573.a:Ga0245101_100093_113	436	1.1e-162	2	334	10	342	0.9940119760479041	0.9940119760479041
CE4_e56	CE4:19	-	-	120	3300029573.a:Ga0245101_100093_22	233	1.5e-17	2	99	48	143	0.8083333333333333	0.8083333333333333
GH144_e3	GH144:15	-	-	395	3300029573.a:Ga0245101_100093_28	2585	1.3e-28	4	203	957	1159	0.5037974683544304	0.5037974683544304
GT84_e1	GT84:861|GH94:816|GH0:697	-	-	214	3300029573.a:Ga0245101_100093_28	2585	2e-72	1	212	1126	1336	0.985981308411215	0.985981308411215
GH94_e1	GH94:1849|GT84:1656|GH0:1428	2.4.1.-:2|2.4.1.333:2	chitin, beta-glucan	1076	3300029573.a:Ga0245101_100093_28	2585	1.7e-281	1	1073	1568	2579	0.9962825278810409	0.9962825278810409
GH20_e105	GH20:466|CBM32:71|GH18:66|GH16_8:64|GH84:28|GH2:19|GH85:2|CBM40:1|GH33:1	3.2.1.52:9|3.2.1.96:7|3.2.1.23:1	host glycan	334	3300029573.a:Ga0245101_100093_81	402	5.1e-55	2	283	115	380	0.8413173652694611	0.8413173652694611
GT2	GT2:183	-	-	162	3300029573.a:Ga0245101_100105_21	311	7.5e-68	2	161	8	168	0.9814814814814815	0.9814814814814815
GH3_e28	GH3:930|GH171:3	3.2.1.52:8	chitin	224	3300029573.a:Ga0245101_100105_30	335	1.5e-78	5	223	70	288	0.9732142857142857	0.9732142857142857
GT51_e151	GT51:22	-	-	175	3300029573.a:Ga0245101_100237_2	804	3.3e-65	7	174	81	248	0.9542857142857143	0.9542857142857143
GH13_e79	GH13:41	-	sucrose	290	3300029573.a:Ga0245101_100264_4	428	9.1e-138	1	289	26	314	0.993103448275862	0.993103448275862
CE9_e44	CE9:51	-	-	367	3300029573.a:Ga0245101_100348_11	374	7.3e-99	5	364	11	371	0.9782016348773842	0.9782016348773842
CBM50_e331	CBM50:37|GH19:27|GH25:2|GH73:1|CE4:1	-	chitin, peptidoglycan	44	3300029573.a:Ga0245101_100504_29	269	6.4e-17	1	43	222	264	0.9545454545454546	0.9545454545454546
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300029573.a:Ga0245101_101248_10	477	1.1e-199	1	468	5	474	0.9915074309978769	0.9915074309978769
GH77_e1	GH77:1346|GT35:16	2.4.1.25:3	starch	479	3300029573.a:Ga0245101_100035_45	493	5.6e-198	1	464	10	473	0.9665970772442589	0.9665970772442589
GT4_e1075	GT4:15	-	-	147	3300029573.a:Ga0245101_100035_82	414	2e-38	2	145	204	349	0.9727891156462585	0.9727891156462585
GT28_e59	GT28:14	-	-	148	3300029573.a:Ga0245101_100093_53	367	3.2e-48	1	147	205	351	0.9864864864864865	0.9864864864864865
GT76_e12	GT76:10	-	-	190	3300029573.a:Ga0245101_100147_33	459	1.9e-25	2	185	120	310	0.9631578947368421	0.9631578947368421
CBM34_e3	CBM34:227|GH13_39:209|GH77:42|GH13:17	-	starch	124	3300029573.a:Ga0245101_100181_40	641	4.2e-19	1	122	9	119	0.9758064516129032	0.9758064516129032
GH13_e89	GH13_39:173|CBM34:90|GH77:35|GH13:18|GH13_20:2|CBM48:1	-	sucrose	317	3300029573.a:Ga0245101_100181_40	641	3.5e-121	2	317	192	519	0.9936908517350158	0.9936908517350158
GT51_e59	GT51:48	-	-	175	3300029573.a:Ga0245101_100240_75	932	4.8e-59	2	160	110	266	0.9028571428571428	0.9028571428571428
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300029573.a:Ga0245101_100292_34	795	3.1e-280	2	710	93	785	0.9943820224719101	0.9943820224719101
CE4_e246	CE4:20	-	-	111	3300029573.a:Ga0245101_100292_57	289	2.9e-37	2	110	88	199	0.972972972972973	0.972972972972973
GH23_e927	GH23:7	-	-	131	3300029573.a:Ga0245101_100333_25	229	2.2e-45	1	131	90	219	0.9923664122137404	0.9923664122137404
CE4_e310	CE4:60	-	-	124	3300029573.a:Ga0245101_100333_9	209	3.6e-51	2	124	67	189	0.9838709677419355	0.9838709677419355
CE4_e40	CE4:22	-	-	113	3300029573.a:Ga0245101_100402_30	248	1.5e-40	3	111	52	160	0.9557522123893806	0.9557522123893806
CBM16_e30	CBM16:8|GT39:8	-	cellulose, glucomannan	125	3300029573.a:Ga0245101_100422_13	1245	6.4e-19	15	125	35	138	0.88	0.88
GT39_e29	GT39:80|CBM0:21|CBM16:6	-	-	201	3300029573.a:Ga0245101_100422_13	1245	5.2e-16	28	195	292	464	0.8308457711442786	0.8308457711442786
GT39_e29	GT39:80|CBM0:21|CBM16:6	-	-	201	3300029573.a:Ga0245101_100422_13	1245	2.6e-86	3	200	830	1051	0.9800995024875622	0.9800995024875622
GT28_e30	GT28:2065	-	-	150	3300029573.a:Ga0245101_100736_4	360	3.1e-58	1	147	190	335	0.9733333333333334	0.9733333333333334
GT2	GT2:30	-	-	219	3300029573.a:Ga0245101_101051_10	470	5.1e-30	1	214	220	432	0.9726027397260274	0.9726027397260274
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300029573.a:Ga0245101_101248_13	616	1.6e-18	5	97	21	127	0.92	0.92
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300029573.a:Ga0245101_101248_13	616	3.4e-147	1	301	176	476	0.9966777408637874	0.9966777408637874
