CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_11	8416	9222	+	1.C.109.1.5
CGC1	null	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_12	9233	10072	+	null
CGC1	TF	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_13	10077	10535	+	Arg_repressor
CGC1	null	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_14	10545	12212	+	null
CGC1	null	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_15	12305	13363	+	null
CGC1	STP	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_16	13473	14264	+	Response_reg+Spo0A_C
CGC1	CAZyme	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_17	14357	15805	+	 GT5|GT5
CGC1	null	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_18	15832	16701	+	null
CGC1	null	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_19	16713	17363	+	null
CGC1	STP	3300028989.a:Ga0169619_10400	3300028989.a:Ga0169619_10400_20	17360	19777	+	B12-binding_2+B12-binding
CGC1	TC	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_5	2150	2704	+	2.A.51.1.1
CGC1	CAZyme	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_6	2757	4223	-	 GH32|GH32
CGC1	STP	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_7	4232	5917	-	SBP_bac_1
CGC1	TC	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_8	5937	6833	-	3.A.1.1.29
CGC1	TC	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_9	6845	7783	-	3.A.1.1.10
CGC1	TF	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_10	8033	9061	+	LacI
CGC1	TF	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_11	9117	9947	+	HTH_AraC
CGC1	CAZyme	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_12	10038	12200	-	GH112| GH112
CGC1	STP	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_13	12344	13393	-	HATPase_c
CGC1	TF	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_14	13390	14061	-	Trans_reg_C
CGC1	TF	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_15	14261	14590	+	PadR
CGC1	null	3300028989.a:Ga0169619_10405	3300028989.a:Ga0169619_10405_16	14583	15179	+	null
