Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300027980.a:Ga0209475_10000139_122	UKZ91289.1|AA0	60.8	756	264	5	1	730	1	750	1.2e-272	943.0
3300027980.a:Ga0209475_10005073_5	AWZ17133.1|GH13_30	37.2	1191	695	21	4	1166	406	1571	1.6e-207	727.2
3300027980.a:Ga0209475_10000134_31	CAD7226128.1|GH38	37.0	703	392	11	15	679	1344	2033	5.0e-116	422.5
3300027980.a:Ga0209475_10000134_40	AGL63717.2|GT4	42.9	608	288	7	173	725	107	710	4.0e-138	496.1
3300027980.a:Ga0209475_10000134_174	SOB59080.1|GT4	50.7	357	176	0	1	357	1	357	1.5e-103	380.2
3300027980.a:Ga0209475_10000134_200	AGL63871.2|GT2	49.6	470	221	5	267	735	528	982	1.7e-114	417.5
3300027980.a:Ga0209475_10000079_36	BBL69924.1|GT4	37.6	633	350	12	1	624	1	597	1.8e-104	384.0
3300027980.a:Ga0209475_10000079_40	QLH73058.1|GT4	47.6	410	204	6	3	402	11	419	2.8e-106	389.4
3300027980.a:Ga0209475_10000079_49	AHC21509.2|GT2	53.9	358	164	1	1	357	1	358	2.7e-105	386.0
3300027980.a:Ga0209475_10000079_55	AMK75109.1|GT2	78.7	235	50	0	1	235	6	240	8.1e-106	387.1
3300027980.a:Ga0209475_10000079_58	UFW64882.1|GT2	42.2	548	276	10	4	521	3	539	3.1e-110	402.9
3300027980.a:Ga0209475_10000079_72	QGY38986.1|GT66	45.2	766	406	6	1	758	1	760	2.9e-189	666.0
3300027980.a:Ga0209475_10000079_74	QGY38983.1|GT41	65.3	464	160	1	206	668	256	719	5.9e-186	654.8
3300027980.a:Ga0209475_10000079_95	QYO62262.1|GH13	58.0	350	146	1	1	350	1	349	1.1e-107	394.4
3300027980.a:Ga0209475_10000079_97	QGY38966.1|GT20	85.3	489	72	0	1	489	1	489	7.9e-257	889.8
3300027980.a:Ga0209475_10000079_168	AGN91810.2|GT4	47.2	472	237	5	1	462	1	470	4.7e-126	455.3
3300027980.a:Ga0209475_10000079_175	QGY39173.1|GT4	55.1	399	179	0	1	399	1	399	1.3e-127	460.3
3300027980.a:Ga0209475_10000079_176	QGY39172.1|GT4	53.1	369	171	2	5	372	1	368	4.5e-111	405.2
3300027980.a:Ga0209475_10000079_229	BCS88283.1|GH65	83.3	1053	176	0	1	1053	1	1053	0.0e+00	1861.3
3300027980.a:Ga0209475_10000079_241	CAE6110940.1|CE8	42.5	562	276	10	31	585	266	787	2.4e-119	433.3
3300027980.a:Ga0209475_10000039_99	CAB3230510.1|AA3_2	51.6	546	255	4	4	541	25	569	1.7e-162	576.6
3300027980.a:Ga0209475_10000039_208	QGY40505.1|GH0	67.9	511	163	1	1	510	1	511	4.0e-219	764.6
3300027980.a:Ga0209475_10000039_270	QGY38597.1|PL38	63.8	398	143	1	8	404	8	405	5.5e-155	551.2
3300027980.a:Ga0209475_10000039_284	QOF98253.1|GT2	56.7	404	174	1	244	646	6	409	3.7e-132	476.1
3300027980.a:Ga0209475_10000039_312	QHB72747.1|CE9	54.6	372	165	2	7	375	7	377	3.4e-106	389.0
3300027980.a:Ga0209475_10000039_329	BBD08500.1|GT19	79.0	367	77	0	1	367	1	367	9.7e-175	616.7
3300027980.a:Ga0209475_10000039_382	CAN65674.1|GH28	49.0	549	255	7	62	604	100	629	1.2e-148	530.8
3300027980.a:Ga0209475_10000039_443	AMJ18631.1|GT2	49.7	1176	565	11	4	1163	1	1166	0.0e+00	1109.4
3300027980.a:Ga0209475_10000127_2	QJB56141.1|GT4	67.3	361	118	0	1	361	1	361	7.6e-148	527.3
3300027980.a:Ga0209475_10000127_175	QGY39485.1|GT1	87.6	386	48	0	1	386	1	386	4.1e-200	701.0
3300027980.a:Ga0209475_10000127_177	QGY39487.1|GT4	70.2	369	110	0	1	369	1	369	7.8e-156	553.9
3300027980.a:Ga0209475_10000127_186	BBL69924.1|GT4	37.0	656	345	15	1	647	1	597	4.5e-106	389.4
3300027980.a:Ga0209475_10000028_36	CDM22846.1|GT51	50.7	412	198	4	4	411	895	1305	2.6e-112	409.5
3300027980.a:Ga0209475_10000028_40	QJB57714.1|GT9	69.8	417	125	1	1	417	1	416	1.2e-173	613.2
3300027980.a:Ga0209475_10000028_194	AMJ18631.1|GT2	47.7	1180	579	11	6	1162	1	1165	0.0e+00	1090.1
3300027980.a:Ga0209475_10000028_220	QJB57955.1|CE11	85.9	304	43	0	1	304	1	304	1.0e-145	520.0
3300027980.a:Ga0209475_10000028_260	QGY40961.1|GT2	72.0	300	84	0	3	302	2	301	3.5e-130	468.4
3300027980.a:Ga0209475_10000028_285	QGY40939.1|GT2	78.7	286	61	0	1	286	1	286	5.3e-136	487.6
3300027980.a:Ga0209475_10000028_286	QJB58016.1|GT4	74.0	369	96	0	1	369	1	369	1.4e-160	569.7
3300027980.a:Ga0209475_10000028_287	QJB58525.1|GH103	70.4	314	93	0	4	317	12	325	1.0e-124	450.3
3300027980.a:Ga0209475_10000028_292	QAY63367.1|GT2	64.7	283	99	1	1	283	316	597	5.6e-104	381.3
3300027980.a:Ga0209475_10000028_314	QJB58038.1|GH102	69.1	405	122	2	6	408	7	410	5.8e-160	567.8
