Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029547.a:Ga0245108_100008_107	-	GT2(5-170)	GT2	GT2	N	3
3300029547.a:Ga0245108_100008_129	-	GT2(4-131)	GT2	-	N	2
3300029547.a:Ga0245108_100008_147	3.2.1.31:1	GH2(17-552)	GH2_e122	GH2	N	3
3300029547.a:Ga0245108_100008_216	-	GT2(8-170)	GT2	GT2	N	3
3300029547.a:Ga0245108_100008_296	-	GT5(5-226)	GT5_e28	GT5	N	3
3300029547.a:Ga0245108_100016_142	-	GT2(6-181)	GT2	GT2	N	3
3300029547.a:Ga0245108_100016_146	-	GT28(211-324)	GT28_e59	-	N	2
3300029547.a:Ga0245108_100016_216	2.4.1.18:166|2.4.1.18:50	GH13_8(234-524)	CBM48_e32+GH13_e20	CBM48+GH13_8	N	3
3300029547.a:Ga0245108_100016_228	-	GH23(87-217)	GH23_e357	-	Y(1-25)	2
3300029547.a:Ga0245108_100016_3	-|-	GH23(154-290)+CBM50(406-448)	GH23_e209+CBM50_e338	CBM50+GH23	N	3
3300029547.a:Ga0245108_100022_12	-	GT4(198-340)	GT4_e2089	-	N	2
3300029547.a:Ga0245108_100022_138	-	GT9(78-321)	GT9_e65	-	N	2
3300029547.a:Ga0245108_100022_148	-	CE4(31-142)	CE4_e69	-	N	2
3300029547.a:Ga0245108_100022_152	-	GT2(2-124)	GT2	-	N	2
3300029547.a:Ga0245108_100022_158	-	GT2(4-178)	GT2	-	N	2
3300029547.a:Ga0245108_100022_208	-	GH2(101-468)	GH2_e134	-	N	2
3300029547.a:Ga0245108_100022_226	-	GH23(280-435)	GH23_e275	-	Y(1-16)	2
3300029547.a:Ga0245108_100022_55	-	GT28(195-356)	GT28_e43	GT28	N	3
3300029547.a:Ga0245108_100022_67	-	GH73(36-165)	GH73_e88	-	Y(1-23)	2
3300029547.a:Ga0245108_100024_18	-	GH130(5-346)	GH130_e2	GH130	N	3
3300029547.a:Ga0245108_100024_48	-	GT19(4-356)	GT19_e2	GT19	N	3
3300029547.a:Ga0245108_100024_53	-	GT4(179-328)	GT4_e1254	-	N	2
3300029547.a:Ga0245108_100024_54	-	GT2(8-116)	GT2	-	N	2
3300029547.a:Ga0245108_100024_78	-	CE11(5-298)	CE11_e18	CE11	N	3
3300029547.a:Ga0245108_100031_164	-	GT2(3-190)	GT2	-	N	2
3300029547.a:Ga0245108_100031_184	-	GT2(6-130)	GT2	-	N	2
3300029547.a:Ga0245108_100031_210	-	GT51(68-256)	GT51_e160	GT51	N	3
3300029547.a:Ga0245108_100151_57	-	GT30(46-206)	GT30_e38	GT30	N	3
3300029547.a:Ga0245108_100152_75	-	GT2(7-177)	GT2	-	N	2
3300029547.a:Ga0245108_100161_35	-	CE1(465-694)	-	-	Y(1-23)	1
3300029547.a:Ga0245108_100161_70	3.2.1.22:1	GH31(155-509)	GH31_e46	-	Y(1-21)	2
3300029547.a:Ga0245108_100204_2	-|2.4.1.1:9	GT3(17-352)+GT35(835-1197)	GT3_e2+GT35_e7	GT3+GT35	N	3
3300029547.a:Ga0245108_100204_3	-	GH133(288-634)	GH133_e1	GH133	N	3
3300029547.a:Ga0245108_100204_4	-	GT4(255-399)	GT4_e602	GT4	N	3
3300029547.a:Ga0245108_100204_5	-	GH57(6-321)	GH57_e4	GH57	N	3
3300029547.a:Ga0245108_100305_44	-	GH2(88-455)	GH2_e121	-	Y(1-28)	2
3300029547.a:Ga0245108_100643_23	-	CE4(23-131)	CE4_e39	-	N	2
3300029547.a:Ga0245108_100008_79	-	-	GT2	-	N	1
3300029547.a:Ga0245108_100022_121	-	-	GH18_e222	GH18	Y(1-29)	2
3300029547.a:Ga0245108_100204_16	-	-	GT2	-	N	1
3300029547.a:Ga0245108_100022_119	-	-	GH18_e386	GH18	Y(1-22)	2
3300029547.a:Ga0245108_100016_50	-	-	-	GH13_30	N	1
3300029547.a:Ga0245108_100016_63	-	-	-	GH13_11	N	1
3300029547.a:Ga0245108_100016_174	-	-	-	CBM50	Y(1-26)	1
3300029547.a:Ga0245108_100016_188	-	-	-	GT2	N	1
3300029547.a:Ga0245108_100008_20	-	-	-	GT4	N	1
3300029547.a:Ga0245108_100008_29	-	-	-	GH38	N	1
3300029547.a:Ga0245108_100008_60	-	-	-	GH13_31	N	1
3300029547.a:Ga0245108_100008_61	-	-	-	GH1	N	1
3300029547.a:Ga0245108_100008_187	-	-	-	GT4	N	1
3300029547.a:Ga0245108_100008_223	-	-	-	GT4	N	1
3300029547.a:Ga0245108_100031_40	-	-	-	GH13	N	1
3300029547.a:Ga0245108_100031_87	-	-	-	GH13	N	1
3300029547.a:Ga0245108_100031_159	-	-	-	GH6	N	1
3300029547.a:Ga0245108_100031_182	-	-	-	CE8	N	1
3300029547.a:Ga0245108_100024_34	-	-	-	GH28	N	1
3300029547.a:Ga0245108_100024_82	-	-	-	GT2	N	1
3300029547.a:Ga0245108_100024_95	-	-	-	GT2	N	1
3300029547.a:Ga0245108_100024_131	-	-	-	GH13_23	N	1
3300029547.a:Ga0245108_100024_133	-	-	-	GH13_31	N	1
3300029547.a:Ga0245108_100152_77	-	-	-	GT2	N	1
3300029547.a:Ga0245108_100022_10	-	-	-	GH101	N	1
3300029547.a:Ga0245108_100022_36	-	-	-	GT83	N	1
3300029547.a:Ga0245108_100022_132	-	-	-	GH23	N	1
3300029547.a:Ga0245108_100066_48	-	-	-	CBM50	Y(1-21)	1
3300029547.a:Ga0245108_100066_57	-	-	-	GH1	N	1
3300029547.a:Ga0245108_100204_22	-	-	-	GH28	N	1
3300029547.a:Ga0245108_100204_26	-	-	-	GH39	N	1
3300029547.a:Ga0245108_100204_53	-	-	-	GH23	N	1
3300029547.a:Ga0245108_100151_2	-	-	-	GT1	N	1
3300029547.a:Ga0245108_100151_13	-	-	-	GH5_11	N	1
