HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	230	3300011954.a:Ga0120937_100004_151	417	2e-36	4	228	52	278	0.9739130434782609
GH103.hmm	295	3300011954.a:Ga0120937_100004_299	334	7e-90	6	294	39	330	0.976271186440678
GH23.hmm	135	3300011954.a:Ga0120937_100004_358	1224	2.6e-16	18	131	611	726	0.837037037037037
GH24.hmm	137	3300011954.a:Ga0120937_100004_369	185	5.9e-54	2	137	41	177	0.9854014598540146
GT51.hmm	177	3300011954.a:Ga0120937_100004_398	799	4.4e-62	9	177	153	324	0.9491525423728814
CE1.hmm	227	3300011954.a:Ga0120937_100004_405	315	3.7e-20	1	207	47	278	0.9074889867841409
GT83.hmm	540	3300011954.a:Ga0120937_100004_43	549	7e-104	4	491	4	480	0.9018518518518519
GT2.hmm	170	3300011954.a:Ga0120937_100004_47	126	2.3e-29	1	116	8	123	0.6764705882352942
GT4.hmm	160	3300011954.a:Ga0120937_100010_212	367	1.5e-30	8	153	191	340	0.90625
GH108.hmm	86	3300011954.a:Ga0120937_100019_92	182	1.8e-25	2	86	7	90	0.9767441860465116
AA1.hmm	358	3300011954.a:Ga0120937_100021_142	645	5.9e-67	10	357	45	609	0.9692737430167597
CE1.hmm	227	3300011954.a:Ga0120937_100021_147	284	3e-50	1	225	21	274	0.986784140969163
AA6.hmm	195	3300011954.a:Ga0120937_100021_23	184	6.7e-43	3	192	9	178	0.9692307692307692
GT20.hmm	475	3300011954.a:Ga0120937_100021_58	477	1.2e-154	16	474	5	453	0.9642105263157895
GT28.hmm	157	3300011954.a:Ga0120937_100024_72	366	1.1e-50	2	157	195	354	0.9872611464968153
CE11.hmm	271	3300011954.a:Ga0120937_100024_78	301	2.5e-106	1	269	4	274	0.988929889298893
GT30.hmm	177	3300011954.a:Ga0120937_100024_96	431	1.2e-60	2	176	35	215	0.9830508474576272
GT19.hmm	354	3300011954.a:Ga0120937_100027_135	392	1.3e-130	1	350	8	371	0.9858757062146892
AA3_2.hmm	568	3300011954.a:Ga0120937_100029_110	553	9.8e-165	1	566	4	536	0.9947183098591549
GT51.hmm	177	3300011954.a:Ga0120937_100029_48	226	3.6e-60	13	176	55	218	0.9209039548022598
GT2.hmm	230	3300011954.a:Ga0120937_100029_97	419	1.8e-38	1	230	53	277	0.9956521739130435
CE4.hmm	130	3300011954.a:Ga0120937_100029_98	665	8.9e-26	4	125	91	260	0.9307692307692308
GH153.hmm	349	3300011954.a:Ga0120937_100029_98	665	1.7e-157	1	348	308	656	0.994269340974212
GT25.hmm	181	3300011954.a:Ga0120937_100032_86	252	1.4e-21	3	173	2	179	0.9392265193370166
GT4.hmm	160	3300011954.a:Ga0120937_100032_88	338	3.5e-25	10	127	166	276	0.73125
GT2.hmm	170	3300011954.a:Ga0120937_100032_89	255	1.3e-21	1	153	7	153	0.8941176470588236
CE4.hmm	130	3300011954.a:Ga0120937_100032_90	252	1.1e-32	5	127	84	210	0.9384615384615385
CE4.hmm	130	3300011954.a:Ga0120937_100036_29	610	2.5e-26	4	125	92	257	0.9307692307692308
GT2.hmm	230	3300011954.a:Ga0120937_100036_30	416	1.5e-39	4	228	49	269	0.9739130434782609
CE1.hmm	227	3300011954.a:Ga0120937_100038_19	400	2.6e-22	23	221	192	394	0.8722466960352423
AA6.hmm	195	3300011954.a:Ga0120937_100040_17	201	1.3e-68	2	195	8	197	0.9897435897435898
GH23.hmm	135	3300011954.a:Ga0120937_100040_9	648	4e-21	15	123	495	622	0.8
GT2.hmm	170	3300011954.a:Ga0120937_100044_39	316	4.3e-28	1	122	5	127	0.711764705882353
GT2.hmm	170	3300011954.a:Ga0120937_100044_41	314	4.2e-37	1	133	9	148	0.7764705882352941
GT4.hmm	160	3300011954.a:Ga0120937_100044_42	345	2.2e-38	8	153	169	312	0.90625
