3300005062_4	GT51	N
3300005062_4	GH102	Y
3300005062_4	GT35	N
3300005062_4	GT4	N
3300005062_4	GT30	N
3300005062_4	GT4	N
3300005062_4	GT4	N
3300005062_4	GT51	N
3300005062_4	GT4	N
3300005062_4	GH23	Y
3300005062_4	GT4	N
3300005062_4	CE4	N
3300005062_4	GT9	N
3300005062_4	GT9	N
3300005062_4	GT4	N
3300005062_4	GT20	N
3300005062_4	GT4	N
3300005062_4	GT4	N
3300005062_4	GT9	N
3300005062_4	GT9	Y
3300005062_4	GH3	Y
3300005062_4	GT4	N
3300005062_4	GT9	N
3300005062_4	GH77	N
3300005062_4	GT28	N
3300005062_4	GT51	Y
3300005062_4	GT83	N
3300005062_4	GH13_33	N
3300005062_4	GT2	N
3300005062_4	GT4	N
3300005062_4	GT2	N
3300005062_4	CE4	N
3300005062_4	GT4	N
3300005062_4	GH13_16	N
3300005062_4	GT2	N
3300005062_4	GT2	N
3300005062_4	GH108	N
3300005062_4	CE4	N
3300005062_4	GT4	N
3300005062_4	GT4	N
3300005062_4	GT74	N
3300005062_4	GT19	N
3300005062_4	GT2	N
3300005062_4	GT9	N
3300005062_4	GT4	N
3300005062_4	GT4	N
3300005062_4	GT4	N
3300005062_4	GT4	N
3300005062_4	CE11	N
3300005062_4	GT5	N
3300005062_4	CBM48	N
3300005062_4	GH23	Y
3300005062_4	GT2	N
3300005062_4	GT66	N
3300005062_4	GT2	N
3300013290_4	CE4	N
3300013290_4	GT9	N
3300013290_4	GH23	Y
3300013290_4	GT51	N
3300013290_4	GT4	N
3300013290_4	GT4	N
3300013290_4	GT4	N
3300013290_4	GH13_16	N
3300013290_4	GT20	N
3300013290_4	GH102	Y
3300013290_4	GH102	Y
3300013290_4	GT9	N
3300013290_4	GT2	N
3300013290_4	GT28	N
3300013290_4	GT2	N
3300013290_4	GH3	Y
3300013290_4	GT9	Y
3300013290_4	GT83	N
3300013290_4	GT19	N
3300013290_4	GH77	N
3300013290_4	GT2	N
3300013290_4	GT2	N
3300013290_4	GT35	N
3300013290_4	GT9	N
3300013290_4	GT4	N
3300013290_4	CE11	N
3300013290_4	GT4	N
3300013290_4	GT4	N
3300013290_4	GT9	N
3300013290_4	CE4	N
3300013290_4	GT9	N
3300013290_4	CBM48	N
3300013290_4	GT5	N
3300013290_4	GT30	N
3300013290_4	GT4	N
3300013290_4	GT51	Y
3300027051_6	GT51	N
3300027051_6	GT4	N
3300027051_6	GH166	Y
3300027051_6	GT4	N
3300027051_6	GT9	Y
3300027051_6	GT9	N
3300027051_6	GT4	N
3300027051_6	CE4	Y
3300027051_6	CE11	N
3300027051_6	GT4	N
3300027051_6	CE4	N
3300027051_6	GT9	N
3300027051_6	GT4	N
3300027051_6	GT9	N
3300027051_6	GT4	N
3300027051_6	GT20	N
3300027051_6	GH102	Y
3300027051_6	GT4	N
3300027051_6	GT30	N
3300027051_6	GT2	N
3300027051_6	GT4	N
3300027051_6	GT5	N
3300027051_6	GT51	N
3300027051_6	GT2	N
3300027051_6	GT105	N
3300027051_6	GH3	Y
3300027051_6	GT9	N
3300027051_6	GT19	N
3300027051_6	GT35	N
3300027051_6	GT2	N
3300027051_6	GT4	N
3300027051_6	GT4	N
3300027051_6	GH77	Y
3300027051_6	GH13_16	N
3300027051_6	GT4	N
3300027051_6	CBM9	Y
3300027051_6	GT83	Y
3300027051_6	GT28	N
3300027051_6	GT4	N
3300027051_6	GT66	N
3300027051_6	GT35	N
3300027051_6	GT2	N
3300027051_6	GT105	N
3300027051_6	GT2	N
3300027051_6	GT4	N
3300027051_6	GT2	N
3300027051_6	GT9	N
3300027051_6	GH23	Y
3300027051_6	CBM48	N
3300027051_6	GH77	N
3300027592_37	GT9	N
3300027592_37	GT2	N
3300027592_37	GT2	N
3300027592_37	GT9	N
3300027592_37	CE4	Y
3300027592_37	GT28	N
3300027592_37	GT4	N
3300027592_37	GT4	N
3300027592_37	GT35	N
3300027592_37	GT2	N
3300027592_37	GH13_16	N
3300027592_37	GT20	N
3300027592_37	GH102	Y
3300027592_37	GT2	N
3300027592_37	GH3	Y
3300027592_37	GH77	N
3300027592_37	GT2	N
3300027592_37	GT2	N
3300027592_37	GT4	N
3300027592_37	GT2	N
3300027592_37	GT4	N
3300027592_37	GT4	N
3300027592_37	GT9	N
3300027592_37	GT4	N
3300027592_37	GT4	N
3300027592_37	CBM48	N
3300027592_37	GT9	Y
3300027592_37	GT5	N
3300027592_37	GT83	N
3300027592_37	GT19	N
3300027592_37	GT9	N
3300027592_37	GT4	N
3300027592_37	GH23	Y
3300027592_37	CE4	N
3300027592_37	GT51	N
3300027592_37	GT9	N
3300027592_37	CE11	N
3300027592_37	GH102	Y
3300027592_37	GT30	N
3300027592_37	GT51	Y
3300027592_37	GT4	N
3300027592_37	GT4	N
3300027592_37	GT9	N
3300027980_31	GH23	Y
3300027980_31	GT2	N
