CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TF	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_24	22727	23839	-	LacI
CGC1	null	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_25	23860	24456	-	null
CGC1	null	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_26	24478	24831	-	null
CGC1	STP	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_27	24835	26403	-	AAA
CGC1	null	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_28	26431	27507	-	null
CGC1	null	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_29	27725	28588	+	null
CGC1	STP	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_30	28639	29493	-	PfkB
CGC1	CAZyme	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_31	29468	31549	-	GH13_39|CBM34| CBM34|GH13
CGC1	TC	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_32	31627	33441	-	3.A.16.1.1
CGC1	STP	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_33	33457	33984	-	Pribosyltran
CGC1	null	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_34	33968	35425	-	null
CGC1	STP	3300029005.a:Ga0169643_100178	3300029005.a:Ga0169643_100178_35	35386	36816	-	SpoIIE
CGC1	STP	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_1	80	391	-	Peripla_BP_3
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_2	795	1907	+	null
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_3	2145	3491	+	2.A.66.1.33
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_4	3850	4959	-	null
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_5	5165	7120	+	9.B.33.1.1
CGC1	TF	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_6	7095	8618	+	HTH_AraC+HTH_AraC
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_7	8670	10022	-	3.A.1.1.41
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_8	10249	11154	+	3.A.1.1.12
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_9	11166	12521	+	3.A.1.1.20
CGC1	CAZyme	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_10	12545	13789	+	GH16_3|CBM13
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_11	13809	15095	+	null
CGC1	CAZyme	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_12	15101	16738	+	GH0
CGC1	TF	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_13	16999	18174	+	HTH_3
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_14	18201	19697	+	null
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_15	20154	21455	+	3.A.1.1.42
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_16	21523	22398	+	3.A.1.1.28
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_17	22398	23231	+	3.A.1.1.31
CGC1	STP	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_18	23327	25066	+	dCache_1+HATPase_c
CGC1	TF	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_19	25093	26670	+	HTH_AraC
CGC1	CAZyme	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_20	26639	29782	+	GH106| GH106
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_21	29803	30732	+	null
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_22	30756	31706	+	null
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_23	31854	33146	+	2.A.1.24.4
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_24	33148	34422	-	null
CGC1	TF	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_25	34554	35225	+	Trans_reg_C
CGC1	STP	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_26	35225	36589	+	HisKA+HATPase_c
CGC1	null	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_27	36680	37276	+	null
CGC1	STP	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_28	37295	37768	+	NUDIX
CGC1	TC	3300029005.a:Ga0169643_100171	3300029005.a:Ga0169643_100171_29	37765	38421	-	1.C.113.1.3
